org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	20             	34             	32             	0.941          	2              	0.695          	0.798          	NA             	NA             	NA             	0.972          	0.735          		1^{3}01^{3}1^{3}1^{3}1^{3}1^{3}1^{3}1^{3}01^{3}1^{3}11
ce10.chrV      	phRAIDER       	10             	34             	32             	0.941          	2              	0.693          	0.791          	NA             	NA             	NA             	0.972          	0.738          		1^{6}01^{6}1^{6}1^{6}1^{5}01^{3}
ce10.chrV      	phRAIDER       	4              	34             	32             	0.941          	2              	0.694          	0.783          	NA             	NA             	NA             	0.972          	0.742          		1^{5}01^{5}1^{5}1^{5}01^{5}1^{5}11
ce10.chrV      	phRAIDER       	25             	34             	32             	0.941          	2              	0.694          	0.787          	NA             	NA             	NA             	0.972          	0.74           		1^{4}01^{4}1^{4}1^{4}1^{4}1101^{4}1^{4}11
ce10.chrV      	phRAIDER       	34             	36             	32             	0.889          	2              	0.701          	0.779          	NA             	NA             	NA             	0.974          	0.749          		1^{12}01^{4}01^{4}0101^{4}1^{4}1^{3}
ce10.chrV      	phRAIDER       	33             	36             	32             	0.889          	2              	0.7            	0.771          	NA             	NA             	NA             	0.974          	0.756          		1^{8}01^{5}0101^{5}1101^{8}1^{3}
ce10.chrV      	phRAIDER       	45             	36             	32             	0.889          	2              	0.697          	0.784          	NA             	NA             	NA             	0.974          	0.748          		1^{19}01^{3}0101^{3}01^{3}1^{3}
ce10.chrV      	phRAIDER       	39             	36             	32             	0.889          	2              	0.696          	0.788          	NA             	NA             	NA             	0.973          	0.743          		1101^{22}01^{5}001^{3}
ce10.chrV      	phRAIDER       	35             	36             	32             	0.889          	2              	0.702          	0.777          	NA             	NA             	NA             	0.974          	0.752          		1^{7}01^{7}1^{3}01101^{3}1^{3}01^{7}
ce10.chrV      	phRAIDER       	41             	36             	32             	0.889          	2              	0.695          	0.783          	NA             	NA             	NA             	0.973          	0.747          		1^{10}0110101^{10}1^{8}01
ce10.chrV      	phRAIDER       	47             	36             	32             	0.889          	2              	0.698          	0.786          	NA             	NA             	NA             	0.974          	0.752          		1^{14}01^{3}01^{3}01101^{3}1^{3}1^{3}1
ce10.chrV      	phRAIDER       	43             	36             	32             	0.889          	2              	0.698          	0.778          	NA             	NA             	NA             	0.974          	0.747          		1^{11}001^{6}01^{11}01^{4}
ce10.chrV      	phRAIDER       	38             	36             	32             	0.889          	2              	0.704          	0.78           	NA             	NA             	NA             	0.974          	0.746          		1^{3}01^{3}1^{3}1^{3}1101^{3}1101^{3}1^{3}1101^{3}11
ce10.chrV      	phRAIDER       	50             	36             	32             	0.889          	2              	0.694          	0.779          	NA             	NA             	NA             	0.973          	0.746          		1101^{6}0101101^{6}1^{6}1^{6}1^{3}
ce10.chrV      	phRAIDER       	30             	36             	32             	0.889          	2              	0.703          	0.776          	NA             	NA             	NA             	0.974          	0.749          		1^{14}01^{5}01^{4}01^{3}01^{5}1
ce10.chrV      	phRAIDER       	49             	36             	32             	0.889          	2              	0.697          	0.777          	NA             	NA             	NA             	0.974          	0.752          		1^{7}01^{5}01^{7}1^{5}10101^{5}1
ce10.chrV      	phRAIDER       	46             	36             	32             	0.889          	2              	0.698          	0.781          	NA             	NA             	NA             	0.974          	0.75           		1^{3}01^{3}1^{3}101^{3}01^{3}1^{3}1^{3}1^{3}01^{3}1^{3}1
ce10.chrV      	phRAIDER       	31             	36             	32             	0.889          	2              	0.7            	0.779          	NA             	NA             	NA             	0.974          	0.75           		1^{3}01^{3}1^{3}01^{3}1^{3}101^{3}01^{3}1^{3}1^{3}1^{3}1
ce10.chrV      	phRAIDER       	28             	36             	32             	0.889          	2              	0.7            	0.77           	NA             	NA             	NA             	0.974          	0.751          		1^{3}01^{3}101^{3}1101^{3}1^{3}1^{3}1^{3}101^{3}1^{3}1
ce10.chrV      	phRAIDER       	42             	36             	32             	0.889          	2              	0.698          	0.774          	NA             	NA             	NA             	0.974          	0.75           		1^{6}01^{6}01^{6}1^{6}01^{4}01^{4}
ce10.chrV      	phRAIDER       	27             	36             	32             	0.889          	2              	0.703          	0.786          	NA             	NA             	NA             	0.974          	0.754          		1^{6}01^{6}1^{3}01^{6}1101^{3}101^{3}11
ce10.chrV      	phRAIDER       	48             	36             	32             	0.889          	2              	0.7            	0.779          	NA             	NA             	NA             	0.974          	0.749          		1^{7}01^{7}101^{7}1^{5}0101^{4}
ce10.chrV      	phRAIDER       	26             	36             	32             	0.889          	2              	0.699          	0.781          	NA             	NA             	NA             	0.973          	0.749          		1^{14}01^{3}01^{3}01^{3}1^{3}1^{3}1101
ce10.chrV      	phRAIDER       	36             	36             	32             	0.889          	2              	0.7            	0.77           	NA             	NA             	NA             	0.973          	0.747          		1^{11}01101^{3}01^{11}1^{3}011
ce10.chrV      	phRAIDER       	32             	36             	32             	0.889          	2              	0.699          	0.777          	NA             	NA             	NA             	0.974          	0.749          		1^{5}01^{5}01^{5}1^{3}0101^{5}1^{5}1^{3}
ce10.chrV      	phRAIDER       	44             	36             	32             	0.889          	2              	0.704          	0.78           	NA             	NA             	NA             	0.974          	0.752          		1^{5}01^{5}101^{5}01^{5}1101^{5}1^{4}
ce10.chrV      	phRAIDER       	29             	36             	32             	0.889          	2              	0.685          	0.777          	NA             	NA             	NA             	0.972          	0.742          		101^{5}001^{5}1^{5}1^{5}1^{5}1^{5}01
ce10.chrV      	phRAIDER       	40             	36             	32             	0.889          	2              	0.702          	0.775          	NA             	NA             	NA             	0.974          	0.756          		1^{8}01^{4}01^{4}01^{8}101^{4}1^{3}
ce10.chrV      	phRAIDER       	37             	36             	32             	0.889          	2              	0.702          	0.776          	NA             	NA             	NA             	0.974          	0.748          		1^{18}01^{4}01^{4}01101^{4}
ce10.chrV      	phRAIDER       	75             	38             	32             	0.842          	2              	0.702          	0.782          	NA             	NA             	NA             	0.974          	0.753          		101^{14}01^{4}01101^{4}01^{3}01^{4}
ce10.chrV      	phRAIDER       	62             	38             	32             	0.842          	2              	0.705          	0.78           	NA             	NA             	NA             	0.973          	0.751          		1^{17}01^{7}01101^{4}0^{3}11
ce10.chrV      	phRAIDER       	70             	38             	32             	0.842          	2              	0.698          	0.793          	NA             	NA             	NA             	0.975          	0.755          		1^{7}001^{7}1^{5}01^{4}01^{4}0101^{4}
ce10.chrV      	phRAIDER       	66             	38             	32             	0.842          	2              	0.704          	0.768          	NA             	NA             	NA             	0.975          	0.758          		1^{4}01^{4}01^{4}101^{4}101101^{4}01^{4}1^{4}
ce10.chrV      	phRAIDER       	60             	38             	32             	0.842          	2              	0.702          	0.78           	NA             	NA             	NA             	0.974          	0.754          		1101^{6}01^{6}1^{6}1^{4}010101^{4}011
ce10.chrV      	phRAIDER       	74             	38             	32             	0.842          	2              	0.699          	0.781          	NA             	NA             	NA             	0.974          	0.752          		1101101101^{11}01^{11}1001^{3}
ce10.chrV      	phRAIDER       	64             	38             	32             	0.842          	2              	0.704          	0.788          	NA             	NA             	NA             	0.974          	0.752          		1^{3}01101^{3}1^{3}1^{3}1101101^{3}01^{3}1^{3}1^{3}011
ce10.chrV      	phRAIDER       	58             	38             	32             	0.842          	2              	0.698          	0.772          	NA             	NA             	NA             	0.974          	0.751          		1^{12}01^{7}01^{7}11010^{3}1^{3}
ce10.chrV      	phRAIDER       	65             	38             	32             	0.842          	2              	0.697          	0.783          	NA             	NA             	NA             	0.975          	0.753          		1^{12}001^{10}001101^{6}011
ce10.chrV      	phRAIDER       	73             	38             	32             	0.842          	2              	0.702          	0.776          	NA             	NA             	NA             	0.975          	0.755          		1^{7}0101^{7}01101^{3}001^{7}1^{3}11
ce10.chrV      	phRAIDER       	55             	38             	32             	0.842          	2              	0.702          	0.779          	NA             	NA             	NA             	0.973          	0.755          		101^{4}01^{4}1^{4}1101^{4}1^{3}01^{4}1^{4}1001
ce10.chrV      	phRAIDER       	68             	38             	32             	0.842          	2              	0.707          	0.755          	NA             	NA             	NA             	0.975          	0.756          		1^{5}01^{3}01^{5}1^{5}11011001^{3}01^{5}11
ce10.chrV      	phRAIDER       	71             	38             	32             	0.842          	2              	0.702          	0.774          	NA             	NA             	NA             	0.975          	0.754          		1^{5}01101^{5}101^{5}1^{5}1^{3}0110101^{3}
ce10.chrV      	phRAIDER       	67             	38             	32             	0.842          	2              	0.697          	0.778          	NA             	NA             	NA             	0.974          	0.754          		1^{7}01^{5}01^{5}01101^{7}1^{3}01101
ce10.chrV      	phRAIDER       	53             	38             	32             	0.842          	2              	0.707          	0.783          	NA             	NA             	NA             	0.974          	0.757          		101^{4}01^{4}1^{3}01^{3}0101^{4}1^{3}01^{4}1^{4}1
ce10.chrV      	phRAIDER       	51             	38             	32             	0.842          	2              	0.706          	0.773          	NA             	NA             	NA             	0.975          	0.756          		1^{6}01^{4}01^{6}101^{3}01^{4}001^{6}11
ce10.chrV      	phRAIDER       	63             	38             	32             	0.842          	2              	0.699          	0.77           	NA             	NA             	NA             	0.975          	0.749          		1^{4}0101^{4}101^{4}1^{4}1^{4}1^{4}101001^{4}
ce10.chrV      	phRAIDER       	61             	38             	32             	0.842          	2              	0.703          	0.773          	NA             	NA             	NA             	0.975          	0.754          		1^{6}01^{3}01^{6}1^{3}1001^{6}101^{3}1011
ce10.chrV      	phRAIDER       	59             	38             	32             	0.842          	2              	0.699          	0.769          	NA             	NA             	NA             	0.975          	0.755          		1^{3}01^{3}1001^{3}1^{3}1^{3}1^{3}011001^{3}1^{3}1^{3}11
ce10.chrV      	phRAIDER       	72             	38             	32             	0.842          	2              	0.703          	0.776          	NA             	NA             	NA             	0.975          	0.753          		1101101^{4}0101^{4}01^{4}1^{4}01^{4}1^{4}1^{3}
ce10.chrV      	phRAIDER       	52             	38             	32             	0.842          	2              	0.704          	0.769          	NA             	NA             	NA             	0.975          	0.754          		1^{8}0101^{8}01^{8}001^{3}01^{3}1
ce10.chrV      	phRAIDER       	57             	38             	32             	0.842          	2              	0.699          	0.778          	NA             	NA             	NA             	0.975          	0.755          		1^{4}01^{4}1101^{4}1^{4}01101^{3}0101^{4}1^{4}
ce10.chrV      	phRAIDER       	56             	38             	32             	0.842          	2              	0.703          	0.779          	NA             	NA             	NA             	0.975          	0.754          		1^{11}001^{4}01^{4}01^{4}1^{4}11001^{3}
ce10.chrV      	phRAIDER       	69             	38             	32             	0.842          	2              	0.702          	0.776          	NA             	NA             	NA             	0.975          	0.76           		1^{8}01^{5}001^{8}01101^{5}101^{3}
ce10.chrV      	phRAIDER       	54             	38             	32             	0.842          	2              	0.701          	0.772          	NA             	NA             	NA             	0.975          	0.754          		1^{4}01^{3}001^{4}1^{4}1101^{4}101^{4}1101^{4}
ce10.chrV      	phRAIDER       	79             	40             	32             	0.8            	2              	0.703          	0.776          	NA             	NA             	NA             	0.975          	0.758          		1^{4}01001101^{4}1101101^{4}1^{4}1^{4}101^{3}01
ce10.chrV      	phRAIDER       	80             	40             	32             	0.8            	2              	0.702          	0.777          	NA             	NA             	NA             	0.976          	0.76           		1^{7}0^{3}101101101^{7}1^{6}01101^{5}
ce10.chrV      	phRAIDER       	82             	40             	32             	0.8            	2              	0.706          	0.767          	NA             	NA             	NA             	0.975          	0.757          		101^{14}01^{4}01^{3}0100101^{4}11011
ce10.chrV      	phRAIDER       	94             	40             	32             	0.8            	2              	0.707          	0.783          	NA             	NA             	NA             	0.975          	0.762          		1^{9}0101^{9}11001^{3}0101^{3}110011
ce10.chrV      	phRAIDER       	90             	40             	32             	0.8            	2              	0.706          	0.762          	NA             	NA             	NA             	0.976          	0.758          		1^{12}01^{5}01^{5}110100101^{3}001^{3}
ce10.chrV      	phRAIDER       	81             	40             	32             	0.8            	2              	0.708          	0.758          	NA             	NA             	NA             	0.976          	0.762          		1^{4}01^{3}0101^{4}1^{3}01^{4}001^{4}1^{4}01^{3}011
ce10.chrV      	phRAIDER       	78             	40             	32             	0.8            	2              	0.704          	0.759          	NA             	NA             	NA             	0.976          	0.764          		1^{12}0^{3}1^{5}01^{4}01101^{5}1001^{3}
ce10.chrV      	phRAIDER       	93             	40             	32             	0.8            	2              	0.702          	0.776          	NA             	NA             	NA             	0.976          	0.76           		1^{7}0110101^{7}10^{3}1^{7}01^{3}01^{3}1
ce10.chrV      	phRAIDER       	88             	40             	32             	0.8            	2              	0.703          	0.767          	NA             	NA             	NA             	0.974          	0.759          		100101^{9}01101^{9}110^{3}1^{8}
ce10.chrV      	phRAIDER       	92             	40             	32             	0.8            	2              	0.702          	0.77           	NA             	NA             	NA             	0.976          	0.761          		101^{8}0110101^{5}01101^{8}01101^{3}
ce10.chrV      	phRAIDER       	77             	40             	32             	0.8            	2              	0.711          	0.773          	NA             	NA             	NA             	0.975          	0.756          		1^{3}01101^{3}1^{3}1^{3}1^{3}1^{3}1001^{3}0101101^{3}101
ce10.chrV      	phRAIDER       	100            	40             	32             	0.8            	2              	0.704          	0.761          	NA             	NA             	NA             	0.976          	0.758          		1^{12}01001^{11}010101001^{5}
ce10.chrV      	phRAIDER       	87             	40             	32             	0.8            	2              	0.708          	0.762          	NA             	NA             	NA             	0.976          	0.764          		1101^{9}01^{4}01100101^{4}101^{3}01^{4}11
ce10.chrV      	phRAIDER       	98             	40             	32             	0.8            	2              	0.708          	0.778          	NA             	NA             	NA             	0.976          	0.758          		1101101^{7}01^{7}0101101101^{7}011
ce10.chrV      	phRAIDER       	95             	40             	32             	0.8            	2              	0.709          	0.774          	NA             	NA             	NA             	0.976          	0.764          		1^{5}01^{5}10101001^{5}1^{4}0101^{5}101^{3}
ce10.chrV      	phRAIDER       	91             	40             	32             	0.8            	2              	0.706          	0.768          	NA             	NA             	NA             	0.976          	0.762          		1^{7}01^{7}1011001001^{3}01^{3}1101^{3}1^{3}
ce10.chrV      	phRAIDER       	85             	40             	32             	0.8            	2              	0.7            	0.763          	NA             	NA             	NA             	0.975          	0.755          		11001101^{3}01001^{3}001^{3}1^{3}1^{3}1^{3}1^{3}1^{3}1^{3}
ce10.chrV      	phRAIDER       	83             	40             	32             	0.8            	2              	0.703          	0.776          	NA             	NA             	NA             	0.976          	0.757          		1^{3}01001101^{3}1^{3}1^{3}1^{3}1^{3}00101^{3}1^{3}01^{3}1
ce10.chrV      	phRAIDER       	97             	40             	32             	0.8            	2              	0.705          	0.762          	NA             	NA             	NA             	0.975          	0.764          		101^{7}0^{3}1^{7}01101^{4}01^{7}1^{3}01
ce10.chrV      	phRAIDER       	96             	40             	32             	0.8            	2              	0.702          	0.777          	NA             	NA             	NA             	0.975          	0.76           		1^{9}01^{3}001^{9}1^{3}1010110110011
ce10.chrV      	phRAIDER       	99             	40             	32             	0.8            	2              	0.704          	0.761          	NA             	NA             	NA             	0.976          	0.764          		1^{13}001011001^{4}01^{3}01^{4}1101^{3}
ce10.chrV      	phRAIDER       	76             	40             	32             	0.8            	2              	0.704          	0.772          	NA             	NA             	NA             	0.976          	0.759          		1^{7}010^{3}1^{7}101^{3}01^{7}11001^{3}1
ce10.chrV      	phRAIDER       	89             	40             	32             	0.8            	2              	0.701          	0.763          	NA             	NA             	NA             	0.976          	0.759          		1101^{4}0^{3}101^{3}01^{4}1^{4}1^{4}01^{4}101^{4}1
ce10.chrV      	phRAIDER       	86             	40             	32             	0.8            	2              	0.703          	0.777          	NA             	NA             	NA             	0.976          	0.762          		1^{10}010101101^{3}01^{3}01^{3}1^{3}01^{3}1011
ce10.chrV      	phRAIDER       	84             	40             	32             	0.8            	2              	0.707          	0.772          	NA             	NA             	NA             	0.975          	0.761          		101101^{5}001^{3}01^{5}1^{5}101^{3}101^{5}01
ce10.chrV      	phRAIDER       	109            	42             	32             	0.762          	2              	0.703          	0.773          	NA             	NA             	NA             	0.976          	0.765          		101101^{3}0101101^{3}1^{3}1^{3}1^{3}001^{3}1^{3}01101011
ce10.chrV      	phRAIDER       	124            	42             	32             	0.762          	2              	0.71           	0.756          	NA             	NA             	NA             	0.977          	0.765          		1^{3}0101^{3}1^{3}101^{3}101^{3}11011001^{3}1001101^{3}1
ce10.chrV      	phRAIDER       	112            	42             	32             	0.762          	2              	0.706          	0.768          	NA             	NA             	NA             	0.977          	0.764          		110101^{3}01^{3}1^{3}0101^{3}101^{3}01101^{3}0101^{3}1^{3}
ce10.chrV      	phRAIDER       	122            	42             	32             	0.762          	2              	0.705          	0.768          	NA             	NA             	NA             	0.977          	0.764          		1^{5}0101^{3}010110101^{5}1^{5}01^{3}101101011
ce10.chrV      	phRAIDER       	108            	42             	32             	0.762          	2              	0.706          	0.766          	NA             	NA             	NA             	0.976          	0.763          		1^{4}01^{3}001^{4}1^{4}11001^{4}1001101^{4}1^{3}001
ce10.chrV      	phRAIDER       	104            	42             	32             	0.762          	2              	0.709          	0.771          	NA             	NA             	NA             	0.977          	0.764          		1^{4}01001^{4}1^{4}1^{4}101001^{4}11011001^{3}011
ce10.chrV      	phRAIDER       	119            	42             	32             	0.762          	2              	0.707          	0.766          	NA             	NA             	NA             	0.975          	0.762          		1001101^{7}0101^{5}01^{5}001^{5}101^{4}01
ce10.chrV      	phRAIDER       	114            	42             	32             	0.762          	2              	0.701          	0.775          	NA             	NA             	NA             	0.976          	0.759          		11001011001101^{4}01^{4}1^{4}1^{4}1101^{3}001^{4}
ce10.chrV      	phRAIDER       	102            	42             	32             	0.762          	2              	0.711          	0.764          	NA             	NA             	NA             	0.976          	0.765          		1101^{3}01^{3}11011011001^{3}01101101^{3}1^{3}1^{3}101
ce10.chrV      	phRAIDER       	117            	42             	32             	0.762          	2              	0.702          	0.753          	NA             	NA             	NA             	0.976          	0.763          		1^{3}00101101^{3}001^{3}101^{3}1^{3}001^{3}1^{3}1^{3}1^{3}01
ce10.chrV      	phRAIDER       	115            	42             	32             	0.762          	2              	0.708          	0.767          	NA             	NA             	NA             	0.977          	0.766          		1^{6}01^{5}0101101^{6}101^{3}01^{3}10^{3}11011
ce10.chrV      	phRAIDER       	110            	42             	32             	0.762          	2              	0.71           	0.772          	NA             	NA             	NA             	0.977          	0.765          		1^{3}011001^{3}101^{3}101^{3}10010101^{3}1^{3}101^{3}1^{3}
ce10.chrV      	phRAIDER       	106            	42             	32             	0.762          	2              	0.706          	0.762          	NA             	NA             	NA             	0.977          	0.765          		1^{4}011001101^{4}1011010101^{4}101101^{4}1^{4}
ce10.chrV      	phRAIDER       	101            	42             	32             	0.762          	2              	0.703          	0.758          	NA             	NA             	NA             	0.977          	0.762          		1^{9}01^{5}0101^{5}100101010101101^{5}
ce10.chrV      	phRAIDER       	113            	42             	32             	0.762          	2              	0.705          	0.777          	NA             	NA             	NA             	0.977          	0.763          		101^{4}01^{3}01001^{4}1^{4}01^{4}0010101^{4}1^{4}1
ce10.chrV      	phRAIDER       	105            	42             	32             	0.762          	2              	0.71           	0.763          	NA             	NA             	NA             	0.976          	0.769          		101^{4}01^{4}001^{4}11001101^{3}01^{4}101^{4}1011
ce10.chrV      	phRAIDER       	121            	42             	32             	0.762          	2              	0.704          	0.766          	NA             	NA             	NA             	0.977          	0.765          		1^{3}01101^{3}0110110101^{3}101101^{3}1101^{3}1^{3}101
ce10.chrV      	phRAIDER       	125            	42             	32             	0.762          	2              	0.709          	0.763          	NA             	NA             	NA             	0.977          	0.767          		1^{6}001^{3}01^{3}0101101^{6}00101^{3}01^{6}1
ce10.chrV      	phRAIDER       	123            	42             	32             	0.762          	2              	0.711          	0.758          	NA             	NA             	NA             	0.977          	0.767          		1^{5}01^{4}01101^{5}11001^{5}10010110101^{4}
ce10.chrV      	phRAIDER       	107            	42             	32             	0.762          	2              	0.709          	0.757          	NA             	NA             	NA             	0.975          	0.764          		101101^{5}01^{5}01^{5}1^{3}011010101^{5}1001
ce10.chrV      	phRAIDER       	118            	42             	32             	0.762          	2              	0.709          	0.761          	NA             	NA             	NA             	0.977          	0.767          		1^{6}01^{4}0^{3}1^{6}1^{3}0101^{3}00101^{4}01^{4}
ce10.chrV      	phRAIDER       	120            	42             	32             	0.762          	2              	0.712          	0.765          	NA             	NA             	NA             	0.977          	0.766          		1^{6}01101^{5}001^{3}00101^{3}01^{6}1101^{3}01
ce10.chrV      	phRAIDER       	116            	42             	32             	0.762          	2              	0.711          	0.769          	NA             	NA             	NA             	0.976          	0.768          		1^{5}01^{5}1^{4}00101^{5}1^{4}001^{5}0^{3}1101
ce10.chrV      	phRAIDER       	103            	42             	32             	0.762          	2              	0.712          	0.765          	NA             	NA             	NA             	0.977          	0.767          		101^{4}01^{4}1^{3}010110^{4}11001^{4}1^{4}1^{4}1^{3}
ce10.chrV      	phRAIDER       	111            	42             	32             	0.762          	2              	0.705          	0.779          	NA             	NA             	NA             	0.977          	0.771          		1^{3}011001^{3}1^{3}10110101^{3}1100101^{3}01^{3}1^{3}11
ce10.chrV      	phRAIDER       	141            	44             	32             	0.727          	2              	0.702          	0.766          	NA             	NA             	NA             	0.977          	0.767          		110100101^{7}01101101^{3}01^{3}11001^{3}101^{3}011
ce10.chrV      	phRAIDER       	139            	44             	32             	0.727          	2              	0.711          	0.76           	NA             	NA             	NA             	0.977          	0.765          		110011001^{4}01^{3}01101^{4}01^{4}101^{4}1^{3}0^{3}1^{3}
ce10.chrV      	phRAIDER       	133            	44             	32             	0.727          	2              	0.706          	0.761          	NA             	NA             	NA             	0.977          	0.769          		1010101^{3}0101^{3}01101101011001^{3}1^{3}1^{3}1^{3}1101
ce10.chrV      	phRAIDER       	147            	44             	32             	0.727          	2              	0.705          	0.76           	NA             	NA             	NA             	0.977          	0.77           		1^{9}010101^{3}001^{3}0101101^{3}01101^{3}110101
ce10.chrV      	phRAIDER       	137            	44             	32             	0.727          	2              	0.708          	0.768          	NA             	NA             	NA             	0.977          	0.765          		101101101^{8}01^{7}001^{5}010^{4}101^{5}
ce10.chrV      	phRAIDER       	134            	44             	32             	0.727          	2              	0.707          	0.765          	NA             	NA             	NA             	0.977          	0.766          		1001^{4}001^{3}01^{4}1^{4}10101101^{4}0100101^{4}11
ce10.chrV      	phRAIDER       	150            	44             	32             	0.727          	2              	0.706          	0.752          	NA             	NA             	NA             	0.978          	0.77           		1^{3}01101^{3}0101^{3}101101^{3}1001^{3}101001^{3}1^{3}101
ce10.chrV      	phRAIDER       	132            	44             	32             	0.727          	2              	0.706          	0.767          	NA             	NA             	NA             	0.978          	0.768          		101101100101^{3}01^{3}01^{3}01^{3}010101^{3}1^{3}01^{3}1^{3}
ce10.chrV      	phRAIDER       	130            	44             	32             	0.727          	2              	0.703          	0.759          	NA             	NA             	NA             	0.977          	0.768          		11010101^{3}0101^{3}1101^{3}101^{3}101^{3}11001^{3}01101
ce10.chrV      	phRAIDER       	149            	44             	32             	0.727          	2              	0.706          	0.756          	NA             	NA             	NA             	0.978          	0.765          		1^{5}01101^{3}01001^{3}001^{5}1101^{5}01^{3}001011
ce10.chrV      	phRAIDER       	128            	44             	32             	0.727          	2              	0.704          	0.764          	NA             	NA             	NA             	0.978          	0.771          		1101^{5}001101^{5}001101^{4}001101101^{5}01^{3}
ce10.chrV      	phRAIDER       	142            	44             	32             	0.727          	2              	0.705          	0.772          	NA             	NA             	NA             	0.978          	0.768          		1^{4}0101^{3}0101101001101^{4}01^{4}1^{3}01^{4}001^{3}
ce10.chrV      	phRAIDER       	146            	44             	32             	0.727          	2              	0.706          	0.759          	NA             	NA             	NA             	0.976          	0.769          		101001^{10}01010^{3}1^{10}1101011001^{3}
