org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	90             	123            	40             	0.325          	2              	0.612          	0.783          	12             	625553408      	747896832      	0.969          	0.805          		101000000001101010010010111110100001110000110100100000010011010000000000101000000000000001100010000100100101100010011000101
ce10.chrV      	phRAIDER       	86             	123            	40             	0.325          	2              	0.616          	0.788          	13             	556003328      	678375424      	0.977          	0.806          		101110000110010110100100011011000000000111000100110010001100000000000101010101100000000001000101001000100000100001100000101
ce10.chrV      	phRAIDER       	82             	123            	40             	0.325          	2              	0.612          	0.773          	12             	0              	0              	0.957          	0.807          		101000010110101101000000000000000010100100111100000001110100100110000001000001100000010101000101101000001000100001100000111
ce10.chrV      	phRAIDER       	97             	123            	40             	0.325          	2              	0.621          	0.778          	13             	623951872      	747995136      	0.958          	0.808          		111010100100000110101000000000000000000000100100010001101101101000110111010001000010010000110000000101100000000001101001011
ce10.chrV      	phRAIDER       	93             	123            	40             	0.325          	2              	0.614          	0.786          	13             	675274752      	797581312      	0.962          	0.81           		100101000110000010000101010100001000010001010000000001000010001010010011011011100100010100010101100100000000011001000010101
ce10.chrV      	phRAIDER       	89             	123            	40             	0.325          	2              	0.614          	0.784          	13             	623620096      	747585536      	0.961          	0.812          		110000010001110001000010001100010000100100010001000101110000000000101011101000011000010000100100011100000010111000001100001
ce10.chrV      	phRAIDER       	85             	123            	40             	0.325          	2              	0.613          	0.783          	13             	1699840        	113070080      	0.973          	0.808          		111001001010000011001100110000000011100010000000000010001010101100001110000000001000101110000000010010100011100000010100101
ce10.chrV      	phRAIDER       	81             	123            	40             	0.325          	2              	0.619          	0.78           	14             	694358016      	818364416      	0.96           	0.807          		101100010000010000010001011000111101001101101000000010110110101000000101000000001000000101101010000110010000000001000000101
ce10.chrV      	phRAIDER       	99             	123            	40             	0.325          	2              	0.621          	0.773          	12             	274927616      	397283328      	0.953          	0.808          		100001110100000000100010100000010010101010000001110110010100011000010010010010010000011000001000001100010100110000010001011
ce10.chrV      	phRAIDER       	95             	123            	40             	0.325          	2              	0.617          	0.777          	12             	625352704      	747720704      	0.963          	0.81           		101100011001000000100000101101100100000101110000000000100000101001001101010010101000011000010010010101001000000100110000001
ce10.chrV      	phRAIDER       	91             	123            	40             	0.325          	2              	0.62           	0.781          	12             	0              	0              	0.96           	0.812          		100000100010100010111000000111011010001100100000001101000110000110100010000010011000000100000010111001100100100000000000011
ce10.chrV      	phRAIDER       	87             	123            	40             	0.325          	2              	0.621          	0.765          	12             	622919680      	746889216      	0.938          	0.811          		101110000001100000000011000000000000010001100000110010000000101010000011011001011110000100101001000011100000111000001011001
ce10.chrV      	phRAIDER       	83             	123            	40             	0.325          	2              	0.618          	0.786          	13             	625696768      	748101632      	0.971          	0.804          		100100001011000001111100000011100000000001000111010010010110001001011010100010001010000010000000110000100000000110000001011
ce10.chrV      	phRAIDER       	96             	123            	40             	0.325          	2              	0.619          	0.785          	12             	623636480      	747626496      	0.96           	0.81           		100010010100001010110000010000011010001101001001100001000001000111000100010001000001001110101100100010100000000001001001001
ce10.chrV      	phRAIDER       	92             	123            	40             	0.325          	2              	0.613          	0.771          	13             	624488448      	746754048      	0.931          	0.815          		100010001001000000000000001100100001000100100100000000001110100000001011100010011100101101010100011001010000010100100011011
ce10.chrV      	phRAIDER       	88             	123            	40             	0.325          	2              	0.619          	0.778          	12             	624775168      	747077632      	0.941          	0.805          		100000001000001010001000000010001101000100010010001001101001110001100010001101010110000010001010010000010101000001100010101
ce10.chrV      	phRAIDER       	84             	123            	40             	0.325          	2              	0.615          	0.776          	12             	77459456       	199942144      	0.977          	0.808          		110111100000011011010010000010000000000100001101001000000000100010101001111000010010110010100000000000100011010011000000011
ce10.chrV      	phRAIDER       	80             	123            	40             	0.325          	2              	0.62           	0.785          	13             	623812608      	747839488      	0.964          	0.81           		100111100011000000001100010000000110001000100100010000000011001100110110000011101001100000000101011100000010001001010000001
ce10.chrV      	phRAIDER       	98             	123            	40             	0.325          	2              	0.613          	0.775          	12             	694296576      	818327552      	0.959          	0.807          		100100110100100000000001000101110000001110100011001010001010100000001010001010100010010000000101100000001100010100110001001
ce10.chrV      	phRAIDER       	94             	123            	40             	0.325          	2              	0.623          	0.776          	11             	0              	0              	0.953          	0.811          		100001000010001000010001010000111000010010000000010010000100110000000011001110100000111100011011100100001101000000011001001
ce10.chrV      	phRAIDER       	109            	133            	40             	0.301          	2              	0.606          	0.77           	12             	0              	0              	0.961          	0.809          		1100110001100000000111000000000011000000000110010000000000001001110101010110000010000100110001000100110000011011000000000100001011001
ce10.chrV      	phRAIDER       	105            	133            	40             	0.301          	2              	0.607          	0.779          	13             	0              	0              	0.949          	0.812          		1000010000011000100010000110000000001011010110000010101000111100001001011000100000000011011000000010000010000100101001000001100000011
ce10.chrV      	phRAIDER       	101            	133            	40             	0.301          	2              	0.61           	0.781          	13             	696061952      	818417664      	0.946          	0.807          		1011001000000001000100010000010000000001101011011001000101001000001110100001000001001010000000000110100000010100000000100001001111101
ce10.chrV      	phRAIDER       	119            	133            	40             	0.301          	2              	0.606          	0.781          	14             	697008128      	819396608      	0.972          	0.805          		1101010001100100010011000000001101100000110000101100010000100110011000001010000000000000100110000011001000000100000000001100110000011
ce10.chrV      	phRAIDER       	115            	133            	40             	0.301          	2              	0.604          	0.781          	13             	0              	0              	0.979          	0.803          		1011010100111100000100011011010000000000101000001000000011001000101111000100100000011010010100000000001000001000000000000100001100101
ce10.chrV      	phRAIDER       	111            	133            	40             	0.301          	2              	0.607          	0.789          	12             	675188736      	799186944      	0.957          	0.809          		1010000000010011001000000101001001110001011100011110000110100000001100010000000100000001101000110100000110000000101000000000000010011
ce10.chrV      	phRAIDER       	107            	133            	40             	0.301          	2              	0.61           	0.797          	13             	626286592      	748630016      	0.975          	0.808          		1001010000001010011011110001110110000010010000011000000010010000000000000100000000001001000100111010001000010000001000000111000001111
ce10.chrV      	phRAIDER       	103            	133            	40             	0.301          	2              	0.614          	0.765          	12             	0              	0              	0.93           	0.814          		1101000000000100000010000100000000011000100000100100010001001010110010001010001110110001000000101010000010010110100101000011000010001
ce10.chrV      	phRAIDER       	116            	133            	40             	0.301          	2              	0.606          	0.79           	12             	662790144      	785170432      	0.968          	0.805          		1001001100100000000101110110010000010001110100000001010010000100000101100011100110101010000000100100000001010000000100000100000001001
ce10.chrV      	phRAIDER       	112            	133            	40             	0.301          	2              	0.601          	0.795          	13             	624590848      	748642304      	0.972          	0.809          		1100000011010011010100001001010011000000100000100001101010000000000000000000001000111000010000000010001010010100001100101010010011101
ce10.chrV      	phRAIDER       	108            	133            	40             	0.301          	2              	0.603          	0.78           	12             	625823744      	748146688      	0.962          	0.806          		1011000000000000100011100100001110001010110100010100001000001101001010000100100000000010000000000011001000100010010010000000110110011
ce10.chrV      	phRAIDER       	104            	133            	40             	0.301          	2              	0.606          	0.779          	13             	690786304      	813215744      	0.952          	0.809          		1000110001010010100000000001000100100000100001000000010100101111010000101010000000100000110000111010000001100101001010000001000010101
ce10.chrV      	phRAIDER       	100            	133            	40             	0.301          	2              	0.605          	0.78           	13             	208809984      	331067392      	0.96           	0.808          		1001001001000000010010001000100101111000001111010000000010000010100011000100100010010100001001000001000000001010010101000100000100011
ce10.chrV      	phRAIDER       	118            	133            	40             	0.301          	2              	0.607          	0.79           	12             	1699840        	113070080      	0.965          	0.81           		1001010110001001000010000001010100111010101101001001000001100000000100000011100000101010000001100000000000000000001101000100100110001
ce10.chrV      	phRAIDER       	114            	133            	40             	0.301          	2              	0.607          	0.779          	12             	0              	0              	0.963          	0.81           		1001001100001011100000000010011000000000001010100101100000001101011000001010100001100001010010100000000010000010010000100010010001101
ce10.chrV      	phRAIDER       	110            	133            	40             	0.301          	2              	0.61           	0.78           	12             	662851584      	786960384      	0.94           	0.813          		1110000000001000000000010000011010000100100000010101000111011101000001110100010000100001000000001100110011010000000100001110000000011
ce10.chrV      	phRAIDER       	106            	133            	40             	0.301          	2              	0.602          	0.787          	12             	412696576      	535031808      	0.97           	0.81           		1000001011100001000110100010110000010101000010010000000000011000000001100100010100000000100110101110000010000000010110010000110010001
ce10.chrV      	phRAIDER       	102            	133            	40             	0.301          	2              	0.61           	0.794          	12             	390967296      	513257472      	0.969          	0.807          		1110000010000110010000110100110100001100001001000100010100000000001100001010111110000000010001010000100000010010010010001000000001001
ce10.chrV      	phRAIDER       	117            	133            	40             	0.301          	2              	0.602          	0.787          	13             	625504256      	747823104      	0.953          	0.813          		1110000000000000001000000000011110001111101101000000011000000001000010000000101000100000001000001100101011010000010000101010001101101
ce10.chrV      	phRAIDER       	113            	133            	40             	0.301          	2              	0.613          	0.777          	12             	623882240      	747929600      	0.957          	0.811          		1000001100010010001100000000010101010100010011000000001001011110110000001011000100000010100111000010000000001000011000000011000001001
ce10.chrV      	phRAIDER       	138            	145            	40             	0.276          	2              	0.593          	0.783          	12             	626106368      	748462080      	0.954          	0.805          		1100000011010000100000000110000000010010010010100010001000110100100000000000000010000010010101010000100000000110000001100010100001001100011010011
ce10.chrV      	phRAIDER       	134            	145            	40             	0.276          	2              	0.601          	0.773          	13             	626331648      	748691456      	0.962          	0.806          		1000101101000000000100001011000001111100000000100010100001100001001111100000000010001100001001000100110010000100000000010000000000000000001110001
ce10.chrV      	phRAIDER       	130            	145            	40             	0.276          	2              	0.596          	0.779          	12             	0              	0              	0.956          	0.806          		1000000000100100001010100100010010110000000000111001000011001010000010010001000100000001000001010010000011000000010000010010100011110100000000101
ce10.chrV      	phRAIDER       	127            	145            	40             	0.276          	2              	0.586          	0.785          	13             	0              	0              	0.964          	0.807          		1010100000010000101011000001000100001010001000000110000011100000000010010100011110000010001000000001000100100001001100000000100000000100010110101
ce10.chrV      	phRAIDER       	123            	145            	40             	0.276          	2              	0.601          	0.789          	14             	0              	0              	0.966          	0.806          		1001000000010000001000100101110111001100000000100000011100000000000000010000000000100000010000000110110000100010100010000010000001111001100101101
ce10.chrV      	phRAIDER       	137            	145            	40             	0.276          	2              	0.595          	0.785          	13             	0              	0              	0.986          	0.799          		1111100111010011011000010000011100010000001000000000100000100000000000100010010010101000100000000111010001000000001000000000000100001000001101001
ce10.chrV      	phRAIDER       	133            	145            	40             	0.276          	2              	0.594          	0.782          	13             	584007680      	706424832      	0.959          	0.806          		1010000010101100000001001000000010110000011000000101001001000011100000000010110001001000010001000100000100000001101011100100010000000000000100011
ce10.chrV      	phRAIDER       	129            	145            	40             	0.276          	2              	0.592          	0.798          	13             	626978816      	749305856      	0.978          	0.798          		1001000100101111001010001101000001000100001101000010000100000011000010000000100000011100000001001010000100001000100000010000000010100010000010101
ce10.chrV      	phRAIDER       	124            	145            	40             	0.276          	2              	0.595          	0.778          	13             	672227328      	794537984      	0.904          	0.818          		1001000000010100000000000001001000000010000100000000010000001000000101000011000100011001000001101000011101111101000001000000010101000001101011001
ce10.chrV      	phRAIDER       	120            	145            	40             	0.276          	2              	0.591          	0.784          	13             	550096896      	672444416      	0.925          	0.81           		1000110000100001010010000000010000000000000000000110001000011111101101110000000000000000000100000100000111001001000010111000100000110001010001001
