org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	184            	50             	40             	0.8            	2              	0.698          	0.746          	9              	617820160      	741896192      	0.96           	0.774          		101^{4}0^{3}101^{4}1^{4}01101^{4}10^{3}1^{4}1^{4}1^{4}1^{4}1^{3}
ce10.chrV      	phRAIDER       	499            	50             	40             	0.8            	2              	0.706          	0.76           	9              	618557440      	742584320      	0.97           	0.775          		1^{5}01^{5}1^{5}1^{5}1^{5}0110011010^{3}1^{5}1101011
ce10.chrV      	phRAIDER       	372            	50             	40             	0.8            	2              	0.703          	0.768          	9              	333123584      	455417856      	0.968          	0.772          		1^{7}01^{7}01^{3}01^{7}1^{7}110011010110^{3}11
ce10.chrV      	phRAIDER       	154            	50             	40             	0.8            	2              	0.695          	0.776          	9              	617771008      	741838848      	0.96           	0.767          		10^{3}1^{6}0101^{6}101^{6}1^{6}1^{5}01^{3}010101^{3}
ce10.chrV      	phRAIDER       	117            	50             	40             	0.8            	2              	0.706          	0.769          	9              	619966464      	742367232      	0.962          	0.77           		1^{4}01^{4}1001001101^{4}101^{4}1001^{4}1^{4}1^{4}1^{4}101
ce10.chrV      	phRAIDER       	342            	50             	40             	0.8            	2              	0.706          	0.754          	10             	618864640      	742920192      	0.971          	0.772          		1^{11}01^{7}0101^{3}01^{3}1^{3}0110101^{3}010101^{3}1
ce10.chrV      	phRAIDER       	289            	50             	40             	0.8            	2              	0.708          	0.749          	9              	618651648      	742768640      	0.969          	0.774          		1^{6}01^{4}01^{6}1^{6}100101^{6}101001101^{3}01^{3}
ce10.chrV      	phRAIDER       	87             	50             	40             	0.8            	2              	0.705          	0.748          	9              	620404736      	742760448      	0.97           	0.776          		1^{5}01^{5}1^{5}101^{5}110110^{3}101^{3}01^{5}001^{5}1
ce10.chrV      	phRAIDER       	259            	50             	40             	0.8            	2              	0.699          	0.768          	9              	25735168       	149041152      	0.965          	0.772          		1^{3}001^{3}1^{3}110^{4}101^{3}1^{3}1^{3}01^{3}1^{3}10101^{3}1^{3}1^{3}11
ce10.chrV      	phRAIDER       	132            	50             	40             	0.8            	2              	0.705          	0.766          	9              	0              	0              	0.963          	0.773          		101101101^{5}01^{5}1^{5}1101^{5}101101^{5}11010011
ce10.chrV      	phRAIDER       	368            	50             	40             	0.8            	2              	0.707          	0.77           	9              	0              	0              	0.967          	0.773          		1^{3}01^{3}1^{3}011001^{3}101^{3}1^{3}1^{3}001^{3}011001^{3}1^{3}1^{3}11
ce10.chrV      	phRAIDER       	102            	50             	40             	0.8            	2              	0.705          	0.765          	9              	620003328      	742432768      	0.965          	0.772          		11001^{6}01^{6}1^{4}01^{4}101^{6}0101^{4}1001101^{3}
ce10.chrV      	phRAIDER       	113            	50             	40             	0.8            	2              	0.705          	0.766          	9              	0              	0              	0.965          	0.773          		101^{3}01^{3}1101^{3}1^{3}1^{3}1^{3}10101010101^{3}1^{3}01^{3}1^{3}101
ce10.chrV      	phRAIDER       	338            	50             	40             	0.8            	2              	0.705          	0.769          	9              	0              	0              	0.967          	0.775          		1^{5}01101^{5}10^{3}1^{5}1^{3}01^{3}1010101^{5}1^{3}101^{3}1
ce10.chrV      	phRAIDER       	301            	50             	40             	0.8            	2              	0.706          	0.765          	9              	620093440      	742522880      	0.965          	0.774          		1^{3}01^{3}11001^{3}1^{3}001101^{3}101^{3}1^{3}0101101^{3}1^{3}1^{3}11
ce10.chrV      	phRAIDER       	83             	50             	40             	0.8            	2              	0.695          	0.756          	10             	620077056      	742465536      	0.964          	0.773          		1^{3}01^{3}1^{3}10^{4}1101101^{3}1^{3}001^{3}1^{3}1^{3}1^{3}1^{3}101^{3}1
ce10.chrV      	phRAIDER       	271            	50             	40             	0.8            	2              	0.701          	0.764          	10             	618762240      	742842368      	0.969          	0.774          		1^{9}01^{3}00101101^{3}001^{3}1^{3}101^{3}1101^{3}1101^{3}11
ce10.chrV      	phRAIDER       	128            	50             	40             	0.8            	2              	0.7            	0.757          	8              	0              	0              	0.97           	0.777          		1^{10}0101100101^{4}01^{10}1101^{3}0101^{3}01^{3}
ce10.chrV      	phRAIDER       	380            	50             	40             	0.8            	2              	0.7            	0.766          	9              	0              	0              	0.958          	0.773          		1011001101101^{3}01^{3}01^{3}1101^{3}101^{3}1^{3}1^{3}101^{3}1^{3}11
ce10.chrV      	phRAIDER       	98             	50             	40             	0.8            	2              	0.704          	0.768          	9              	620326912      	742682624      	0.969          	0.776          		1^{4}01^{4}1^{4}101^{4}01^{3}001^{3}01^{4}1^{4}1101^{3}0^{3}1^{4}
ce10.chrV      	phRAIDER       	125            	50             	40             	0.8            	2              	0.705          	0.768          	9              	620216320      	742572032      	0.966          	0.774          		1^{8}01011001^{5}01^{4}01^{5}01^{4}01^{5}101^{4}01
ce10.chrV      	phRAIDER       	350            	50             	40             	0.8            	2              	0.701          	0.748          	10             	620019712      	742457344      	0.965          	0.772          		1101^{4}01101^{4}1^{4}1^{4}1011001^{4}101^{4}0101^{4}1101
ce10.chrV      	phRAIDER       	297            	50             	40             	0.8            	2              	0.705          	0.753          	10             	0              	0              	0.967          	0.775          		1^{6}01^{3}01^{3}101^{6}110101^{6}10101^{3}01^{3}101101
ce10.chrV      	phRAIDER       	95             	50             	40             	0.8            	2              	0.706          	0.767          	9              	620191744      	742592512      	0.967          	0.773          		1^{5}0101^{5}01^{5}1^{3}01^{3}10101^{3}101^{5}01^{3}011011
ce10.chrV      	phRAIDER       	485            	50             	40             	0.8            	2              	0.701          	0.759          	8              	0              	0              	0.961          	0.773          		10110101101^{3}01^{3}1101^{3}1^{3}1^{3}1^{3}011001^{3}1^{3}1101^{3}1
ce10.chrV      	phRAIDER       	267            	50             	40             	0.8            	2              	0.698          	0.76           	9              	0              	0              	0.967          	0.775          		1^{8}0101^{3}00101^{3}00101^{3}1101^{8}1^{3}101^{3}1^{3}
ce10.chrV      	phRAIDER       	140            	50             	40             	0.8            	2              	0.7            	0.747          	8              	620318720      	742645760      	0.969          	0.777          		1^{4}01^{4}1^{3}001^{4}1^{4}1^{3}001101^{4}1^{3}01^{3}001101^{4}
ce10.chrV      	phRAIDER       	455            	50             	40             	0.8            	2              	0.704          	0.761          	8              	0              	0              	0.963          	0.774          		10101^{5}001^{5}01101101^{5}1101101^{4}01^{5}1^{5}1
ce10.chrV      	phRAIDER       	376            	50             	40             	0.8            	2              	0.704          	0.77           	8              	0              	0              	0.96           	0.771          		1101101^{4}00101^{3}01^{4}1^{4}01^{4}1^{3}01^{4}01^{4}01^{4}1
ce10.chrV      	phRAIDER       	110            	50             	40             	0.8            	2              	0.7            	0.761          	9              	394944512      	517320704      	0.959          	0.768          		1^{3}010^{4}1^{3}1^{3}10101101^{3}01^{3}1^{3}1^{3}101^{3}1^{3}1^{3}1^{3}1
ce10.chrV      	phRAIDER       	121            	50             	40             	0.8            	2              	0.704          	0.754          	9              	0              	0              	0.965          	0.775          		101^{4}01^{4}01^{4}1^{4}0100101^{3}01^{3}01^{4}1^{4}101^{4}11
ce10.chrV      	phRAIDER       	346            	50             	40             	0.8            	2              	0.708          	0.742          	10             	620281856      	742641664      	0.969          	0.774          		1101^{10}010101^{3}01^{3}01^{3}1^{3}101^{3}1^{3}1001^{3}1101
ce10.chrV      	phRAIDER       	309            	50             	40             	0.8            	2              	0.705          	0.759          	9              	619651072      	742064128      	0.963          	0.772          		1^{3}0^{4}1^{3}1^{3}1^{3}1^{3}1^{3}1^{3}1^{3}0^{3}101^{3}1^{3}1^{3}01^{3}1101
ce10.chrV      	phRAIDER       	91             	50             	40             	0.8            	2              	0.704          	0.764          	9              	620138496      	742481920      	0.967          	0.772          		1101^{5}01^{4}01001^{5}1^{5}1101^{3}01010101^{5}1^{5}
ce10.chrV      	phRAIDER       	481            	50             	40             	0.8            	2              	0.705          	0.765          	9              	619991040      	742363136      	0.965          	0.773          		1^{3}01^{3}1001^{3}10101^{3}1^{3}1^{3}10^{3}1101^{3}101^{3}1^{3}1^{3}1^{3}
ce10.chrV      	phRAIDER       	279            	50             	40             	0.8            	2              	0.701          	0.766          	10             	0              	0              	0.967          	0.776          		1^{6}01101^{6}0010110101^{6}1^{6}01^{6}01^{3}01
ce10.chrV      	phRAIDER       	136            	50             	40             	0.8            	2              	0.705          	0.754          	9              	619827200      	742207488      	0.961          	0.773          		1101^{5}010101001^{5}1^{5}1100101^{5}1^{4}01^{5}1^{3}
ce10.chrV      	phRAIDER       	451            	50             	40             	0.8            	2              	0.702          	0.752          	9              	620302336      	742723584      	0.968          	0.776          		1^{4}01^{4}1^{3}0011011011001^{4}1^{4}1^{3}0101^{4}1^{4}01^{3}
ce10.chrV      	phRAIDER       	324            	50             	40             	0.8            	2              	0.703          	0.747          	10             	690737152      	813080576      	0.963          	0.773          		1^{4}001^{4}1001^{4}1^{3}01^{4}0110^{3}101^{4}1^{4}1^{4}1^{4}1
ce10.chrV      	phRAIDER       	106            	50             	40             	0.8            	2              	0.707          	0.765          	10             	620068864      	742449152      	0.966          	0.774          		1^{4}0101101^{4}1^{4}1^{4}10101^{4}01^{4}0101^{3}01^{3}01^{4}
ce10.chrV      	phRAIDER       	69             	50             	40             	0.8            	2              	0.707          	0.75           	9              	337481728      	459739136      	0.965          	0.776          		1^{3}01^{3}01^{3}01^{3}1^{3}1^{3}01^{3}1011010^{3}1^{3}1^{3}101^{3}1^{3}11
ce10.chrV      	phRAIDER       	294            	50             	40             	0.8            	2              	0.707          	0.773          	10             	620109824      	742416384      	0.967          	0.771          		11001^{9}0101^{3}001^{3}100101^{3}01^{9}1^{3}1^{3}11
ce10.chrV      	phRAIDER       	305            	50             	40             	0.8            	2              	0.706          	0.761          	10             	619991040      	742371328      	0.967          	0.768          		101^{4}01^{4}1^{3}01^{4}1^{4}1^{4}1^{4}11010101101001^{4}01
ce10.chrV      	phRAIDER       	39             	50             	40             	0.8            	2              	0.703          	0.765          	9              	618528768      	742608896      	0.966          	0.773          		1001^{10}001^{9}01^{3}0110101^{3}01^{3}01^{3}1^{3}11
ce10.chrV      	phRAIDER       	493            	50             	40             	0.8            	2              	0.702          	0.77           	9              	619757568      	742088704      	0.962          	0.774          		101^{4}0110101101^{4}1^{4}1^{4}1101^{3}001^{4}01^{4}101^{4}
ce10.chrV      	phRAIDER       	275            	50             	40             	0.8            	2              	0.699          	0.765          	10             	619982848      	742322176      	0.962          	0.775          		101^{3}01^{3}11001^{3}001^{3}1^{3}1^{3}01101^{3}1^{3}1^{3}101^{3}11011
ce10.chrV      	phRAIDER       	148            	50             	40             	0.8            	2              	0.698          	0.753          	10             	620101632      	742490112      	0.965          	0.775          		1101^{6}0101^{6}0^{3}1101^{6}101^{6}1^{4}01^{4}011
ce10.chrV      	phRAIDER       	463            	50             	40             	0.8            	2              	0.702          	0.75           	9              	620015616      	742440960      	0.964          	0.774          		1^{4}01^{3}01101101101^{4}10110101^{4}1^{4}101^{4}1^{4}101
ce10.chrV      	phRAIDER       	320            	50             	40             	0.8            	2              	0.706          	0.77           	9              	618479616      	742563840      	0.966          	0.776          		1^{7}010101^{7}1^{3}01^{3}11011001^{3}1^{3}010101^{3}1^{3}
ce10.chrV      	phRAIDER       	118            	50             	40             	0.8            	2              	0.705          	0.762          	9              	0              	0              	0.971          	0.776          		1^{11}01^{3}0^{3}1^{3}101^{3}1^{3}1101101101^{3}11001^{3}11
ce10.chrV      	phRAIDER       	65             	50             	40             	0.8            	2              	0.706          	0.76           	10             	676208640      	798633984      	0.962          	0.774          		101^{3}001^{3}101^{3}01^{3}1^{3}1^{3}1101^{3}001^{3}101^{3}1^{3}101^{3}1
ce10.chrV      	phRAIDER       	290            	50             	40             	0.8            	2              	0.707          	0.763          	9              	620257280      	742649856      	0.966          	0.777          		1001^{9}01^{4}0101^{9}01^{3}0101101^{3}01^{4}1^{3}
ce10.chrV      	phRAIDER       	317            	50             	40             	0.8            	2              	0.703          	0.76           	10             	618606592      	742674432      	0.968          	0.778          		101^{8}01^{8}1101^{4}001001101^{8}101101^{3}
ce10.chrV      	phRAIDER       	35             	50             	40             	0.8            	2              	0.705          	0.763          	9              	620232704      	742592512      	0.967          	0.775          		1^{8}0101^{7}01^{6}0101^{8}1001^{3}01^{3}1001
ce10.chrV      	phRAIDER       	489            	50             	40             	0.8            	2              	0.705          	0.751          	10             	661282816      	783638528      	0.967          	0.773          		110101^{9}01^{7}001001^{5}0101^{9}1101^{3}
ce10.chrV      	phRAIDER       	287            	50             	40             	0.8            	2              	0.706          	0.761          	9              	0              	0              	0.97           	0.778          		1^{10}0110101101101^{7}001^{7}01101^{4}01^{3}
ce10.chrV      	phRAIDER       	144            	50             	40             	0.8            	2              	0.706          	0.764          	10             	619962368      	742400000      	0.964          	0.773          		1^{3}001^{3}01^{3}1101^{3}1^{3}1^{3}001^{3}1^{3}1^{3}101101^{3}1001^{3}1
ce10.chrV      	phRAIDER       	459            	50             	40             	0.8            	2              	0.704          	0.776          	9              	619139072      	741478400      	0.954          	0.767          		10^{3}11001^{4}01^{3}001^{4}1^{4}11001^{4}1^{4}1^{4}1^{4}1^{4}
ce10.chrV      	phRAIDER       	332            	50             	40             	0.8            	2              	0.704          	0.761          	9              	0              	0              	0.967          	0.776          		101^{8}01101^{5}01^{5}101^{8}1001^{3}001101^{3}1
ce10.chrV      	phRAIDER       	114            	50             	40             	0.8            	2              	0.702          	0.762          	9              	620294144      	742723584      	0.97           	0.768          		1^{18}01^{11}01^{3}001^{3}10^{4}110101
ce10.chrV      	phRAIDER       	77             	50             	40             	0.8            	2              	0.701          	0.768          	10             	0              	0              	0.963          	0.775          		1^{4}010101^{3}01^{4}1^{4}1^{4}1001101^{3}01^{3}01^{4}101^{4}1
ce10.chrV      	phRAIDER       	302            	50             	40             	0.8            	2              	0.704          	0.773          	9              	620322816      	742641664      	0.967          	0.774          		1101^{8}001^{5}01^{5}01^{3}01101101101^{5}101^{5}
ce10.chrV      	phRAIDER       	313            	50             	40             	0.8            	2              	0.703          	0.773          	9              	620335104      	742776832      	0.969          	0.774          		1^{6}01^{6}01101^{3}001^{6}1^{6}01^{3}011011001^{3}1
ce10.chrV      	phRAIDER       	47             	50             	40             	0.8            	2              	0.702          	0.762          	9              	620187648      	742502400      	0.968          	0.771          		1^{6}01^{4}01^{6}1^{4}01^{6}101^{6}01^{3}0^{3}1001^{3}
ce10.chrV      	phRAIDER       	283            	50             	40             	0.8            	2              	0.705          	0.764          	9              	0              	0              	0.966          	0.777          		1^{4}01^{4}101101101^{4}1^{4}101^{4}101101^{4}1^{4}10^{3}11
ce10.chrV      	phRAIDER       	156            	50             	40             	0.8            	2              	0.7            	0.761          	10             	620208128      	742612992      	0.967          	0.772          		1^{5}01^{5}01010010101^{3}01^{5}1^{5}01^{5}1^{3}01^{5}
ce10.chrV      	phRAIDER       	471            	50             	40             	0.8            	2              	0.7            	0.765          	10             	620036096      	742428672      	0.967          	0.776          		1^{7}001^{5}01^{3}01^{3}10^{3}101^{7}1^{7}1^{3}10011
ce10.chrV      	phRAIDER       	328            	50             	40             	0.8            	2              	0.701          	0.756          	9              	620294144      	742608896      	0.969          	0.772          		1101^{10}00101^{8}010101^{8}10^{3}1^{8}
ce10.chrV      	phRAIDER       	126            	50             	40             	0.8            	2              	0.707          	0.769          	9              	620122112      	742506496      	0.966          	0.77           		1^{3}0101^{3}1^{3}01^{3}1^{3}1^{3}01^{3}01^{3}01^{3}1^{3}10^{3}1^{3}1^{3}101
ce10.chrV      	phRAIDER       	73             	50             	40             	0.8            	2              	0.708          	0.76           	9              	0              	0              	0.969          	0.779          		1^{15}01101^{3}01^{3}1101010101^{3}1^{3}1^{3}110^{3}1
ce10.chrV      	phRAIDER       	298            	50             	40             	0.8            	2              	0.703          	0.762          	10             	617615360      	741707776      	0.958          	0.767          		10110110011001^{17}001^{11}01101^{3}
ce10.chrV      	phRAIDER       	261            	50             	40             	0.8            	2              	0.702          	0.772          	9              	619909120      	742338560      	0.962          	0.773          		1101^{5}010101101^{5}1^{5}01^{5}1101^{5}010101^{5}
ce10.chrV      	phRAIDER       	486            	50             	40             	0.8            	2              	0.698          	0.761          	10             	0              	0              	0.961          	0.772          		1101^{4}0^{3}1^{4}01101^{3}01^{3}0101^{4}1^{4}1^{4}1^{3}01^{4}11
ce10.chrV      	phRAIDER       	43             	50             	40             	0.8            	2              	0.707          	0.757          	9              	620179456      	742563840      	0.967          	0.772          		1^{7}001^{4}01^{7}1^{4}01101^{4}11001001^{4}101^{4}
ce10.chrV      	phRAIDER       	497            	50             	40             	0.8            	2              	0.702          	0.755          	10             	620269568      	742629376      	0.967          	0.777          		10101^{11}0101^{6}001^{4}01^{3}0101^{4}01^{6}11
ce10.chrV      	phRAIDER       	231            	50             	40             	0.8            	2              	0.706          	0.762          	9              	1724416        	113070080      	0.969          	0.775          		101^{9}01^{9}1^{5}0011010101100101^{9}
ce10.chrV      	phRAIDER       	152            	50             	40             	0.8            	2              	0.7            	0.757          	8              	0              	0              	0.966          	0.773          		101^{4}01^{4}101^{4}1^{3}01^{4}110^{3}1^{4}1^{4}1101^{4}01101
ce10.chrV      	phRAIDER       	467            	50             	40             	0.8            	2              	0.706          	0.761          	10             	618258432      	742330368      	0.962          	0.772          		1010101^{6}01^{3}01101^{3}1101001^{6}1101^{6}1^{6}
ce10.chrV      	phRAIDER       	340            	50             	40             	0.8            	2              	0.701          	0.761          	9              	1720320        	113070080      	0.96           	0.772          		110101^{3}00101^{3}1^{3}1^{3}11001^{3}1^{3}1^{3}1^{3}01^{3}101^{3}1011
ce10.chrV      	phRAIDER       	122            	50             	40             	0.8            	2              	0.704          	0.76           	10             	620335104      	742703104      	0.968          	0.777          		101^{8}01^{5}010101^{4}0110101^{5}1101^{5}1101^{3}
ce10.chrV      	phRAIDER       	85             	50             	40             	0.8            	2              	0.706          	0.764          	10             	618700800      	742752256      	0.969          	0.775          		1^{9}01^{8}01^{5}01^{3}01^{5}1011001101101101
ce10.chrV      	phRAIDER       	310            	50             	40             	0.8            	2              	0.705          	0.772          	9              	0              	0              	0.963          	0.775          		1^{6}0101001^{6}1^{6}01^{3}011001^{3}1101^{6}11011
ce10.chrV      	phRAIDER       	257            	50             	40             	0.8            	2              	0.706          	0.753          	9              	620335104      	742748160      	0.969          	0.775          		1^{3}01^{3}1^{3}1^{3}01^{3}1^{3}1^{3}1001^{3}1^{3}001^{3}01^{3}1011001^{3}
ce10.chrV      	phRAIDER       	482            	50             	40             	0.8            	2              	0.705          	0.767          	10             	343896064      	466251776      	0.96           	0.773          		11001^{5}011001^{5}1^{4}010101001^{5}1^{5}1^{5}1^{4}
ce10.chrV      	phRAIDER       	55             	50             	40             	0.8            	2              	0.703          	0.763          	9              	676171776      	798597120      	0.961          	0.773          		1001101^{3}01^{3}10110110101^{3}1^{3}1101^{3}1^{3}1^{3}1^{3}101^{3}1
ce10.chrV      	phRAIDER       	227            	50             	40             	0.8            	2              	0.703          	0.737          	9              	0              	0              	0.971          	0.779          		1^{11}01101^{5}00110101101^{5}1^{4}0110101^{5}
ce10.chrV      	phRAIDER       	100            	50             	40             	0.8            	2              	0.709          	0.763          	10             	618414080      	742445056      	0.966          	0.778          		1101^{4}01^{4}001^{4}1^{4}1^{4}101001101^{4}110101^{4}1^{3}
ce10.chrV      	phRAIDER       	479            	50             	40             	0.8            	2              	0.703          	0.764          	10             	620298240      	742699008      	0.969          	0.77           		1^{10}01^{5}01^{10}1^{3}01001^{3}101^{5}0^{4}11
ce10.chrV      	phRAIDER       	336            	50             	40             	0.8            	2              	0.702          	0.76           	9              	619278336      	741605376      	0.958          	0.767          		101^{3}01^{3}10^{4}1^{3}1^{3}1^{3}1^{3}1^{3}1^{3}010101^{3}1^{3}1^{3}01^{3}
ce10.chrV      	phRAIDER       	70             	50             	40             	0.8            	2              	0.7            	0.764          	9              	0              	0              	0.96           	0.773          		1100110^{3}1^{8}01^{8}1^{5}01^{3}0101^{3}01^{8}
ce10.chrV      	phRAIDER       	81             	50             	40             	0.8            	2              	0.707          	0.761          	10             	619917312      	742244352      	0.963          	0.774          		1^{7}01001^{6}01^{3}01^{3}1101^{3}101^{3}101^{7}11001
ce10.chrV      	phRAIDER       	306            	50             	40             	0.8            	2              	0.707          	0.763          	9              	0              	0              	0.966          	0.771          		110101^{9}0101^{9}1^{3}010101^{3}1^{3}1101^{3}0011
ce10.chrV      	phRAIDER       	269            	50             	40             	0.8            	2              	0.704          	0.755          	10             	618422272      	742449152      	0.968          	0.776          		1101^{5}01^{5}1^{3}0^{3}1^{3}10100110101^{5}1^{5}1^{5}11
ce10.chrV      	phRAIDER       	494            	50             	40             	0.8            	2              	0.701          	0.759          	8              	620146688      	742473728      	0.967          	0.777          		1101^{6}01^{3}01^{3}1101^{3}01^{6}1101101^{3}11011011011
ce10.chrV      	phRAIDER       	51             	50             	40             	0.8            	2              	0.7            	0.767          	9              	0              	0              	0.966          	0.768          		1^{9}0^{3}1^{4}0110101^{9}1^{9}0010101^{4}
ce10.chrV      	phRAIDER       	239            	50             	40             	0.8            	2              	0.705          	0.751          	9              	1441792        	112934912      	0.965          	0.777          		1^{3}01^{3}1^{3}001^{3}101^{3}1^{3}001101^{3}1^{3}101101101^{3}1^{3}11
ce10.chrV      	phRAIDER       	96             	50             	40             	0.8            	2              	0.705          	0.752          	9              	620179456      	742555648      	0.967          	0.775          		101^{6}01^{6}1101^{6}1^{3}01^{3}10110^{3}1^{3}1101^{3}011
ce10.chrV      	phRAIDER       	475            	50             	40             	0.8            	2              	0.707          	0.762          	10             	0              	0              	0.969          	0.771          		1^{7}01^{7}1^{7}1101^{6}001010101^{4}0^{3}1^{4}
ce10.chrV      	phRAIDER       	348            	50             	40             	0.8            	2              	0.705          	0.762          	10             	618696704      	742686720      	0.969          	0.777          		1101^{9}001^{5}01^{4}011001^{5}1101101^{4}01^{5}
ce10.chrV      	phRAIDER       	66             	50             	40             	0.8            	2              	0.703          	0.758          	9              	619577344      	741994496      	0.96           	0.777          		101^{3}001101101^{3}1^{3}1^{3}001^{3}1^{3}1101^{3}101^{3}1^{3}1^{3}101
ce10.chrV      	phRAIDER       	93             	50             	40             	0.8            	2              	0.704          	0.769          	9              	620154880      	742588416      	0.967          	0.773          		101101^{9}01^{6}01^{6}11001^{4}001^{3}01^{6}01
ce10.chrV      	phRAIDER       	318            	50             	40             	0.8            	2              	0.707          	0.764          	8              	0              	0              	0.965          	0.774          		1101001^{11}01^{4}01^{3}01101^{3}0101101^{11}
ce10.chrV      	phRAIDER       	265            	50             	40             	0.8            	2              	0.692          	0.754          	8              	5865472        	261341184      	0.957          	0.771          		11011001001^{4}01^{4}1100101^{4}1^{4}1^{4}1^{4}1101^{4}11
ce10.chrV      	phRAIDER       	490            	50             	40             	0.8            	2              	0.703          	0.77           	9              	619974656      	742322176      	0.964          	0.774          		1101^{3}0101^{3}1^{3}1101^{3}1101^{3}01^{3}101^{3}1^{3}1101^{3}10011
ce10.chrV      	phRAIDER       	63             	50             	40             	0.8            	2              	0.704          	0.764          	9              	437768192      	560107520      	0.969          	0.77           		1^{8}01^{6}01^{8}11001^{8}10101101010011
ce10.chrV      	phRAIDER       	453            	50             	40             	0.8            	2              	0.701          	0.768          	9              	0              	0              	0.964          	0.771          		1^{9}0^{3}10101101^{7}011011001^{9}1^{7}
ce10.chrV      	phRAIDER       	235            	50             	40             	0.8            	2              	0.704          	0.77           	10             	618377216      	742473728      	0.965          	0.774          		1^{3}01101101^{3}1^{3}1^{3}01^{3}101^{3}1^{3}101101101^{3}1001^{3}11
ce10.chrV      	phRAIDER       	108            	50             	40             	0.8            	2              	0.707          	0.766          	9              	619941888      	742309888      	0.963          	0.776          		10101101^{6}01^{3}01^{3}01101^{6}1^{3}01^{3}01^{6}1^{3}01
ce10.chrV      	phRAIDER       	423            	50             	40             	0.8            	2              	0.699          	0.764          	9              	0              	0              	0.965          	0.771          		101101^{9}01^{6}01^{9}1^{4}0101^{4}10101001
ce10.chrV      	phRAIDER       	344            	50             	40             	0.8            	2              	0.703          	0.767          	10             	620298240      	742731776      	0.968          	0.772          		1^{7}01^{3}01^{3}00101101^{3}1^{3}01^{7}001^{7}1^{3}01
ce10.chrV      	phRAIDER       	78             	50             	40             	0.8            	2              	0.705          	0.767          	9              	0              	0              	0.967          	0.776          		1^{4}01101^{4}101101^{3}01^{4}01^{4}01^{4}1^{4}10110101^{4}
ce10.chrV      	phRAIDER       	89             	50             	40             	0.8            	2              	0.706          	0.768          	9              	618696704      	742780928      	0.969          	0.775          		1^{5}01^{5}1^{3}001^{5}01101^{5}1001^{3}101^{5}01101^{3}
