org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	51             	50             	40             	0.8            	2              	0.706          	0.763          	10             	619986944      	742342656      	0.964          	0.771          		1^{6}001101101^{6}1101^{4}01^{6}11011011001^{6}
ce10.chrV      	phRAIDER       	396            	50             	40             	0.8            	2              	0.705          	0.759          	9              	620183552      	742510592      	0.968          	0.775          		1^{6}001^{6}1^{5}0101011010101^{6}1^{5}001^{6}
ce10.chrV      	phRAIDER       	199            	50             	40             	0.8            	2              	0.706          	0.761          	9              	0              	0              	0.965          	0.774          		1^{3}001^{3}101^{3}1^{3}01101^{3}1^{3}1^{3}101101^{3}1^{3}01^{3}1001^{3}
ce10.chrV      	phRAIDER       	64             	50             	40             	0.8            	2              	0.702          	0.765          	10             	620097536      	742469632      	0.968          	0.773          		1^{6}01101^{6}10^{3}1^{6}1^{4}0^{3}1^{6}101101^{6}
ce10.chrV      	phRAIDER       	430            	50             	40             	0.8            	2              	0.706          	0.763          	10             	0              	0              	0.966          	0.77           		1^{3}0101^{3}1^{3}1001^{3}1^{3}01^{3}1^{3}01^{3}1^{3}001^{3}1^{3}10101^{3}
ce10.chrV      	phRAIDER       	321            	50             	40             	0.8            	2              	0.707          	0.772          	9              	676241408      	798691328      	0.966          	0.774          		101^{6}01^{4}01^{4}01^{4}1001^{4}101^{4}01^{4}01^{6}01
ce10.chrV      	phRAIDER       	98             	50             	40             	0.8            	2              	0.702          	0.752          	10             	618643456      	742682624      	0.968          	0.774          		1^{7}01^{3}0101101101^{7}1^{3}0110110101^{3}01^{7}
ce10.chrV      	phRAIDER       	21             	50             	40             	0.8            	2              	0.702          	0.761          	10             	620220416      	742539264      	0.965          	0.773          		1^{3}01^{3}1^{3}00101^{3}1^{3}1101^{3}101^{3}1^{3}1101001^{3}1^{3}01^{3}
ce10.chrV      	phRAIDER       	355            	50             	40             	0.8            	2              	0.698          	0.756          	10             	620331008      	742764544      	0.97           	0.779          		1^{4}01^{4}1^{4}1^{4}1001011001101001^{4}1^{4}1^{4}101^{4}
ce10.chrV      	phRAIDER       	55             	50             	40             	0.8            	2              	0.693          	0.755          	10             	619290624      	741617664      	0.96           	0.76           		10101^{4}01001^{4}1^{4}1^{4}1^{4}1^{4}1^{4}1100101^{4}0101
ce10.chrV      	phRAIDER       	432            	50             	40             	0.8            	2              	0.706          	0.758          	10             	620404736      	742785024      	0.97           	0.778          		1^{7}01^{7}01101001^{6}00101101^{7}01^{7}
ce10.chrV      	phRAIDER       	203            	50             	40             	0.8            	2              	0.701          	0.762          	9              	618885120      	742899712      	0.97           	0.776          		1^{10}01^{3}0101^{3}1010110101^{3}10101^{3}01^{10}
ce10.chrV      	phRAIDER       	68             	50             	40             	0.8            	2              	0.705          	0.768          	9              	0              	0              	0.966          	0.773          		1^{3}01^{3}01^{3}11001^{3}1^{3}1^{3}001^{3}1^{3}1^{3}001^{3}1101^{3}01^{3}
ce10.chrV      	phRAIDER       	338            	50             	40             	0.8            	2              	0.697          	0.771          	9              	620011520      	742428672      	0.966          	0.769          		101^{5}01^{4}01101101^{5}1^{5}1101101101^{4}01^{5}01
ce10.chrV      	phRAIDER       	325            	50             	40             	0.8            	2              	0.701          	0.761          	10             	619900928      	742232064      	0.965          	0.772          		101^{5}001^{5}1^{5}1001^{5}1001^{5}1^{5}1001^{5}01
ce10.chrV      	phRAIDER       	102            	50             	40             	0.8            	2              	0.702          	0.765          	10             	619892736      	742248448      	0.963          	0.77           		1^{3}0101^{3}01101^{3}1101^{3}1^{3}1^{3}1^{3}01^{3}1101101^{3}0101^{3}
ce10.chrV      	phRAIDER       	25             	50             	40             	0.8            	2              	0.699          	0.754          	9              	619667456      	742027264      	0.963          	0.766          		1^{4}01^{4}0^{3}1^{3}01^{4}1^{4}1^{4}1^{4}1101^{3}0^{3}1^{4}01^{4}
ce10.chrV      	phRAIDER       	359            	50             	40             	0.8            	2              	0.705          	0.769          	9              	620052480      	742445056      	0.965          	0.776          		1^{4}0101^{3}01^{4}1^{4}01^{3}01101^{3}01^{4}1^{4}01^{3}0101^{4}
ce10.chrV      	phRAIDER       	59             	50             	40             	0.8            	2              	0.703          	0.764          	10             	618401792      	742416384      	0.965          	0.776          		110101^{7}0101^{5}01^{7}101^{5}0101^{7}01011
ce10.chrV      	phRAIDER       	436            	50             	40             	0.8            	2              	0.707          	0.773          	10             	620122112      	742436864      	0.965          	0.772          		10101^{9}01101^{4}01^{4}1101^{4}01101^{9}0101
ce10.chrV      	phRAIDER       	207            	50             	40             	0.8            	2              	0.703          	0.759          	9              	0              	0              	0.969          	0.777          		1^{7}01^{3}01^{7}01001^{3}100101^{7}01^{3}01^{7}
ce10.chrV      	phRAIDER       	72             	50             	40             	0.8            	2              	0.704          	0.764          	9              	618332160      	742354944      	0.965          	0.769          		1^{4}011001^{4}1^{4}110101^{4}110101^{4}1^{4}11001101^{4}
ce10.chrV      	phRAIDER       	342            	50             	40             	0.8            	2              	0.703          	0.768          	10             	620257280      	742576128      	0.967          	0.775          		1^{7}001^{7}01101^{3}01101^{3}01101^{7}001^{7}
ce10.chrV      	phRAIDER       	329            	50             	40             	0.8            	2              	0.701          	0.744          	9              	620171264      	742526976      	0.967          	0.773          		101^{7}01^{4}01^{4}11001^{4}001^{4}1101^{4}01^{7}01
ce10.chrV      	phRAIDER       	106            	50             	40             	0.8            	2              	0.707          	0.771          	9              	0              	0              	0.964          	0.771          		101^{4}01^{4}0101^{4}1^{4}101101^{4}1^{4}10101^{4}01^{4}01
ce10.chrV      	phRAIDER       	29             	50             	40             	0.8            	2              	0.702          	0.767          	9              	676212736      	798625792      	0.966          	0.772          		101^{3}01^{3}1^{3}01^{3}101^{3}101^{3}101^{3}101^{3}101^{3}1^{3}01^{3}01
ce10.chrV      	phRAIDER       	363            	50             	40             	0.8            	2              	0.705          	0.745          	8              	0              	0              	0.969          	0.777          		1^{7}01^{5}01^{5}101001100101^{5}101^{5}01^{7}
ce10.chrV      	phRAIDER       	209            	50             	40             	0.8            	2              	0.705          	0.754          	9              	0              	0              	0.969          	0.775          		1^{8}01^{3}01^{3}01^{3}001^{3}1^{3}001^{3}01^{3}01^{3}01^{8}
ce10.chrV      	phRAIDER       	63             	50             	40             	0.8            	2              	0.702          	0.759          	9              	618725376      	742862848      	0.969          	0.774          		1^{6}01^{5}0101101^{5}01101^{5}0110101^{5}01^{6}
ce10.chrV      	phRAIDER       	440            	50             	40             	0.8            	2              	0.704          	0.767          	9              	560652288      	684662784      	0.963          	0.771          		1^{6}001001^{6}1^{5}01^{4}01^{6}1^{5}001001^{6}
ce10.chrV      	phRAIDER       	243            	50             	40             	0.8            	2              	0.704          	0.768          	9              	620232704      	742588416      	0.969          	0.774          		101^{16}001101001011001^{16}01
ce10.chrV      	phRAIDER       	76             	50             	40             	0.8            	2              	0.702          	0.758          	9              	0              	0              	0.963          	0.773          		1^{3}01101101^{3}0101^{3}1^{3}1^{3}1^{3}1^{3}1^{3}0101^{3}01101101^{3}
ce10.chrV      	phRAIDER       	346            	50             	40             	0.8            	2              	0.704          	0.759          	10             	620548096      	742912000      	0.969          	0.774          		1^{10}001^{3}01^{3}101101101101^{3}101^{3}001^{10}
ce10.chrV      	phRAIDER       	333            	50             	40             	0.8            	2              	0.708          	0.775          	9              	1724416        	113070080      	0.965          	0.77           		1101101^{6}001101^{6}1^{6}1^{4}011001^{6}011011
ce10.chrV      	phRAIDER       	110            	50             	40             	0.8            	2              	0.702          	0.773          	9              	0              	0              	0.966          	0.773          		1^{6}0110101^{3}01101^{6}1^{6}01101^{3}0101101^{6}
ce10.chrV      	phRAIDER       	1              	50             	40             	0.8            	2              	0.701          	0.751          	9              	0              	0              	0.969          	0.777          		1^{8}01^{4}01^{3}01^{3}001^{4}001^{3}01^{3}01^{4}01^{8}
ce10.chrV      	phRAIDER       	367            	50             	40             	0.8            	2              	0.707          	0.752          	9              	620318720      	742649856      	0.969          	0.777          		1101^{8}01^{8}01001100101^{8}01^{8}011
ce10.chrV      	phRAIDER       	213            	50             	40             	0.8            	2              	0.708          	0.766          	10             	620212224      	742588416      	0.967          	0.776          		1^{3}0101^{3}1^{3}101^{3}01^{3}1101101^{3}1101^{3}01^{3}1^{3}10101^{3}
ce10.chrV      	phRAIDER       	35             	50             	40             	0.8            	2              	0.704          	0.775          	10             	620302336      	742723584      	0.967          	0.773          		1^{4}01^{4}101101101^{4}1^{3}001^{4}1^{3}01101101^{4}101^{4}
ce10.chrV      	phRAIDER       	444            	50             	40             	0.8            	2              	0.693          	0.757          	9              	0              	0              	0.959          	0.763          		1001^{4}001101^{4}1^{4}1^{4}1^{4}1^{4}1^{4}11011001^{4}001
ce10.chrV      	phRAIDER       	247            	50             	40             	0.8            	2              	0.693          	0.758          	9              	676007936      	798322688      	0.96           	0.759          		1101011001101^{26}011001101011
ce10.chrV      	phRAIDER       	112            	50             	40             	0.8            	2              	0.7            	0.767          	9              	619954176      	742363136      	0.965          	0.772          		110110101^{9}01101^{8}01101^{9}01011011
ce10.chrV      	phRAIDER       	350            	50             	40             	0.8            	2              	0.703          	0.758          	9              	620302336      	742686720      	0.967          	0.774          		1101^{8}001^{5}01^{3}01^{3}101^{3}01^{5}001^{8}011
ce10.chrV      	phRAIDER       	369            	50             	40             	0.8            	2              	0.709          	0.762          	10             	620236800      	742678528      	0.967          	0.775          		1^{4}01^{4}01^{3}01101^{4}1101101^{4}1101101^{3}01^{4}01^{4}
ce10.chrV      	phRAIDER       	18             	50             	40             	0.8            	2              	0.701          	0.768          	9              	619921408      	742367232      	0.964          	0.775          		101101101^{6}01^{6}01^{6}01^{6}01^{6}01101101
ce10.chrV      	phRAIDER       	5              	50             	40             	0.8            	2              	0.701          	0.76           	9              	0              	0              	0.97           	0.774          		1^{10}0101001^{3}01^{10}01^{3}0010101^{10}
ce10.chrV      	phRAIDER       	275            	50             	40             	0.8            	2              	0.705          	0.765          	10             	620384256      	742813696      	0.967          	0.78           		1^{8}0101^{3}01^{3}1^{3}010110101^{3}1^{3}01^{3}0101^{8}
ce10.chrV      	phRAIDER       	217            	50             	40             	0.8            	2              	0.705          	0.751          	9              	620023808      	742383616      	0.965          	0.773          		1101^{5}001^{5}1101^{4}01^{4}01^{4}01^{5}11001^{5}011
ce10.chrV      	phRAIDER       	39             	50             	40             	0.8            	2              	0.706          	0.767          	9              	620462080      	742871040      	0.969          	0.778          		1^{9}01011001^{7}01101^{7}00110101^{9}
ce10.chrV      	phRAIDER       	416            	50             	40             	0.8            	2              	0.706          	0.76           	9              	619978752      	742305792      	0.965          	0.777          		1^{3}01001^{3}1^{3}1^{3}1101101^{3}1^{3}01101^{3}1^{3}1^{3}1100101^{3}
ce10.chrV      	phRAIDER       	251            	50             	40             	0.8            	2              	0.706          	0.757          	10             	620396544      	742707200      	0.969          	0.778          		1^{6}01^{6}01001^{5}01^{4}01^{5}00101^{6}01^{6}
ce10.chrV      	phRAIDER       	116            	50             	40             	0.8            	2              	0.708          	0.761          	9              	650874880      	774905856      	0.967          	0.772          		101^{4}01^{4}1^{4}101001^{4}1^{4}1100101^{4}1^{4}101^{4}01
ce10.chrV      	phRAIDER       	322            	50             	40             	0.8            	2              	0.703          	0.734          	9              	619589632      	741904384      	0.961          	0.772          		10^{3}1^{6}01^{6}1^{5}01^{4}01^{6}1^{5}01^{6}0^{3}1
ce10.chrV      	phRAIDER       	373            	50             	40             	0.8            	2              	0.703          	0.763          	10             	620023808      	742400000      	0.964          	0.773          		1^{4}01^{3}0101101^{4}1^{4}101101^{4}1^{4}10110101^{3}01^{4}
ce10.chrV      	phRAIDER       	22             	50             	40             	0.8            	2              	0.704          	0.762          	9              	618426368      	742522880      	0.965          	0.775          		101^{5}01^{3}01^{5}1001^{5}1^{5}001^{5}101^{3}01^{5}01
ce10.chrV      	phRAIDER       	9              	50             	40             	0.8            	2              	0.702          	0.764          	10             	620089344      	742469632      	0.967          	0.772          		101^{6}01^{6}01001^{6}1^{6}00101^{6}01^{6}01
ce10.chrV      	phRAIDER       	279            	50             	40             	0.8            	2              	0.707          	0.769          	10             	620122112      	742490112      	0.967          	0.771          		1^{5}001^{5}1010101^{5}1^{5}1^{4}010101^{5}1001^{5}
ce10.chrV      	phRAIDER       	221            	50             	40             	0.8            	2              	0.702          	0.762          	8              	0              	0              	0.967          	0.773          		1101^{7}0101^{3}001^{7}1^{7}001^{3}0101^{7}011
ce10.chrV      	phRAIDER       	43             	50             	40             	0.8            	2              	0.704          	0.756          	10             	619528192      	741867520      	0.961          	0.768          		10011001^{12}01^{10}01^{12}0011001
ce10.chrV      	phRAIDER       	420            	50             	40             	0.8            	2              	0.7            	0.769          	9              	618053632      	742113280      	0.962          	0.776          		10^{3}1^{11}01^{8}001^{8}01^{11}0^{3}1
ce10.chrV      	phRAIDER       	255            	50             	40             	0.8            	2              	0.705          	0.762          	9              	618311680      	742387712      	0.965          	0.774          		1101101^{3}01^{3}1101^{3}01^{3}1^{3}1^{3}101^{3}01^{3}1101^{3}011011
ce10.chrV      	phRAIDER       	120            	50             	40             	0.8            	2              	0.706          	0.766          	9              	691261440      	813596672      	0.971          	0.775          		1^{13}0^{3}1^{3}01101^{3}101101^{3}0^{3}1^{13}
ce10.chrV      	phRAIDER       	326            	50             	40             	0.8            	2              	0.71           	0.759          	9              	620167168      	742469632      	0.966          	0.773          		1^{4}001^{4}1^{3}01101^{4}1^{3}001^{4}1^{3}01101^{4}1^{3}001^{4}
ce10.chrV      	phRAIDER       	377            	50             	40             	0.8            	2              	0.701          	0.751          	9              	620294144      	742686720      	0.969          	0.774          		1^{4}01^{4}1^{4}1^{4}1010101001010101^{4}1^{4}1^{4}101^{4}
ce10.chrV      	phRAIDER       	26             	50             	40             	0.8            	2              	0.707          	0.756          	10             	620171264      	742522880      	0.967          	0.774          		1^{5}0101^{5}001^{5}1^{3}01101^{5}1^{3}001^{5}0101^{5}
ce10.chrV      	phRAIDER       	13             	50             	40             	0.8            	2              	0.702          	0.762          	9              	618381312      	742428672      	0.966          	0.773          		10101^{10}0101^{7}001^{7}0101^{10}0101
ce10.chrV      	phRAIDER       	283            	50             	40             	0.8            	2              	0.7            	0.766          	9              	0              	0              	0.964          	0.772          		1101^{5}0110101^{5}01^{5}1^{5}01^{5}0101101^{5}011
ce10.chrV      	phRAIDER       	193            	50             	40             	0.8            	2              	0.707          	0.769          	10             	619900928      	742273024      	0.964          	0.771          		1101^{3}001^{3}1^{3}01101^{3}1^{3}1^{3}1^{3}1101101^{3}1^{3}001^{3}011
ce10.chrV      	phRAIDER       	47             	50             	40             	0.8            	2              	0.705          	0.75           	9              	618831872      	742961152      	0.97           	0.778          		1^{10}01^{4}0101^{4}10^{4}1^{4}10101^{4}01^{10}
ce10.chrV      	phRAIDER       	424            	50             	40             	0.8            	2              	0.705          	0.749          	8              	0              	0              	0.966          	0.775          		1001^{13}01^{6}0^{4}1^{6}01^{13}001
ce10.chrV      	phRAIDER       	227            	50             	40             	0.8            	2              	0.701          	0.75           	9              	620167168      	742555648      	0.967          	0.777          		101^{6}01^{4}01^{6}1001^{4}001^{6}101^{4}01^{6}01
ce10.chrV      	phRAIDER       	124            	50             	40             	0.8            	2              	0.7            	0.762          	9              	0              	0              	0.969          	0.774          		1^{9}0110101101101^{8}0110110101101^{9}
ce10.chrV      	phRAIDER       	330            	50             	40             	0.8            	2              	0.705          	0.764          	10             	619958272      	742379520      	0.965          	0.773          		1^{3}01^{3}1001^{3}101^{3}01^{3}1^{3}1^{3}1^{3}01^{3}01^{3}1001^{3}101^{3}
ce10.chrV      	phRAIDER       	381            	50             	40             	0.8            	2              	0.703          	0.765          	9              	619675648      	742117376      	0.962          	0.768          		11010101101^{8}01^{8}1^{4}01^{8}0110101011
ce10.chrV      	phRAIDER       	30             	50             	40             	0.8            	2              	0.708          	0.766          	10             	0              	0              	0.965          	0.771          		1^{4}01^{4}001^{4}1^{3}01^{3}01^{4}01^{3}01^{4}1^{3}001^{4}01^{4}
ce10.chrV      	phRAIDER       	49             	50             	40             	0.8            	2              	0.702          	0.764          	9              	620015616      	742330368      	0.965          	0.771          		101^{3}01^{3}1101^{3}1^{3}1^{3}110^{4}1^{3}1^{3}1^{3}1101^{3}1101^{3}01
ce10.chrV      	phRAIDER       	210            	50             	40             	0.8            	2              	0.706          	0.764          	9              	0              	0              	0.968          	0.777          		1^{5}01^{5}01^{3}01^{3}01^{3}1001^{3}101^{3}01^{3}01^{5}01^{5}
ce10.chrV      	phRAIDER       	287            	50             	40             	0.8            	2              	0.707          	0.771          	9              	620232704      	742658048      	0.967          	0.775          		1^{3}01^{3}101^{3}1^{3}1101^{3}10100101^{3}101^{3}1^{3}1101^{3}101^{3}
ce10.chrV      	phRAIDER       	197            	50             	40             	0.8            	2              	0.709          	0.761          	10             	620367872      	742690816      	0.968          	0.774          		1^{6}01^{4}001^{4}101101^{6}01101^{4}1001^{4}01^{6}
ce10.chrV      	phRAIDER       	467            	50             	40             	0.8            	2              	0.699          	0.762          	9              	618426368      	742490112      	0.967          	0.775          		110101^{13}010101^{4}010101^{13}01011
ce10.chrV      	phRAIDER       	428            	50             	40             	0.8            	2              	0.701          	0.775          	9              	618098688      	742166528      	0.964          	0.77           		1010101^{16}0011001^{16}010101
ce10.chrV      	phRAIDER       	231            	50             	40             	0.8            	2              	0.706          	0.768          	10             	676245504      	798666752      	0.966          	0.773          		10101^{9}01^{5}01^{3}01101^{3}01^{5}01^{9}0101
ce10.chrV      	phRAIDER       	96             	50             	40             	0.8            	2              	0.708          	0.762          	10             	620040192      	742379520      	0.965          	0.772          		1^{3}01^{3}001^{3}1^{3}101^{3}101^{3}1^{3}01^{3}101^{3}1^{3}1001^{3}01^{3}
ce10.chrV      	phRAIDER       	334            	50             	40             	0.8            	2              	0.698          	0.757          	9              	337420288      	459730944      	0.96           	0.762          		101^{4}001^{3}001^{4}1^{4}1^{4}1^{4}1^{4}1^{4}001^{3}001^{4}01
ce10.chrV      	phRAIDER       	353            	50             	40             	0.8            	2              	0.704          	0.757          	9              	0              	0              	0.965          	0.775          		1^{5}001^{4}01^{5}11001^{5}1^{3}001^{5}1101^{4}001^{5}
ce10.chrV      	phRAIDER       	2              	50             	40             	0.8            	2              	0.705          	0.761          	9              	620105728      	742502400      	0.967          	0.777          		101101^{9}0101^{3}01^{3}1^{3}1101^{3}0101^{9}01101
ce10.chrV      	phRAIDER       	53             	50             	40             	0.8            	2              	0.704          	0.756          	10             	618692608      	742744064      	0.968          	0.777          		1^{7}01^{3}0101^{3}110101^{3}1^{3}0101^{3}110101^{3}01^{7}
ce10.chrV      	phRAIDER       	214            	50             	40             	0.8            	2              	0.705          	0.767          	9              	620351488      	742727680      	0.966          	0.774          		1^{9}00101101^{8}001^{8}01101001^{9}
ce10.chrV      	phRAIDER       	259            	50             	40             	0.8            	2              	0.705          	0.773          	9              	0              	0              	0.969          	0.775          		1^{10}001101^{3}001^{10}001^{3}011001^{10}
ce10.chrV      	phRAIDER       	201            	50             	40             	0.8            	2              	0.706          	0.769          	9              	0              	0              	0.967          	0.773          		101^{5}01^{5}1^{5}10110100101101^{5}1^{5}101^{5}01
ce10.chrV      	phRAIDER       	471            	50             	40             	0.8            	2              	0.7            	0.767          	9              	619495424      	741830656      	0.959          	0.764          		11001^{4}001^{3}01^{4}1^{4}1^{4}1^{4}1^{4}1101^{3}001^{4}0011
ce10.chrV      	phRAIDER       	336            	50             	40             	0.8            	2              	0.705          	0.744          	9              	620032000      	742473728      	0.965          	0.776          		1101^{5}001^{5}1^{4}01101^{4}01101^{5}1^{4}001^{5}011
ce10.chrV      	phRAIDER       	235            	50             	40             	0.8            	2              	0.702          	0.77           	10             	620142592      	742445056      	0.967          	0.775          		110101^{8}01^{5}001^{8}001^{5}01^{8}01011
ce10.chrV      	phRAIDER       	100            	50             	40             	0.8            	2              	0.708          	0.759          	9              	0              	0              	0.968          	0.772          		1^{9}001^{8}00101^{4}01001^{8}001^{9}
ce10.chrV      	phRAIDER       	370            	50             	40             	0.8            	2              	0.701          	0.76           	9              	620388352      	742797312      	0.969          	0.777          		1^{6}01^{5}01^{4}01101101101101101^{4}01^{5}01^{6}
ce10.chrV      	phRAIDER       	357            	50             	40             	0.8            	2              	0.696          	0.756          	9              	0              	0              	0.972          	0.772          		1^{16}0^{5}1^{8}0^{5}1^{16}
ce10.chrV      	phRAIDER       	6              	50             	40             	0.8            	2              	0.705          	0.753          	9              	0              	0              	0.968          	0.777          		1^{3}01^{3}1^{3}01^{3}101^{3}01^{3}01101^{3}01^{3}01^{3}101^{3}1^{3}01^{3}
ce10.chrV      	phRAIDER       	57             	50             	40             	0.8            	2              	0.705          	0.774          	9              	328134656      	450420736      	0.966          	0.777          		101^{5}01^{5}01^{4}01^{3}01^{4}01^{3}01^{4}01^{5}01^{5}01
ce10.chrV      	phRAIDER       	218            	50             	40             	0.8            	2              	0.704          	0.773          	9              	0              	0              	0.969          	0.776          		1^{4}01^{4}1^{4}11001101^{3}01101^{3}011001^{4}1^{4}1101^{4}
ce10.chrV      	phRAIDER       	263            	50             	40             	0.8            	2              	0.703          	0.743          	10             	619651072      	742088704      	0.962          	0.773          		1001^{6}001^{6}1^{5}01^{4}01^{6}1^{5}001^{6}001
ce10.chrV      	phRAIDER       	205            	50             	40             	0.8            	2              	0.704          	0.774          	8              	0              	0              	0.965          	0.773          		1^{4}01101^{3}01^{3}01^{4}1^{3}01101^{4}1^{3}01^{3}01^{3}01101^{4}
ce10.chrV      	phRAIDER       	475            	50             	40             	0.8            	2              	0.703          	0.756          	9              	619929600      	742297600      	0.963          	0.767          		1^{6}0110101001^{6}1^{6}1^{6}110010101101^{6}
ce10.chrV      	phRAIDER       	340            	50             	40             	0.8            	2              	0.705          	0.767          	9              	620040192      	742457344      	0.965          	0.775          		1101^{3}0101^{3}1^{3}1^{3}01^{3}101101^{3}101^{3}1^{3}1^{3}0101^{3}011
ce10.chrV      	phRAIDER       	239            	50             	40             	0.8            	2              	0.7            	0.764          	10             	619950080      	742322176      	0.964          	0.77           		101^{4}001^{4}1^{4}1^{3}01^{4}001^{4}01^{4}1^{4}1^{3}001^{4}01
ce10.chrV      	phRAIDER       	104            	50             	40             	0.8            	2              	0.703          	0.754          	10             	620101632      	742490112      	0.967          	0.779          		11001^{14}011001^{4}001101^{14}0011
ce10.chrV      	phRAIDER       	374            	50             	40             	0.8            	2              	0.704          	0.756          	9              	559304704      	681693184      	0.968          	0.774          		1^{4}0101^{4}1^{4}1^{4}1^{3}0^{6}1^{4}1^{4}1^{4}1^{3}0101^{4}
ce10.chrV      	phRAIDER       	361            	50             	40             	0.8            	2              	0.703          	0.755          	9              	620134400      	742486016      	0.97           	0.775          		1^{3}01^{3}1^{3}1^{3}1^{3}110^{4}1^{3}1^{3}0^{4}1^{3}1^{3}1^{3}1^{3}1101^{3}
ce10.chrV      	phRAIDER       	10             	50             	40             	0.8            	2              	0.7            	0.774          	9              	618446848      	742486016      	0.967          	0.775          		1^{3}01^{3}101^{3}11001^{3}1101^{3}1^{3}01^{3}11001^{3}1101^{3}101^{3}
ce10.chrV      	phRAIDER       	61             	50             	40             	0.8            	2              	0.705          	0.755          	10             	620167168      	742535168      	0.967          	0.773          		1101^{3}01^{3}1^{3}1^{3}01001^{3}1^{3}1^{3}100101^{3}1^{3}1^{3}01^{3}011
ce10.chrV      	phRAIDER       	222            	50             	40             	0.8            	2              	0.7            	0.771          	8              	0              	0              	0.971          	0.774          		1^{11}010101001^{11}1001010101^{11}
ce10.chrV      	phRAIDER       	267            	50             	40             	0.8            	2              	0.705          	0.756          	9              	620163072      	742531072      	0.965          	0.777          		101^{6}01^{3}01^{6}10101^{3}10101^{6}101^{3}01^{6}01
ce10.chrV      	phRAIDER       	241            	50             	40             	0.8            	2              	0.701          	0.763          	10             	620167168      	742539264      	0.965          	0.777          		1101^{5}01101^{5}1101^{3}01101^{3}01^{5}1101101^{5}011
ce10.chrV      	phRAIDER       	479            	50             	40             	0.8            	2              	0.702          	0.768          	10             	620302336      	742748160      	0.967          	0.778          		1^{3}01^{3}1^{3}01^{3}101^{3}101^{3}001^{3}01^{3}101^{3}101^{3}1^{3}01^{3}
ce10.chrV      	phRAIDER       	344            	50             	40             	0.8            	2              	0.704          	0.752          	9              	620122112      	742514688      	0.967          	0.775          		101101^{11}01^{5}0100101^{5}01^{11}01101
ce10.chrV      	phRAIDER       	147            	50             	40             	0.8            	2              	0.703          	0.751          	9              	0              	0              	0.969          	0.78           		1^{6}01^{6}1101^{5}001001001^{5}01^{6}1101^{6}
