org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	51             	60             	50             	0.833          	2              	0.7            	0.76           	10             	0              	0              	0.942          	0.779          		101111100111111111111110011111111110011111111111111001111101
ce10.chrV      	phRAIDER       	55             	60             	50             	0.833          	2              	0.693          	0.756          	11             	9441280        	134934528      	0.939          	0.772          		110100111110110111111111111111111111111111111011011111001011
ce10.chrV      	phRAIDER       	57             	60             	50             	0.833          	2              	0.696          	0.75           	10             	0              	0              	0.943          	0.782          		111001111111110111111110111101101111011111111011111111100111
ce10.chrV      	phRAIDER       	53             	60             	50             	0.833          	2              	0.694          	0.754          	10             	0              	0              	0.943          	0.784          		111111110111110101011111111110011111111110101011111011111111
ce10.chrV      	phRAIDER       	58             	60             	50             	0.833          	2              	0.696          	0.743          	9              	455831552      	578211840      	0.944          	0.785          		110111101111111111111011111001100111110111111111111101111011
ce10.chrV      	phRAIDER       	50             	60             	50             	0.833          	2              	0.692          	0.758          	9              	456990720      	579395584      	0.947          	0.781          		111111111111101111101111011010010110111101111101111111111111
ce10.chrV      	phRAIDER       	54             	60             	50             	0.833          	2              	0.695          	0.762          	10             	271699968      	394047488      	0.943          	0.784          		111110011111101111111111011011110110111111111101111110011111
ce10.chrV      	phRAIDER       	56             	60             	50             	0.833          	2              	0.693          	0.753          	9              	0              	0              	0.941          	0.778          		111001111111111111111001111011110111100111111111111111100111
ce10.chrV      	phRAIDER       	72             	64             	52             	0.812          	2              	0.696          	0.746          	10             	208842752      	331194368      	0.932          	0.788          		1111111110111101001111001111111111111111001111001011110111111111
ce10.chrV      	phRAIDER       	76             	64             	52             	0.812          	2              	0.695          	0.766          	10             	0              	0              	0.936          	0.786          		1111110101111011100111111111110110111111111110011101111010111111
ce10.chrV      	phRAIDER       	64             	64             	52             	0.812          	2              	0.695          	0.767          	11             	6213632        	261664768      	0.934          	0.785          		1111011011110111101111101110111111110111011111011110111101101111
ce10.chrV      	phRAIDER       	68             	64             	52             	0.812          	2              	0.694          	0.768          	10             	0              	0              	0.941          	0.787          		1110101111111111011111111101110000111011111111101111111111010111
ce10.chrV      	phRAIDER       	63             	64             	52             	0.812          	2              	0.692          	0.76           	11             	194920448      	318898176      	0.938          	0.785          		1101101011111111111110111111001111001111110111111111111101011011
ce10.chrV      	phRAIDER       	75             	64             	52             	0.812          	2              	0.693          	0.757          	10             	619835392      	742137856      	0.933          	0.779          		1110001011111111111111111001111111111001111111111111111101000111
ce10.chrV      	phRAIDER       	79             	64             	52             	0.812          	2              	0.693          	0.758          	10             	0              	0              	0.933          	0.785          		1110110111111110111111011010111111110101101111110111111110110111
ce10.chrV      	phRAIDER       	67             	64             	52             	0.812          	2              	0.691          	0.761          	11             	443891712      	566276096      	0.932          	0.784          		1001110111110111111101101111111111111111011011111110111110111001
ce10.chrV      	phRAIDER       	71             	64             	52             	0.812          	2              	0.69           	0.769          	10             	690917376      	813248512      	0.939          	0.788          		1111111111110110111001111111011001101111111001110110111111111111
ce10.chrV      	phRAIDER       	61             	64             	52             	0.812          	2              	0.693          	0.761          	10             	0              	0              	0.936          	0.785          		1110111001111111111011011111110110111111101101111111111001110111
ce10.chrV      	phRAIDER       	73             	64             	52             	0.812          	2              	0.698          	0.766          	10             	5328896        	260808704      	0.935          	0.786          		1111111011111111101111010011101111011100101111011111111101111111
ce10.chrV      	phRAIDER       	77             	64             	52             	0.812          	2              	0.696          	0.76           	11             	690831360      	813182976      	0.936          	0.787          		1011111111101011111110111101101111011011110111111101011111111101
ce10.chrV      	phRAIDER       	65             	64             	52             	0.812          	2              	0.694          	0.766          	10             	0              	0              	0.932          	0.785          		1101111011011110111011101111111111111111011101110111101101111011
ce10.chrV      	phRAIDER       	69             	64             	52             	0.812          	2              	0.694          	0.749          	11             	0              	0              	0.932          	0.79           		1011111011111011110110011111111111111111100110111101111101111101
ce10.chrV      	phRAIDER       	62             	64             	52             	0.812          	2              	0.697          	0.763          	10             	618377216      	742510592      	0.939          	0.783          		1111111010011111101111111111101001011111111111011111100101111111
ce10.chrV      	phRAIDER       	74             	64             	52             	0.812          	2              	0.692          	0.755          	11             	653967360      	778076160      	0.935          	0.783          		1111111111111100011110101111110110111111010111100011111111111111
ce10.chrV      	phRAIDER       	78             	64             	52             	0.812          	2              	0.694          	0.755          	10             	690835456      	813219840      	0.935          	0.788          		1101111110111111111001111011110110111101111001111111110111111011
ce10.chrV      	phRAIDER       	66             	64             	52             	0.812          	2              	0.694          	0.755          	10             	0              	0              	0.934          	0.788          		1110111111011111111101100111011111101110011011111111101111110111
ce10.chrV      	phRAIDER       	70             	64             	52             	0.812          	2              	0.691          	0.756          	11             	617996288      	742096896      	0.932          	0.781          		1110100111111010111011111111111111111111111101110101111110010111
ce10.chrV      	phRAIDER       	60             	64             	52             	0.812          	2              	0.694          	0.764          	10             	0              	0              	0.938          	0.787          		1101101011110111111111111111011001101111111111111110111101011011
ce10.chrV      	phRAIDER       	83             	68             	54             	0.794          	2              	0.689          	0.744          	11             	642818048      	765210624      	0.934          	0.794          		11101111111110111111110011110110100101101111001111111101111111110111
ce10.chrV      	phRAIDER       	87             	68             	54             	0.794          	2              	0.691          	0.764          	10             	504180736      	626581504      	0.925          	0.786          		11101110011111001111111111011011111111011011111111110011111001110111
ce10.chrV      	phRAIDER       	89             	68             	54             	0.794          	2              	0.688          	0.754          	10             	0              	0              	0.927          	0.788          		10100111111111101111010111111101111110111111101011110111111111100101
ce10.chrV      	phRAIDER       	81             	68             	54             	0.794          	2              	0.689          	0.767          	11             	0              	0              	0.929          	0.788          		11101011101111011011111111101111011011110111111111011011110111010111
ce10.chrV      	phRAIDER       	85             	68             	54             	0.794          	2              	0.688          	0.758          	10             	88924160       	211378176      	0.929          	0.79           		11111111111111110010011110110111100111101101111001001111111111111111
ce10.chrV      	phRAIDER       	82             	68             	54             	0.794          	2              	0.695          	0.757          	11             	0              	0              	0.928          	0.788          		11101101111110111111110001111110111101111110001111111101111110110111
ce10.chrV      	phRAIDER       	86             	68             	54             	0.794          	2              	0.69           	0.762          	11             	618401792      	742469632      	0.926          	0.788          		11010111100111111111110111011011111111011011101111111111100111101011
ce10.chrV      	phRAIDER       	88             	68             	54             	0.794          	2              	0.69           	0.765          	11             	0              	0              	0.925          	0.79           		11101111101111111010110101111011111111011110101101011111110111110111
ce10.chrV      	phRAIDER       	80             	68             	54             	0.794          	2              	0.691          	0.758          	11             	618504192      	742518784      	0.927          	0.792          		11111010111110111101111110011101111110111001111110111101111101011111
ce10.chrV      	phRAIDER       	84             	68             	54             	0.794          	2              	0.692          	0.761          	11             	0              	0              	0.93           	0.789          		11111111001101111010101111111111100111111111110101011110110011111111
ce10.chrV      	phRAIDER       	91             	72             	56             	0.778          	2              	0.687          	0.766          	12             	0              	0              	0.92           	0.789          		110011111111011011111110100111111011110111111001011111110110111111110011
ce10.chrV      	phRAIDER       	95             	72             	56             	0.778          	2              	0.682          	0.767          	11             	0              	0              	0.918          	0.784          		100110001011111011111111111111110111111011111111111111110111110100011001
ce10.chrV      	phRAIDER       	97             	72             	56             	0.778          	2              	0.684          	0.758          	12             	442580992      	564977664      	0.922          	0.791          		111111110100111011111111111110001011110100011111111111110111001011111111
ce10.chrV      	phRAIDER       	93             	72             	56             	0.778          	2              	0.682          	0.763          	11             	620158976      	742526976      	0.921          	0.791          		111101111101011110111110100011111111111111110001011111011110101111101111
ce10.chrV      	phRAIDER       	98             	72             	56             	0.778          	2              	0.68           	0.743          	11             	549974016      	672272384      	0.92           	0.791          		111111111101111111001001010111011111111110111010100100111111101111111111
ce10.chrV      	phRAIDER       	90             	72             	56             	0.778          	2              	0.683          	0.764          	11             	171053056      	293285888      	0.92           	0.791          		111110101111001111010111111111100111111001111111111010111100111101011111
ce10.chrV      	phRAIDER       	94             	72             	56             	0.778          	2              	0.689          	0.769          	11             	472387584      	594800640      	0.921          	0.792          		111101101111111001101101111111101011110101111111101101100111111101101111
ce10.chrV      	phRAIDER       	96             	72             	56             	0.778          	2              	0.687          	0.755          	11             	0              	0              	0.922          	0.788          		110011101101011111111111010111111101101111111010111111111110101101110011
ce10.chrV      	phRAIDER       	92             	72             	56             	0.778          	2              	0.687          	0.754          	11             	620580864      	742887424      	0.927          	0.793          		111111111101111010110101111111101100001101111111101011010111101111111111
ce10.chrV      	phRAIDER       	99             	72             	56             	0.778          	2              	0.685          	0.753          	12             	690823168      	813174784      	0.92           	0.789          		101111010111110010111011111110111111111111011111110111010011111010111101
ce10.chrV      	phRAIDER       	103            	76             	58             	0.763          	2              	0.682          	0.765          	11             	676163584      	798568448      	0.917          	0.794          		1111111111110110111011110011110110100110010110111100111101110110111111111111
ce10.chrV      	phRAIDER       	105            	76             	58             	0.763          	2              	0.675          	0.748          	12             	691122176      	813572096      	0.915          	0.793          		1111111111111111001011011010011110111001110111100101101101001111111111111111
ce10.chrV      	phRAIDER       	109            	76             	58             	0.763          	2              	0.683          	0.756          	12             	676179968      	798609408      	0.912          	0.792          		1001111110101111011011011111101111110110111111011111101101101111010111111001
ce10.chrV      	phRAIDER       	101            	76             	58             	0.763          	2              	0.681          	0.748          	11             	366792704      	489054208      	0.914          	0.794          		1111110101111010010111110101011111111111111111101010111110100101111010111111
ce10.chrV      	phRAIDER       	106            	76             	58             	0.763          	2              	0.678          	0.749          	11             	676175872      	798629888      	0.914          	0.795          		1111101111100001001111111111101111101111011111011111111111001000011111011111
ce10.chrV      	phRAIDER       	102            	76             	58             	0.763          	2              	0.678          	0.762          	12             	372518912      	494919680      	0.914          	0.797          		1110111110111101111111011110100011111001111100010111101111111011110111110111
ce10.chrV      	phRAIDER       	104            	76             	58             	0.763          	2              	0.684          	0.767          	11             	4841472        	260399104      	0.914          	0.793          		1001110011111111111110110011101111111001111111011100110111111111111100111001
ce10.chrV      	phRAIDER       	108            	76             	58             	0.763          	2              	0.681          	0.754          	11             	39022592       	162988032      	0.914          	0.787          		1100011011001111110111111111011111111001111111101111111110111111001101100011
ce10.chrV      	phRAIDER       	100            	76             	58             	0.763          	2              	0.675          	0.756          	11             	691126272      	813506560      	0.914          	0.793          		1111111101100111011010101011110111111111111110111101010101101110011011111111
ce10.chrV      	phRAIDER       	107            	76             	58             	0.763          	2              	0.68           	0.756          	12             	506937344      	629260288      	0.917          	0.793          		1111011110110111111100111111011011101001011101101111110011111110110111101111
ce10.chrV      	phRAIDER       	113            	84             	62             	0.738          	2              	0.671          	0.76           	12             	248549376      	370819072      	0.895          	0.799          		101111110111111111111011000101101110101110011101011101101000110111111111111011111101
ce10.chrV      	phRAIDER       	117            	84             	62             	0.738          	2              	0.667          	0.77           	12             	0              	0              	0.895          	0.793          		111101101010101011111101111111110111110001100011111011111111101111110101010101101111
ce10.chrV      	phRAIDER       	114            	84             	62             	0.738          	2              	0.664          	0.759          	13             	679170048      	801619968      	0.899          	0.797          		110010101111111111001011011111111001111011110111100111111110110100111111111101010011
ce10.chrV      	phRAIDER       	118            	84             	62             	0.738          	2              	0.666          	0.767          	11             	676311040      	798699520      	0.899          	0.8            		100111011010111001101101111111110110111111111111011011111111101101100111010110111001
ce10.chrV      	phRAIDER       	110            	84             	62             	0.738          	2              	0.67           	0.754          	12             	0              	0              	0.896          	0.798          		101101011100110111011111011111011110111101101111011110111110111110111011001110101101
ce10.chrV      	phRAIDER       	112            	84             	62             	0.738          	2              	0.671          	0.765          	12             	630235136      	798707712      	0.895          	0.798          		100011111110110101111011111100111110111110011111011111001111110111101011011111110001
ce10.chrV      	phRAIDER       	116            	84             	62             	0.738          	2              	0.664          	0.766          	11             	0              	0              	0.895          	0.799          		100111111010111111110111111110011001111001100111100110011111111011111111010111111001
ce10.chrV      	phRAIDER       	115            	84             	62             	0.738          	2              	0.666          	0.765          	12             	620683264      	743116800      	0.9            	0.798          		101101011010110101111110110111011101111111111111101110111011011111101011010110101101
ce10.chrV      	phRAIDER       	119            	84             	62             	0.738          	2              	0.67           	0.76           	11             	291799040      	414052352      	0.899          	0.8            		101011111110111101011111101111110101000111111000101011111101111110101111011111110101
ce10.chrV      	phRAIDER       	111            	84             	62             	0.738          	2              	0.668          	0.76           	12             	660320256      	782778368      	0.897          	0.8            		110101111011111000110110111111111001111110011111100111111111011011000111110111101011
ce10.chrV      	phRAIDER       	121            	88             	64             	0.727          	2              	0.66           	0.755          	12             	620445696      	742858752      	0.882          	0.8            		1101111001110111111101110111100111101111100000011111011110011110111011111110111001111011
ce10.chrV      	phRAIDER       	125            	88             	64             	0.727          	2              	0.667          	0.76           	12             	230379520      	352702464      	0.886          	0.797          		1100011111110101111111001111111100110111010110101110110011111111001111111010111111100011
ce10.chrV      	phRAIDER       	128            	88             	64             	0.727          	2              	0.66           	0.762          	12             	1159168        	108834816      	0.892          	0.804          		1101101111101101111010111111100001101111011111101111011000011111110101111011011111011011
ce10.chrV      	phRAIDER       	122            	88             	64             	0.727          	2              	0.654          	0.754          	13             	689876992      	813891584      	0.894          	0.799          		1001111101111111000111001110110111110111011111101110111110110111001110001111111011111001
ce10.chrV      	phRAIDER       	126            	88             	64             	0.727          	2              	0.667          	0.743          	13             	1007616        	108609536      	0.891          	0.802          		1111000110101001111101111111011111001111110110111111001111101111111011111001010110001111
ce10.chrV      	phRAIDER       	120            	88             	64             	0.727          	2              	0.663          	0.735          	13             	0              	0              	0.888          	0.799          		1101111011110111111111011111110001001001110110111001001000111111101111111110111101111011
ce10.chrV      	phRAIDER       	124            	88             	64             	0.727          	2              	0.661          	0.761          	12             	171057152      	293421056      	0.881          	0.799          		1111110011011111100110111111111111000111010000101110001111111111110110011111101100111111
ce10.chrV      	phRAIDER       	129            	88             	64             	0.727          	2              	0.66           	0.745          	12             	0              	0              	0.889          	0.803          		1011111101111001011111100101111010101111111001111111010101111010011111101001111011111101
ce10.chrV      	phRAIDER       	123            	88             	64             	0.727          	2              	0.663          	0.768          	13             	543342592      	667426816      	0.892          	0.8            		1011101011011101111001110111111100111101011111101011110011111110111001111011101101011101
ce10.chrV      	phRAIDER       	127            	88             	64             	0.727          	2              	0.662          	0.737          	12             	620879872      	743292928      	0.893          	0.8            		1101011010110111011110001110111111101111101111011111011111110111000111101110110101101011
ce10.chrV      	phRAIDER       	136            	92             	66             	0.717          	2              	0.663          	0.756          	13             	292524032      	414875648      	0.884          	0.804          		11010111111011101111011111110001011110100011111111000101111010001111111011110111011111101011
ce10.chrV      	phRAIDER       	132            	92             	66             	0.717          	2              	0.659          	0.761          	13             	535744512      	659857408      	0.885          	0.804          		11011101110101111001110101111010100111111111100111111111100101011110101110011110101110111011
ce10.chrV      	phRAIDER       	139            	92             	66             	0.717          	2              	0.658          	0.762          	12             	542638080      	664997888      	0.884          	0.801          		11110011111110101001111111100011111110011001111110011001111111000111111110010101111111001111
ce10.chrV      	phRAIDER       	131            	92             	66             	0.717          	2              	0.663          	0.757          	12             	13848576       	137891840      	0.875          	0.803          		10000011111111111101101111111011110001111011100111011110001111011111110110111111111111000001
ce10.chrV      	phRAIDER       	135            	92             	66             	0.717          	2              	0.657          	0.758          	13             	0              	0              	0.884          	0.801          		11110001001110010111111111101111111011110001111110001111011111110111111111101001110010001111
ce10.chrV      	phRAIDER       	137            	92             	66             	0.717          	2              	0.661          	0.761          	12             	0              	0              	0.889          	0.802          		10110101010111101111001100101111111110101111111111110101111111110100110011110111101010101101
ce10.chrV      	phRAIDER       	133            	92             	66             	0.717          	2              	0.661          	0.761          	13             	114360320      	236789760      	0.889          	0.8            		11110001111101001010111101111101110011110111111111101111001110111110111101010010111110001111
ce10.chrV      	phRAIDER       	138            	92             	66             	0.717          	2              	0.657          	0.762          	13             	676134912      	800206848      	0.887          	0.804          		11101111110101100100111110001110111101101111111111110110111101110001111100100110101111110111
ce10.chrV      	phRAIDER       	130            	92             	66             	0.717          	2              	0.655          	0.767          	12             	0              	0              	0.885          	0.799          		11100111110010111010111101011101011111110110111101101111111010111010111101011101001111100111
ce10.chrV      	phRAIDER       	134            	92             	66             	0.717          	2              	0.658          	0.758          	13             	656379904      	778756096      	0.877          	0.804          		10111110111111111101111100010111001011110110100101101111010011101000111110111111111101111101
ce10.chrV      	phRAIDER       	144            	100            	70             	0.7            	2              	0.645          	0.769          	13             	676171776      	798625792      	0.869          	0.805          		1111101101111100111111110101110100100111001011111001111101001110010010111010111111110011111011011111
ce10.chrV      	phRAIDER       	148            	100            	70             	0.7            	2              	0.648          	0.766          	13             	258048         	5750784        	0.867          	0.805          		1111111001111100111010101111110111100000111101011111101011110000011110111111010101110011111001111111
ce10.chrV      	phRAIDER       	140            	100            	70             	0.7            	2              	0.655          	0.768          	13             	589504512      	711872512      	0.865          	0.804          		1001110111010111101010011111101111011111011110011001100111101111101111011111100101011110101110111001
ce10.chrV      	phRAIDER       	147            	100            	70             	0.7            	2              	0.649          	0.769          	13             	621080576      	743518208      	0.875          	0.806          		1100110011100000111011001111101011101111111111111111111111111111011101011111001101110000011100110011
ce10.chrV      	phRAIDER       	143            	100            	70             	0.7            	2              	0.649          	0.769          	14             	620662784      	742985728      	0.866          	0.802          		1001000111110111111110111111011010110110101110011111100111010110110101101111110111111110111110001001
ce10.chrV      	phRAIDER       	145            	100            	70             	0.7            	2              	0.644          	0.779          	15             	43720704       	171159552      	0.845          	0.801          		1111111111000110110111110111101111111010101100000110000011010101111111011110111110110110001111111111
ce10.chrV      	phRAIDER       	149            	100            	70             	0.7            	2              	0.641          	0.766          	13             	205692928      	327954432      	0.876          	0.805          		1011111100001111110011010001111011011011111011111111111101111101101101111000101100111111000011111101
ce10.chrV      	phRAIDER       	141            	100            	70             	0.7            	2              	0.646          	0.775          	13             	575012864      	697417728      	0.867          	0.804          		1001011101010011111111101001111101101111011111011001101111101111011011111001011111111100101011101001
ce10.chrV      	phRAIDER       	146            	100            	70             	0.7            	2              	0.642          	0.762          	14             	0              	0              	0.868          	0.802          		1110011110101111011111011101101011000101111101011111101011111010001101011011101111101111010111100111
ce10.chrV      	phRAIDER       	142            	100            	70             	0.7            	2              	0.649          	0.777          	13             	495484928      	619585536      	0.859          	0.803          		1111110101111111101111110001011111100011001111100000011111001100011111101000111111011111111010111111
ce10.chrV      	phRAIDER       	156            	104            	72             	0.692          	2              	0.634          	0.777          	13             	676245504      	798613504      	0.843          	0.803          		11011101110101111111111011010110111101101101101100000000110110110110111101101011011111111110101110111011
ce10.chrV      	phRAIDER       	155            	104            	72             	0.692          	2              	0.641          	0.766          	14             	676286464      	798683136      	0.862          	0.806          		11011111110110001101001111011110101001110111111101100110111111101110010101111011110010110001101111111011
ce10.chrV      	phRAIDER       	159            	104            	72             	0.692          	2              	0.634          	0.783          	13             	0              	0              	0.855          	0.807          		10101111110101010111111100111111001011010111101001111110010111101011010011111100111111101010101111110101
