org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	28             	100            	40             	0.4            	2              	0.653          	0.771          	12             	694849536      	817332224      	0.963          	0.799          		1010000111001100010000011010100101100000101100010110100011010000011010010101100000100011001110000101
ce10.chrV      	phRAIDER       	24             	100            	40             	0.4            	2              	0.649          	0.776          	14             	622628864      	746606592      	0.969          	0.806          		1011000100110100100100110010110101010000000010011001100100000000101010110100110010010010110010001101
ce10.chrV      	phRAIDER       	36             	100            	40             	0.4            	2              	0.65           	0.759          	12             	0              	0              	0.961          	0.806          		1000100001011001011100001000001101100111011000000110000001101110011011000001000011101001101000010001
ce10.chrV      	phRAIDER       	23             	100            	40             	0.4            	2              	0.647          	0.77           	12             	624422912      	746766336      	0.97           	0.811          		1101010100010010111000000100001010100111001000110000110001001110010101000010000001110100100010101011
ce10.chrV      	phRAIDER       	32             	100            	40             	0.4            	2              	0.647          	0.752          	11             	0              	0              	0.968          	0.808          		1010000011010101110001001010010100001010000110101001010110000101000010100101001000111010101100000101
ce10.chrV      	phRAIDER       	31             	100            	40             	0.4            	2              	0.643          	0.773          	12             	0              	0              	0.974          	0.806          		1100001110111001001100010100010000010101001100100000010011001010100000100010100011001001110111000011
ce10.chrV      	phRAIDER       	27             	100            	40             	0.4            	2              	0.651          	0.763          	12             	622485504      	746643456      	0.965          	0.808          		1000010011000011010011100101001001011100010011000000001100100011101001001010011100101100001100100001
ce10.chrV      	phRAIDER       	39             	100            	40             	0.4            	2              	0.646          	0.768          	12             	624410624      	746741760      	0.969          	0.804          		1100001101010010110000111100010100100000101000101001010001010000010010100011110000110100101011000011
ce10.chrV      	phRAIDER       	35             	100            	40             	0.4            	2              	0.652          	0.763          	12             	624128000      	746577920      	0.961          	0.802          		1110000010101001000101100000001100011010110000111001110000110101100011000000011010001001010100000111
ce10.chrV      	phRAIDER       	21             	100            	40             	0.4            	2              	0.645          	0.764          	11             	675594240      	798023680      	0.96           	0.81           		1100100110010000000100011001110011101011000001000110001000001101011100111001100010000000100110010011
ce10.chrV      	phRAIDER       	29             	100            	40             	0.4            	2              	0.642          	0.778          	12             	0              	0              	0.973          	0.806          		1000001100110111101101001000001010000100011001010000101001100010000101000001001011011110110011000001
ce10.chrV      	phRAIDER       	25             	100            	40             	0.4            	2              	0.652          	0.765          	12             	38481920       	162308096      	0.949          	0.804          		1110000000110001000000000000111110101110100110110000110110010111010111110000000000001000110000000111
ce10.chrV      	phRAIDER       	37             	100            	40             	0.4            	2              	0.648          	0.77           	12             	0              	0              	0.959          	0.807          		1010001011100110000000001101010001000100111110000110000111110010001000101011000000000110011101000101
ce10.chrV      	phRAIDER       	33             	100            	40             	0.4            	2              	0.652          	0.781          	11             	0              	0              	0.966          	0.808          		1000010001101101000110110111000001100010011100000000000011100100011000001110110110001011011000100001
ce10.chrV      	phRAIDER       	22             	100            	40             	0.4            	2              	0.648          	0.769          	11             	691871744      	814227456      	0.966          	0.807          		1001000110101110100000100100010010001011100011010000101100011101000100100010010000010111010110001001
ce10.chrV      	phRAIDER       	30             	100            	40             	0.4            	2              	0.65           	0.784          	12             	624336896      	746749952      	0.968          	0.801          		1101010000101001011000100010110110001110001000000110000001000111000110110100010001101001010000101011
ce10.chrV      	phRAIDER       	53             	106            	40             	0.377          	2              	0.646          	0.774          	12             	624549888      	746926080      	0.964          	0.802          		1000100010100101010010100101010101100000110001000011001100001000110000011010101010010100101010010100010001
ce10.chrV      	phRAIDER       	49             	106            	40             	0.377          	2              	0.647          	0.771          	12             	622780416      	746795008      	0.96           	0.804          		1000010111000001110000100100000101101010011100001010000101000011100101011010000010010000111000001110100001
ce10.chrV      	phRAIDER       	57             	106            	40             	0.377          	2              	0.635          	0.777          	11             	624898048      	747167744      	0.973          	0.808          		1100010010001001111001110100000001001010100100101000000001010010010101001000000010111001111001000100100011
ce10.chrV      	phRAIDER       	46             	106            	40             	0.377          	2              	0.644          	0.769          	12             	624218112      	746557440      	0.955          	0.81           		1001001100000010101000001011000010100010101000011111001111100001010100010100001101000001010100000011001001
ce10.chrV      	phRAIDER       	42             	106            	40             	0.377          	2              	0.632          	0.772          	12             	622653440      	746737664      	0.959          	0.809          		1100100100000001100010100011010100001001100110000101111010000110011001000010101100010100011000000010010011
ce10.chrV      	phRAIDER       	54             	106            	40             	0.377          	2              	0.642          	0.765          	11             	624713728      	747012096      	0.967          	0.808          		1100001011010100100010100010000110101001111000001000000001000001111001010110000100010100010010101101000011
ce10.chrV      	phRAIDER       	50             	106            	40             	0.377          	2              	0.64           	0.785          	12             	624087040      	746541056      	0.953          	0.812          		1011100001000100000000001010010111111001110001001000000001001000111001111110100101000000000010001000011101
ce10.chrV      	phRAIDER       	58             	106            	40             	0.377          	2              	0.642          	0.769          	11             	624594944      	746913792      	0.965          	0.809          		1100100100001010010001101010100000101000010101001010110101001010100001010000010101011000100101000010010011
ce10.chrV      	phRAIDER       	44             	106            	40             	0.377          	2              	0.634          	0.782          	12             	0              	0              	0.972          	0.806          		1000101011110101000001101010111000100000100000101000000001010000010000010001110101011000001010111101010001
ce10.chrV      	phRAIDER       	40             	106            	40             	0.377          	2              	0.645          	0.764          	12             	693194752      	817377280      	0.954          	0.809          		1000110010101101000000000001010010100000100001111111001111111000010000010100101000000000001011010100110001
ce10.chrV      	phRAIDER       	52             	106            	40             	0.377          	2              	0.639          	0.776          	12             	0              	0              	0.949          	0.811          		1000010001010001100100010010000001110010110011011000110001101100110100111000000100100010011000101000100001
ce10.chrV      	phRAIDER       	48             	106            	40             	0.377          	2              	0.644          	0.767          	12             	622772224      	746745856      	0.961          	0.809          		1010100100000001010010011100100001100010001011010011001100101101000100011000010011100100101000000010010101
ce10.chrV      	phRAIDER       	47             	106            	40             	0.377          	2              	0.643          	0.776          	11             	0              	0              	0.961          	0.805          		1111000011000110000010000001000001110101101000001100110011000001011010111000001000000100000110001100001111
ce10.chrV      	phRAIDER       	56             	106            	40             	0.377          	2              	0.641          	0.778          	12             	623042560      	746995712      	0.971          	0.806          		1000110011010001011110000000000011100000001110011010000101100111000000011100000000000111101000101100110001
ce10.chrV      	phRAIDER       	43             	106            	40             	0.377          	2              	0.642          	0.775          	11             	0              	0              	0.965          	0.81           		1100011000010100011100001100001000000011010001001110110111001000101100000001000011000011100010100001100011
ce10.chrV      	phRAIDER       	55             	106            	40             	0.377          	2              	0.632          	0.776          	11             	624668672      	747048960      	0.968          	0.812          		1011010001000001110001001110100101010001001110000000000000000111001000101010010111001000111000001000101101
ce10.chrV      	phRAIDER       	51             	106            	40             	0.377          	2              	0.645          	0.764          	12             	624214016      	746659840      	0.958          	0.808          		1000000110100001100001001011110001110000011000000011111100000001100000111000111101001000011000010110000001
ce10.chrV      	phRAIDER       	59             	106            	40             	0.377          	2              	0.639          	0.772          	12             	0              	0              	0.944          	0.808          		1100000000000001001001100100001110110100110011011010000101101100110010110111000010011001001000000000000011
ce10.chrV      	phRAIDER       	45             	106            	40             	0.377          	2              	0.633          	0.777          	11             	0              	0              	0.968          	0.807          		1110011100000000011100001010001101100101010000000010110100000000101010011011000101000011100000000011100111
ce10.chrV      	phRAIDER       	41             	106            	40             	0.377          	2              	0.643          	0.779          	12             	19144704       	141606912      	0.962          	0.807          		1000111100010000001000010110110001101001001001100000110000011001001001011000110110100001000000100011110001
ce10.chrV      	phRAIDER       	73             	114            	40             	0.351          	2              	0.628          	0.784          	12             	0              	0              	0.972          	0.804          		111010010010101010001000001000110010100000110010100000001100000001010011000001010011000100000100010101010010010111
ce10.chrV      	phRAIDER       	61             	114            	40             	0.351          	2              	0.628          	0.776          	14             	694235136      	818229248      	0.961          	0.808          		111010110010000101000000000000101001011001001000110100001100001011000100100110100101000000000000101000010011010111
ce10.chrV      	phRAIDER       	70             	114            	40             	0.351          	2              	0.623          	0.778          	11             	625459200      	747827200      	0.978          	0.807          		110110001111001001000110110000110001100000100001000000000000000000100001000001100011000011011000100100111100011011
ce10.chrV      	phRAIDER       	66             	114            	40             	0.351          	2              	0.639          	0.773          	12             	0              	0              	0.957          	0.809          		110100000101000010010000101000010110111100000101000101000000101000101000001111011010000101000010010000101000001011
ce10.chrV      	phRAIDER       	78             	114            	40             	0.351          	2              	0.632          	0.773          	11             	0              	0              	0.948          	0.812          		100100101000000100001001000000001110001110110101110100000000001011101011011100011100000000100100001000000101001001
ce10.chrV      	phRAIDER       	74             	114            	40             	0.351          	2              	0.634          	0.778          	12             	0              	0              	0.961          	0.807          		100000000010011101100010101011101100001000000100011000100001000110001000000100001101110101010001101110010000000001
ce10.chrV      	phRAIDER       	62             	114            	40             	0.351          	2              	0.631          	0.775          	11             	30703616       	154198016      	0.962          	0.809          		111010000000100001010010000111110001011100000011010000000000000010110000001110100011111000010010100001000000010111
ce10.chrV      	phRAIDER       	68             	114            	40             	0.351          	2              	0.63           	0.773          	17             	0              	0              	0.955          	0.81           		110000000010000000011011001011101010000110001010000010110011010000010100011000010101110100110110000000010000000011
ce10.chrV      	phRAIDER       	64             	114            	40             	0.351          	2              	0.63           	0.777          	12             	0              	0              	0.96           	0.807          		101010000110000000100010100101011000110011010010011000000000000110010010110011000110101001010001000000011000010101
ce10.chrV      	phRAIDER       	76             	114            	40             	0.351          	2              	0.629          	0.78           	11             	0              	0              	0.953          	0.81           		100000110011011000000010000010100001100001100101001001110011100100101001100001100001010000010000000110110011000001
ce10.chrV      	phRAIDER       	72             	114            	40             	0.351          	2              	0.635          	0.774          	11             	0              	0              	0.969          	0.808          		101100110000010100100001110101011000100010000010000101000000101000010000010001000110101011100001001010000011001101
ce10.chrV      	phRAIDER       	60             	114            	40             	0.351          	2              	0.634          	0.77           	11             	346320896      	468631552      	0.967          	0.81           		110000110010100100011000011000010100000000101001101001010010100101100101000000001010000110000110001001010011000011
ce10.chrV      	phRAIDER       	71             	114            	40             	0.351          	2              	0.628          	0.769          	12             	622366720      	746373120      	0.947          	0.812          		110010100001000000000001100100000011011011111011100000000000000001110111110110110000001001100000000000100001010011
ce10.chrV      	phRAIDER       	67             	114            	40             	0.351          	2              	0.624          	0.783          	11             	0              	0              	0.959          	0.807          		110000001011100010000000101001001101010001100011001000100001000100110001100010101100100101000000010001110100000011
ce10.chrV      	phRAIDER       	79             	114            	40             	0.351          	2              	0.627          	0.771          	11             	0              	0              	0.967          	0.806          		101000000011011101100000011101000000000001000110101000101101000101011000100000000000101110000001101110110000000101
ce10.chrV      	phRAIDER       	75             	114            	40             	0.351          	2              	0.632          	0.769          	12             	624390144      	746745856      	0.951          	0.806          		100000110000000001101000000110110100101000101001011010100001010110100101000101001011011000000101100000000011000001
ce10.chrV      	phRAIDER       	63             	114            	40             	0.351          	2              	0.632          	0.779          	12             	466247680      	590311424      	0.967          	0.806          		110000110000101011000010001011110010010101010000000001000000100000000010101010010011110100010000110101000011000011
ce10.chrV      	phRAIDER       	69             	114            	40             	0.351          	2              	0.63           	0.777          	12             	625008640      	747323392      	0.969          	0.81           		100110110010001000100001110100001001110000010100100000001100000001001010000011100100001011100001000100010011011001
ce10.chrV      	phRAIDER       	65             	114            	40             	0.351          	2              	0.627          	0.787          	11             	675246080      	797544448      	0.971          	0.808          		110101011000000110011000100000001010100000010110110000100001000011011010000001010100000001000110011000000110101011
ce10.chrV      	phRAIDER       	77             	114            	40             	0.351          	2              	0.631          	0.768          	11             	0              	0              	0.954          	0.809          		100001001110000001000000110010010011000000110011101001001100100101110011000000110010010011000000100000011100100001
ce10.chrV      	phRAIDER       	85             	122            	40             	0.328          	2              	0.612          	0.78           	12             	675061760      	797458432      	0.975          	0.809          		11100110110000011100000000010110001101000000000000111000100000000100011100000000000010110001101000000000111000001101100111
ce10.chrV      	phRAIDER       	81             	122            	40             	0.328          	2              	0.614          	0.789          	12             	0              	0              	0.968          	0.809          		10100000110100101010000011100110010001001001000011000000010000001000000011000010010010001001100111000001010100101100000101
ce10.chrV      	phRAIDER       	93             	122            	40             	0.328          	2              	0.614          	0.781          	13             	0              	0              	0.963          	0.809          		10010110010101001000010000000101000010010110001000001010001100110001010000010001101001000010100000001000010010101001101001
ce10.chrV      	phRAIDER       	89             	122            	40             	0.328          	2              	0.623          	0.779          	12             	668106752      	790478848      	0.96           	0.806          		10000100000000100001110111110000000000100100110001000100110011001100100010001100100100000000001111101110000100000000100001
ce10.chrV      	phRAIDER       	97             	122            	40             	0.328          	2              	0.626          	0.772          	14             	624451584      	746762240      	0.938          	0.812          		10100000100000000100010100001000000110001100001001110101011100111010101110010000110001100000010000101000100000000100000101
ce10.chrV      	phRAIDER       	86             	122            	40             	0.328          	2              	0.619          	0.78           	13             	624984064      	747294720      	0.954          	0.812          		10000000010011101000001001100010000100010001010000110100111000011100101100001010001000100001000110010000010111001000000001
ce10.chrV      	phRAIDER       	82             	122            	40             	0.328          	2              	0.616          	0.778          	25             	0              	0              	0.957          	0.809          		10000001110100000001100110000000111000000110000100000110101011010101100000100001100000011100000001100110000000101110000001
ce10.chrV      	phRAIDER       	94             	122            	40             	0.328          	2              	0.621          	0.777          	12             	623923200      	747970560      	0.973          	0.806          		10011101001100100000101010111100000000000101100010000100000000000000100001000110100000000000111101010100000100110010111001
ce10.chrV      	phRAIDER       	90             	122            	40             	0.328          	2              	0.621          	0.783          	11             	0              	0              	0.95           	0.805          		11110000000011000000000001001100000001111001011001000100101000010100100010011010011110000000110010000000000011000000001111
ce10.chrV      	phRAIDER       	98             	122            	40             	0.328          	2              	0.621          	0.787          	12             	0              	0              	0.965          	0.806          		10111000100000001001010001010001101100000001001110100000100000000100000101110010000000110110001010001010010000000100011101
ce10.chrV      	phRAIDER       	84             	122            	40             	0.328          	2              	0.617          	0.782          	13             	0              	0              	0.965          	0.806          		10101110000100001000001000101111010000001000001111000000000100100000000011110000010000001011110100010000010000100001110101
ce10.chrV      	phRAIDER       	80             	122            	40             	0.328          	2              	0.623          	0.781          	12             	0              	0              	0.96           	0.805          		11110000000010011100000001000010110000001010110000000000011111111000000000001101010000001101000010000000111001000000001111
ce10.chrV      	phRAIDER       	92             	122            	40             	0.328          	2              	0.612          	0.781          	13             	625590272      	747982848      	0.97           	0.806          		10010010111000100010110000001001000001010100010001010010100000000101001010001000101010000010010000001101000100011101001001
ce10.chrV      	phRAIDER       	88             	122            	40             	0.328          	2              	0.619          	0.772          	13             	694554624      	818606080      	0.973          	0.802          		11000111000000010101101101000011110000000000001111000000000000000000000011110000000000001111000010110110101000000011100011
ce10.chrV      	phRAIDER       	87             	122            	40             	0.328          	2              	0.617          	0.784          	11             	1720320        	113070080      	0.949          	0.813          		10000000000011000000001001101111101000001000110000010101011000011010101000001100010000010111110110010000000011000000000001
ce10.chrV      	phRAIDER       	96             	122            	40             	0.328          	2              	0.615          	0.786          	12             	0              	0              	0.974          	0.806          		11111100110000100000000101001100011100000101000100000000000100100000000000100010100000111000110010100000000100001100111111
ce10.chrV      	phRAIDER       	83             	122            	40             	0.328          	2              	0.619          	0.786          	12             	625049600      	747450368      	0.956          	0.804          		10001000001000000111010101010000010000000000010001111100001111110000111110001000000000001000001010101011100000010000010001
ce10.chrV      	phRAIDER       	95             	122            	40             	0.328          	2              	0.622          	0.778          	12             	0              	0              	0.96           	0.812          		11000001000000101101011000000100000011100101000101100010100000000101000110100010100111000000100000011010110100000010000011
ce10.chrV      	phRAIDER       	91             	122            	40             	0.328          	2              	0.614          	0.781          	13             	624705536      	747016192      	0.948          	0.813          		11000000000110000000101000000001110101011110010000100010000111100001000100001001111010101110000000010100000001100000000011
ce10.chrV      	phRAIDER       	99             	122            	40             	0.328          	2              	0.625          	0.781          	12             	688513024      	810917888      	0.942          	0.814          		10010000000000101000100001100000010100110100111111011000000000000000011011111100101100101000000110000100010100000000001001
ce10.chrV      	phRAIDER       	111            	132            	40             	0.303          	2              	0.601          	0.764          	13             	625336320      	747679744      	0.949          	0.812          		100010100000001000000000100001111000001010010111110100010100000000000000001010001011111010010100000111100001000000000100000001010001
ce10.chrV      	phRAIDER       	107            	132            	40             	0.303          	2              	0.609          	0.779          	13             	696467456      	818798592      	0.951          	0.81           		110110010000000001001000110000000000100000011100001100001110100001100001011100001100001110000001000000000011000100100000000010011011
ce10.chrV      	phRAIDER       	119            	132            	40             	0.303          	2              	0.608          	0.784          	13             	696082432      	818429952      	0.948          	0.809          		100010000010100000000100100110000001010100000110101001010001000101101000100010100101011000001010100000011001001000000001010000010001
ce10.chrV      	phRAIDER       	115            	132            	40             	0.303          	2              	0.601          	0.788          	12             	0              	0              	0.963          	0.808          		100101000110010100010000100000100100000101010000000101000000111010010111000000101000000010101000001001000001000010001010011000101001
ce10.chrV      	phRAIDER       	101            	132            	40             	0.303          	2              	0.604          	0.791          	12             	0              	0              	0.95           	0.811          		100001000000011001001000100000110001001000000001101010000111001010010100111000010101100000000100100011000001000100100110000000100001
ce10.chrV      	phRAIDER       	109            	132            	40             	0.303          	2              	0.607          	0.793          	13             	675127296      	797519872      	0.963          	0.808          		100010001000001010010011100001001000010110000000010001001000011010010110000100100010000000011010000100100001110010010100000100010001
ce10.chrV      	phRAIDER       	105            	132            	40             	0.303          	2              	0.607          	0.77           	13             	625295360      	747589632      	0.95           	0.81           		100000000101001000010100000000001110110000100011001101001110000000000000011100101100110001000011011100000000001010000100101000000001
ce10.chrV      	phRAIDER       	117            	132            	40             	0.303          	2              	0.606          	0.778          	13             	625680384      	748007424      	0.958          	0.81           		100001010010100000010000010011010001000100100100010001000001011100001110100000100010001001001000100010110010000010000001010010100001
ce10.chrV      	phRAIDER       	113            	132            	40             	0.303          	2              	0.605          	0.784          	12             	625848320      	748257280      	0.966          	0.808          		101001000000000011100101001100011011001100000010011000000100000000000000001000000110010000001100110110001100101001110000000000100101
ce10.chrV      	phRAIDER       	102            	132            	40             	0.303          	2              	0.606          	0.785          	13             	695984128      	818319360      	0.947          	0.812          		100000000000110010100000000001010110011011010000110000010000110100001011000010000011000010110110011010100000000001010011000000000001
ce10.chrV      	phRAIDER       	110            	132            	40             	0.303          	2              	0.607          	0.785          	13             	689758208      	813764608      	0.959          	0.809          		110000000100100000010010001100101010011001101000000000000101001100001100101000000000000101100110010101001100010010000001001000000011
ce10.chrV      	phRAIDER       	106            	132            	40             	0.303          	2              	0.608          	0.787          	13             	0              	0              	0.965          	0.805          		110100000011001000010000100110100100011100000011000000000000011001100110000000000000110000001110001001011001000010000100110000001011
ce10.chrV      	phRAIDER       	118            	132            	40             	0.303          	2              	0.605          	0.774          	13             	625836032      	748224512      	0.964          	0.803          		111000000010000011100010001001101000000000001001110010010000000011110000000010010011100100000000000101100100010001110000010000000111
ce10.chrV      	phRAIDER       	114            	132            	40             	0.303          	2              	0.608          	0.786          	12             	135114752      	259084288      	0.961          	0.813          		100010100010010001000010101000001100000110110011110000000000000010010000000000000011110011011000001100000101010000100010010001010001
ce10.chrV      	phRAIDER       	100            	132            	40             	0.303          	2              	0.604          	0.782          	12             	0              	0              	0.971          	0.804          		110100011110000101000000010001000001000100101100010000000101010000000010101000000010001101001000100000100010000000101000011110001011
ce10.chrV      	phRAIDER       	108            	132            	40             	0.303          	2              	0.604          	0.782          	13             	625860608      	748257280      	0.963          	0.807          		100000011001001010000011100000111000101000001000001010100000000011110000000001010100000100000101000111000001110000010100100110000001
ce10.chrV      	phRAIDER       	104            	132            	40             	0.303          	2              	0.602          	0.792          	12             	0              	0              	0.962          	0.804          		101100100000001000110000000111000101000000000001001101001100010100001010001100101100100000000000101000111000000011000100000001001101
ce10.chrV      	phRAIDER       	116            	132            	40             	0.303          	2              	0.601          	0.768          	12             	1167360        	108834816      	0.965          	0.805          		110011100010000100000000011010010000001111000001010100100000000001100000000001001010100000111100000010010110000000001000010001110011
ce10.chrV      	phRAIDER       	103            	132            	40             	0.303          	2              	0.607          	0.788          	13             	625541120      	747835392      	0.955          	0.808          		110000110001001000000000010000111010000000000101000001111110010000000010011111100000101000000000010111000010000000000100100011000011
ce10.chrV      	phRAIDER       	112            	132            	40             	0.303          	2              	0.612          	0.784          	12             	166379520      	288743424      	0.965          	0.811          		100001010010010000001001101100001011000100010000001001100000110000000011000001100100000010001000110100001101100100000010010010100001
ce10.chrV      	phRAIDER       	120            	144            	40             	0.278          	2              	0.597          	0.786          	12             	674992128      	797323264      	0.961          	0.805          		110000000100000010010001010100110010100000000111110100000000000001000001100000100000000000001011111000000001010011001010100010010000001000000011
ce10.chrV      	phRAIDER       	131            	144            	40             	0.278          	2              	0.596          	0.78           	13             	696848384      	819236864      	0.956          	0.81           		100101010010001000000000001000010100101000001101001010001000000100001010010100001000000100010100101100000101001010000100000000000100010010101001
ce10.chrV      	phRAIDER       	139            	144            	40             	0.278          	2              	0.597          	0.788          	14             	626102272      	748490752      	0.954          	0.807          		110000000000000000011100001001110100010000100000001001001000011010110000000011010110000100100100000001000010001011100100001110000000000000000011
ce10.chrV      	phRAIDER       	127            	144            	40             	0.278          	2              	0.598          	0.791          	13             	696852480      	819175424      	0.953          	0.811          		100000100000000000101101010011000100000000011000010100000000110010011010010110010011000000001010000110000000001000110010101101000000000001000001
ce10.chrV      	phRAIDER       	123            	144            	40             	0.278          	2              	0.597          	0.787          	12             	0              	0              	0.972          	0.802          		100001011100001010100010011001001000010000000001000000000101010000010100001010000010101000000000100000000010000100100110010001010100001110100001
ce10.chrV      	phRAIDER       	133            	144            	40             	0.278          	2              	0.592          	0.79           	13             	61812736       	184938496      	0.968          	0.805          		111000000001110101000010000000110000011010100000001010000000001100000100001000001100000000010100000001010110000011000000010000101011100000000111
ce10.chrV      	phRAIDER       	129            	144            	40             	0.278          	2              	0.597          	0.793          	13             	695885824      	819949568      	0.979          	0.802          		100010001011011011110010000001000000000000000000100110100101000001000000000000100000101001011001000000000000000000100000010011110110110100010001
ce10.chrV      	phRAIDER       	137            	144            	40             	0.278          	2              	0.59           	0.788          	12             	21880832       	144310272      	0.971          	0.803          		110000110001001001000100011000110000110100000000000000011010001000010000000010000100010110000000000000001011000011000110001000100100100011000011
ce10.chrV      	phRAIDER       	125            	144            	40             	0.278          	2              	0.592          	0.778          	12             	1437696        	112934912      	0.95           	0.807          		110000000000010100111000001010000000000100001111000010000001010000100011110001000010100000010000111100001000000000010100000111001010000000000011
ce10.chrV      	phRAIDER       	134            	144            	40             	0.278          	2              	0.599          	0.781          	13             	695758848      	818176000      	0.955          	0.803          		100110000010001000000001110001010000000000000011000110000010001001010110011010100100010000011000110000000000000010100011100000000100010000011001
ce10.chrV      	phRAIDER       	121            	144            	40             	0.278          	2              	0.6            	0.778          	13             	697131008      	819474432      	0.965          	0.804          		100110000000010100010110000011001000101000000000010000001101001000001010010100000100101100000010000000000101000100110000011010001010000000011001
