org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	38             	44             	40             	0.909          	2              	0.705          	0.771          	9              	0              	0              	0.967          	0.761          		11111111111111111111111011111110111111010111
ce10.chrV      	phRAIDER       	33             	44             	40             	0.909          	2              	0.697          	0.767          	9              	0              	0              	0.964          	0.756          		11111011111111011111111111111111111111011101
ce10.chrV      	phRAIDER       	37             	44             	40             	0.909          	2              	0.704          	0.766          	8              	0              	0              	0.967          	0.761          		11111111111111111111100111011111111111110111
ce10.chrV      	phRAIDER       	30             	44             	40             	0.909          	2              	0.704          	0.775          	8              	0              	0              	0.965          	0.758          		11111111101110111111111111101111111111110111
ce10.chrV      	phRAIDER       	35             	44             	40             	0.909          	2              	0.702          	0.779          	9              	617168896      	741298176      	0.963          	0.759          		10111111101111111111110111111111111101111111
ce10.chrV      	phRAIDER       	39             	44             	40             	0.909          	2              	0.694          	0.772          	8              	0              	0              	0.959          	0.748          		11011111011011111111111111111111111111110111
ce10.chrV      	phRAIDER       	32             	44             	40             	0.909          	2              	0.7            	0.779          	9              	618831872      	741273600      	0.963          	0.758          		10111101111111111111110111111111111111011111
ce10.chrV      	phRAIDER       	36             	44             	40             	0.909          	2              	0.702          	0.777          	9              	619003904      	741343232      	0.965          	0.757          		11111110111111111111111111111101111111011011
ce10.chrV      	phRAIDER       	31             	44             	40             	0.909          	2              	0.71           	0.755          	8              	0              	0              	0.965          	0.764          		11111111101111111111101111011111111101111111
ce10.chrV      	phRAIDER       	49             	46             	40             	0.87           	2              	0.703          	0.766          	8              	0              	0              	0.968          	0.762          		1111111111111111011111110111111110111100111101
ce10.chrV      	phRAIDER       	42             	46             	40             	0.87           	2              	0.705          	0.772          	9              	0              	0              	0.963          	0.762          		1111101111011111111111111011111111111011111001
ce10.chrV      	phRAIDER       	46             	46             	40             	0.87           	2              	0.705          	0.77           	9              	0              	0              	0.967          	0.768          		1111101111111111111010111101111101111111111011
ce10.chrV      	phRAIDER       	41             	46             	40             	0.87           	2              	0.698          	0.776          	9              	617684992      	741744640      	0.964          	0.767          		1111101110111111011001111111111111011111111111
ce10.chrV      	phRAIDER       	45             	46             	40             	0.87           	2              	0.703          	0.768          	9              	0              	0              	0.966          	0.766          		1111111101111111111111011110111111111011101101
ce10.chrV      	phRAIDER       	48             	46             	40             	0.87           	2              	0.707          	0.758          	9              	533667840      	656084992      	0.967          	0.768          		1111111111010101111111110111111111011011111111
ce10.chrV      	phRAIDER       	43             	46             	40             	0.87           	2              	0.709          	0.758          	8              	0              	0              	0.966          	0.768          		1011111111101111111110111111111100111110111111
ce10.chrV      	phRAIDER       	47             	46             	40             	0.87           	2              	0.704          	0.773          	8              	0              	0              	0.969          	0.766          		1111111111111101111111011111101111110001111111
ce10.chrV      	phRAIDER       	40             	46             	40             	0.87           	2              	0.703          	0.773          	8              	0              	0              	0.965          	0.763          		1111101111101011110111110111101111111111111111
ce10.chrV      	phRAIDER       	44             	46             	40             	0.87           	2              	0.699          	0.774          	9              	0              	0              	0.962          	0.764          		1011111011011110011111111111101111111111111111
ce10.chrV      	phRAIDER       	53             	47             	40             	0.851          	2              	0.708          	0.763          	9              	0              	0              	0.969          	0.769          		11111111111111111111010111110111111011110011101
ce10.chrV      	phRAIDER       	57             	47             	40             	0.851          	2              	0.705          	0.75           	8              	595910656      	719990784      	0.968          	0.771          		11011111111111111010111111100111011101111111111
ce10.chrV      	phRAIDER       	51             	47             	40             	0.851          	2              	0.704          	0.773          	8              	0              	0              	0.964          	0.768          		11011110111110101011111110111101111111111111111
ce10.chrV      	phRAIDER       	55             	47             	40             	0.851          	2              	0.704          	0.753          	9              	619655168      	742031360      	0.966          	0.768          		10011111111111111111011111110011111111101101111
ce10.chrV      	phRAIDER       	59             	47             	40             	0.851          	2              	0.705          	0.773          	9              	620052480      	742354944      	0.969          	0.773          		11111111111011111111011011111011101101111111011
ce10.chrV      	phRAIDER       	52             	47             	40             	0.851          	2              	0.705          	0.761          	9              	0              	0              	0.967          	0.763          		11111011111111111111111111111000011111110111101
ce10.chrV      	phRAIDER       	56             	47             	40             	0.851          	2              	0.703          	0.768          	9              	0              	0              	0.963          	0.766          		11011001111111111111101111011111111111110111011
ce10.chrV      	phRAIDER       	50             	47             	40             	0.851          	2              	0.706          	0.766          	9              	0              	0              	0.968          	0.766          		11111111111011110111101111110111111111100111011
ce10.chrV      	phRAIDER       	54             	47             	40             	0.851          	2              	0.7            	0.773          	8              	0              	0              	0.966          	0.769          		11011111111011011111101111110100111111111111111
ce10.chrV      	phRAIDER       	58             	47             	40             	0.851          	2              	0.701          	0.756          	9              	0              	0              	0.965          	0.769          		11110111011111111101111111111110110110111111011
ce10.chrV      	phRAIDER       	66             	48             	40             	0.833          	2              	0.703          	0.773          	8              	620032000      	742445056      	0.969          	0.77           		111111111110010011111111111110111111011110101111
ce10.chrV      	phRAIDER       	62             	48             	40             	0.833          	2              	0.706          	0.77           	9              	620040192      	742432768      	0.968          	0.779          		111110111111101111111011111101110011111011110111
ce10.chrV      	phRAIDER       	65             	48             	40             	0.833          	2              	0.701          	0.773          	9              	0              	0              	0.966          	0.77           		110111111011111001100101111111011111111111111111
ce10.chrV      	phRAIDER       	61             	48             	40             	0.833          	2              	0.71           	0.751          	10             	0              	0              	0.97           	0.776          		111111111111110111111111001100110111110111101111
ce10.chrV      	phRAIDER       	69             	48             	40             	0.833          	2              	0.702          	0.749          	10             	274563072      	396902400      	0.965          	0.771          		111111110011101111111011100110111111111111111101
ce10.chrV      	phRAIDER       	67             	48             	40             	0.833          	2              	0.701          	0.762          	8              	0              	0              	0.966          	0.768          		111111110011111111111110001110111111111110110111
ce10.chrV      	phRAIDER       	63             	48             	40             	0.833          	2              	0.705          	0.763          	9              	619839488      	742277120      	0.966          	0.771          		110111011111111111111001011101101101111111111111
ce10.chrV      	phRAIDER       	64             	48             	40             	0.833          	2              	0.704          	0.763          	18             	0              	0              	0.965          	0.769          		111111100111101111111010111111101110111111011111
ce10.chrV      	phRAIDER       	60             	48             	40             	0.833          	2              	0.702          	0.752          	9              	618401792      	742490112      	0.969          	0.771          		111111111111110110111001111101111111111111000111
ce10.chrV      	phRAIDER       	68             	48             	40             	0.833          	2              	0.704          	0.771          	8              	620093440      	742453248      	0.968          	0.772          		111111111011101110110101101111011111111111111011
ce10.chrV      	phRAIDER       	70             	50             	40             	0.8            	2              	0.706          	0.767          	9              	0              	0              	0.967          	0.775          		11111010111111110111111111011010011111111010111011
ce10.chrV      	phRAIDER       	74             	50             	40             	0.8            	2              	0.703          	0.777          	9              	0              	0              	0.962          	0.774          		10111110001111011101111111111011101011101111111111
ce10.chrV      	phRAIDER       	78             	50             	40             	0.8            	2              	0.704          	0.763          	9              	0              	0              	0.965          	0.774          		11110100111111111111111010111111110110111011011011
ce10.chrV      	phRAIDER       	73             	50             	40             	0.8            	2              	0.705          	0.77           	9              	620216320      	742596608      	0.967          	0.774          		11110101111111111001101001111111110111111011011111
ce10.chrV      	phRAIDER       	77             	50             	40             	0.8            	2              	0.704          	0.763          	10             	192528384      	314839040      	0.965          	0.768          		11100111011111101111111111111101111111000111011101
ce10.chrV      	phRAIDER       	71             	50             	40             	0.8            	2              	0.705          	0.767          	9              	620355584      	742699008      	0.968          	0.776          		11111111011101111010111101110111011110111011111101
ce10.chrV      	phRAIDER       	75             	50             	40             	0.8            	2              	0.704          	0.736          	9              	620249088      	742604800      	0.968          	0.778          		10111111011111101011111111100100111101111101111111
ce10.chrV      	phRAIDER       	79             	50             	40             	0.8            	2              	0.704          	0.764          	9              	0              	0              	0.967          	0.773          		11111101101111111111001111111011110001101110111111
ce10.chrV      	phRAIDER       	72             	50             	40             	0.8            	2              	0.704          	0.758          	9              	0              	0              	0.97           	0.772          		11111111111100111101111101111111101110111100011011
ce10.chrV      	phRAIDER       	76             	50             	40             	0.8            	2              	0.708          	0.762          	9              	0              	0              	0.968          	0.771          		11111111011010011111111100111111111111111001010111
ce10.chrV      	phRAIDER       	81             	52             	40             	0.769          	2              	0.702          	0.748          	10             	258048         	5750784        	0.964          	0.779          		1011101011110111100110111111111011011111110111011101
ce10.chrV      	phRAIDER       	85             	52             	40             	0.769          	2              	0.704          	0.759          	9              	618921984      	742952960      	0.968          	0.776          		1111011111010110101111101101111011011011111011111011
ce10.chrV      	phRAIDER       	89             	52             	40             	0.769          	2              	0.705          	0.753          	8              	0              	0              	0.973          	0.781          		1111111111110111011110110010010101011111001111111111
ce10.chrV      	phRAIDER       	83             	52             	40             	0.769          	2              	0.708          	0.732          	9              	0              	0              	0.97           	0.781          		1111111110111101111111001011110110011101111010101111
ce10.chrV      	phRAIDER       	87             	52             	40             	0.769          	2              	0.705          	0.758          	9              	0              	0              	0.968          	0.777          		1110011111111111111111111101110011011011001101101101
ce10.chrV      	phRAIDER       	80             	52             	40             	0.769          	2              	0.703          	0.767          	9              	689184768      	813318144      	0.965          	0.774          		1110101011011111100111111111110110001111001111111111
ce10.chrV      	phRAIDER       	84             	52             	40             	0.769          	2              	0.701          	0.749          	10             	620023808      	742412288      	0.961          	0.779          		1010100011111111111011011110110111110101111111111101
ce10.chrV      	phRAIDER       	88             	52             	40             	0.769          	2              	0.706          	0.745          	9              	0              	0              	0.965          	0.777          		1111110101101011111111111101111010110001111101111101
ce10.chrV      	phRAIDER       	82             	52             	40             	0.769          	2              	0.706          	0.757          	9              	620167168      	742514688      	0.964          	0.776          		1011011111011111011111011111111010111110111111000101
ce10.chrV      	phRAIDER       	86             	52             	40             	0.769          	2              	0.696          	0.771          	9              	0              	0              	0.958          	0.772          		1101100101110011111111110111011111111111111110100101
ce10.chrV      	phRAIDER       	93             	53             	40             	0.755          	2              	0.699          	0.754          	9              	0              	0              	0.972          	0.779          		11111111110111001101110011111111011111111000001111011
ce10.chrV      	phRAIDER       	99             	53             	40             	0.755          	2              	0.698          	0.754          	9              	689786880      	813899776      	0.969          	0.782          		11010111111110101111011111010001110011011111101111111
ce10.chrV      	phRAIDER       	96             	53             	40             	0.755          	2              	0.701          	0.757          	9              	620040192      	742498304      	0.957          	0.779          		10111111001001001011111111111110101110111101101111111
ce10.chrV      	phRAIDER       	91             	53             	40             	0.755          	2              	0.707          	0.755          	9              	0              	0              	0.969          	0.779          		10111111011111011111000111111111011110110110101010111
ce10.chrV      	phRAIDER       	95             	53             	40             	0.755          	2              	0.699          	0.772          	9              	0              	0              	0.96           	0.78           		10101100011110111111110111110011011111111111110101011
ce10.chrV      	phRAIDER       	92             	53             	40             	0.755          	2              	0.705          	0.756          	9              	0              	0              	0.969          	0.782          		11111110011111011111101001111011110100111010111111011
ce10.chrV      	phRAIDER       	98             	53             	40             	0.755          	2              	0.703          	0.756          	10             	619073536      	743137280      	0.97           	0.781          		11111111101111011010110111011110111111011011100111001
ce10.chrV      	phRAIDER       	97             	53             	40             	0.755          	2              	0.7            	0.764          	10             	620507136      	742912000      	0.966          	0.783          		10011110111111101111101011101101011101011110111111101
ce10.chrV      	phRAIDER       	90             	53             	40             	0.755          	2              	0.703          	0.763          	9              	620589056      	742895616      	0.967          	0.784          		11101111010111111011001110110101110111111110010111111
ce10.chrV      	phRAIDER       	94             	53             	40             	0.755          	2              	0.702          	0.757          	9              	0              	0              	0.967          	0.779          		11111101110101111001010101111111111101111101111101001
ce10.chrV      	phRAIDER       	109            	55             	40             	0.727          	2              	0.703          	0.751          	10             	621064192      	743378944      	0.97           	0.784          		1111101101111100111101101110110111010101010011111101111
ce10.chrV      	phRAIDER       	103            	55             	40             	0.727          	2              	0.706          	0.772          	9              	0              	0              	0.963          	0.78           		1111001110011011101101011101111111101101111100111011011
ce10.chrV      	phRAIDER       	107            	55             	40             	0.727          	2              	0.708          	0.754          	10             	0              	0              	0.97           	0.78           		1111111111111010111111111011010110111110011110100010001
ce10.chrV      	phRAIDER       	100            	55             	40             	0.727          	2              	0.704          	0.758          	9              	620711936      	743153664      	0.967          	0.779          		1111111000111110101111111110001111101010111111010110101
ce10.chrV      	phRAIDER       	104            	55             	40             	0.727          	2              	0.705          	0.752          	9              	0              	0              	0.964          	0.781          		1011100101110111110011110111001100111011111011111111011
ce10.chrV      	phRAIDER       	108            	55             	40             	0.727          	2              	0.701          	0.733          	9              	0              	0              	0.966          	0.779          		1111010011011111011111111111011100010011011111110010111
ce10.chrV      	phRAIDER       	102            	55             	40             	0.727          	2              	0.7            	0.765          	9              	674541568      	798691328      	0.965          	0.78           		1010111011110101111101111011101111001010111111101110011
ce10.chrV      	phRAIDER       	106            	55             	40             	0.727          	2              	0.704          	0.745          	9              	618864640      	742993920      	0.964          	0.78           		1111100011001111110111111100101111111011001011111010111
ce10.chrV      	phRAIDER       	101            	55             	40             	0.727          	2              	0.704          	0.765          	10             	620699648      	743092224      	0.965          	0.78           		1100111111001101110101100101111011111111010111001111111
ce10.chrV      	phRAIDER       	105            	55             	40             	0.727          	2              	0.701          	0.741          	10             	87404544       	211374080      	0.966          	0.782          		1101100111101111111001011111110110111101101100110111011
ce10.chrV      	phRAIDER       	115            	57             	40             	0.702          	2              	0.704          	0.75           	10             	621056000      	743489536      	0.967          	0.783          		111010011111100111101110110010011111110011111101011011101
ce10.chrV      	phRAIDER       	119            	57             	40             	0.702          	2              	0.704          	0.758          	9              	620466176      	742903808      	0.959          	0.783          		101100101110100111110101111111011111001011101110111111001
ce10.chrV      	phRAIDER       	112            	57             	40             	0.702          	2              	0.698          	0.749          	10             	620482560      	742866944      	0.959          	0.781          		111001100011100111011111101101011101111111101110011001111
ce10.chrV      	phRAIDER       	116            	57             	40             	0.702          	2              	0.7            	0.738          	9              	0              	0              	0.963          	0.783          		101111011000011111111110011110111100001101111111111001011
ce10.chrV      	phRAIDER       	111            	57             	40             	0.702          	2              	0.701          	0.752          	10             	621371392      	743686144      	0.971          	0.786          		111111111100010000111110111001101010011011111101101111111
ce10.chrV      	phRAIDER       	114            	57             	40             	0.702          	2              	0.701          	0.74           	9              	475811840      	598175744      	0.969          	0.783          		111000111111111100111111000011110111111101101110000111011
ce10.chrV      	phRAIDER       	118            	57             	40             	0.702          	2              	0.706          	0.76           	10             	619413504      	743497728      	0.97           	0.789          		111110111011110000111100011001111111100101111001111111101
ce10.chrV      	phRAIDER       	113            	57             	40             	0.702          	2              	0.702          	0.747          	10             	620793856      	743206912      	0.962          	0.785          		111110010010110111011111101010010111101101111011011111101
ce10.chrV      	phRAIDER       	117            	57             	40             	0.702          	2              	0.702          	0.75           	9              	620748800      	743137280      	0.963          	0.783          		111110100010111100110110110011101011100110111111111111011
ce10.chrV      	phRAIDER       	110            	57             	40             	0.702          	2              	0.702          	0.764          	10             	621363200      	743706624      	0.971          	0.784          		111111101101110111101111011001100111000010101111011111101
ce10.chrV      	phRAIDER       	123            	59             	40             	0.678          	2              	0.701          	0.753          	10             	619835392      	743972864      	0.972          	0.784          		11011111111101000000011111100110101101111110101111001101111
ce10.chrV      	phRAIDER       	127            	59             	40             	0.678          	2              	0.702          	0.751          	11             	680644608      	803061760      	0.967          	0.789          		11100110110111101101111101111001100101110011011010111100111
ce10.chrV      	phRAIDER       	120            	59             	40             	0.678          	2              	0.699          	0.751          	9              	0              	0              	0.962          	0.779          		11110110001001111010100111111111111101111011101110100001011
ce10.chrV      	phRAIDER       	129            	59             	40             	0.678          	2              	0.699          	0.739          	10             	692183040      	814579712      	0.971          	0.787          		11011111011101111101110101100010001110011111111110110001011
ce10.chrV      	phRAIDER       	124            	59             	40             	0.678          	2              	0.701          	0.761          	9              	620937216      	743247872      	0.961          	0.786          		10100010111111001101010110111111111111011110011001010110111
ce10.chrV      	phRAIDER       	122            	59             	40             	0.678          	2              	0.701          	0.761          	10             	621359104      	743792640      	0.969          	0.785          		11111011011100100011100111111010110011100111111110111010011
ce10.chrV      	phRAIDER       	126            	59             	40             	0.678          	2              	0.701          	0.754          	10             	692310016      	814735360      	0.971          	0.786          		11111110011011111111001010101111001011100100110101101110111
ce10.chrV      	phRAIDER       	121            	59             	40             	0.678          	2              	0.703          	0.761          	10             	621035520      	743395328      	0.965          	0.783          		11001101111001110110010011001101010111100111111111101111101
ce10.chrV      	phRAIDER       	128            	59             	40             	0.678          	2              	0.7            	0.751          	10             	0              	0              	0.97           	0.785          		11011111101100101101101011010111110110011101011001001111111
ce10.chrV      	phRAIDER       	125            	59             	40             	0.678          	2              	0.698          	0.74           	9              	0              	0              	0.964          	0.782          		11100100100111111111101010100011010111111101010111011111011
ce10.chrV      	phRAIDER       	130            	62             	40             	0.645          	2              	0.704          	0.759          	10             	680120320      	802476032      	0.964          	0.787          		10111111000011100110101100111011101110111100011110111110101001
ce10.chrV      	phRAIDER       	134            	62             	40             	0.645          	2              	0.702          	0.757          	10             	0              	0              	0.962          	0.791          		10010110101011101110110111110010101100101111101001110111110101
ce10.chrV      	phRAIDER       	138            	62             	40             	0.645          	2              	0.704          	0.723          	10             	0              	0              	0.966          	0.785          		11110010111010100101101101101101110101100011110101101011111101
ce10.chrV      	phRAIDER       	133            	62             	40             	0.645          	2              	0.692          	0.764          	10             	620765184      	743170048      	0.953          	0.78           		10010010100110101011011011111101111100111111000111110011010111
ce10.chrV      	phRAIDER       	137            	62             	40             	0.645          	2              	0.7            	0.76           	10             	692482048      	814804992      	0.968          	0.787          		11101101011100111111100010111100111010101100111101001011101011
ce10.chrV      	phRAIDER       	131            	62             	40             	0.645          	2              	0.704          	0.749          	10             	692109312      	814579712      	0.965          	0.789          		11011101100111100101101011110110110011011011011111100111100001
ce10.chrV      	phRAIDER       	135            	62             	40             	0.645          	2              	0.699          	0.758          	9              	619995136      	744026112      	0.968          	0.785          		10110101111101001011101110001101110111011110111000010100111111
ce10.chrV      	phRAIDER       	139            	62             	40             	0.645          	2              	0.697          	0.76           	10             	690315264      	814395392      	0.962          	0.793          		11000110111001011101111110101010101101111001111011001011011101
ce10.chrV      	phRAIDER       	132            	62             	40             	0.645          	2              	0.696          	0.749          	9              	621768704      	744210432      	0.97           	0.787          		10111111110010111000100111111111011011110011101001101001100011
ce10.chrV      	phRAIDER       	136            	62             	40             	0.645          	2              	0.695          	0.743          	11             	689586176      	813600768      	0.951          	0.781          		11000011110000010011101110111111110110011111101111110000011111
ce10.chrV      	phRAIDER       	145            	64             	40             	0.625          	2              	0.699          	0.75           	10             	692731904      	815128576      	0.972          	0.786          		1111101011101010111011100010111111110100010101011000110110001111
ce10.chrV      	phRAIDER       	149            	64             	40             	0.625          	2              	0.697          	0.744          	10             	621830144      	744222720      	0.971          	0.789          		1011100111011111111001010111000100000110111101100011111100110111
ce10.chrV      	phRAIDER       	142            	64             	40             	0.625          	2              	0.695          	0.757          	10             	621551616      	743874560      	0.964          	0.791          		1111010001001101111110010111101101001110001110101011111001010111
ce10.chrV      	phRAIDER       	141            	64             	40             	0.625          	2              	0.7            	0.745          	11             	690761728      	814780416      	0.965          	0.792          		1101111010011000111110110110010110110111011010111100110011001101
ce10.chrV      	phRAIDER       	147            	64             	40             	0.625          	2              	0.697          	0.753          	10             	692768768      	815140864      	0.973          	0.789          		1011011111110110001100111101101011110101111001001110000010101111
ce10.chrV      	phRAIDER       	144            	64             	40             	0.625          	2              	0.701          	0.749          	10             	0              	0              	0.97           	0.789          		1010110110111110011010010011101000111111011000010001111110111111
ce10.chrV      	phRAIDER       	148            	64             	40             	0.625          	2              	0.7            	0.737          	10             	0              	0              	0.966          	0.79           		1101010111000111011101011111110010011011101001011011001010111011
ce10.chrV      	phRAIDER       	143            	64             	40             	0.625          	2              	0.699          	0.743          	9              	621944832      	744251392      	0.971          	0.787          		1011101110110111011111100010010000011111110010111001100011111011
ce10.chrV      	phRAIDER       	140            	64             	40             	0.625          	2              	0.7            	0.739          	10             	622022656      	744386560      	0.974          	0.797          		1111101101111111110100010100010101010101111111001001101001101101
ce10.chrV      	phRAIDER       	146            	64             	40             	0.625          	2              	0.702          	0.761          	9              	0              	0              	0.965          	0.79           		1100001101111011100111101010111001101110101111001001011101111001
ce10.chrV      	phRAIDER       	150            	67             	40             	0.597          	2              	0.697          	0.756          	9              	622096384      	744411136      	0.97           	0.791          		1111110001101101111100001011101101111101110100001100010101111000011
ce10.chrV      	phRAIDER       	154            	67             	40             	0.597          	2              	0.698          	0.752          	11             	693121024      	815489024      	0.974          	0.794          		1111100111111011110011110101101001101100101000110010111100000101011
ce10.chrV      	phRAIDER       	158            	67             	40             	0.597          	2              	0.698          	0.752          	9              	692678656      	815009792      	0.968          	0.791          		1010101111011100111100010110111111110101111100010111000011000110001
ce10.chrV      	phRAIDER       	153            	67             	40             	0.597          	2              	0.7            	0.762          	10             	0              	0              	0.966          	0.791          		1111100101100100111101111011100101011001000011101110110001101110011
ce10.chrV      	phRAIDER       	157            	67             	40             	0.597          	2              	0.698          	0.74           	10             	0              	0              	0.968          	0.793          		1001011110101111000110100110111010111100010010110011111101001110101
ce10.chrV      	phRAIDER       	151            	67             	40             	0.597          	2              	0.691          	0.751          	10             	621588480      	743936000      	0.959          	0.792          		1011011000011100011000111101101101111110011100010010110011100111111
ce10.chrV      	phRAIDER       	155            	67             	40             	0.597          	2              	0.698          	0.758          	10             	266874880      	390819840      	0.965          	0.791          		1000111101111000011111100101011001001011110011011110110001010101111
ce10.chrV      	phRAIDER       	159            	67             	40             	0.597          	2              	0.696          	0.755          	10             	692879360      	815214592      	0.966          	0.792          		1011111110100000011111111101100100101000110110011111110000001101111
ce10.chrV      	phRAIDER       	152            	67             	40             	0.597          	2              	0.696          	0.754          	10             	0              	0              	0.966          	0.791          		1111111001001000100111111110011011001010010101111001011100011101011
ce10.chrV      	phRAIDER       	156            	67             	40             	0.597          	2              	0.7            	0.753          	10             	622206976      	744566784      	0.972          	0.795          		1101111011111010110110100111001111100101000010110101011111011000001
ce10.chrV      	phRAIDER       	161            	70             	40             	0.571          	2              	0.693          	0.731          	10             	622366720      	744738816      	0.97           	0.791          		1110011110001111101110100100011001010011000011101111111000011100110101
ce10.chrV      	phRAIDER       	165            	70             	40             	0.571          	2              	0.693          	0.761          	10             	0              	0              	0.969          	0.796          		1010010111011110010100101111010001100011111011111011110010000000011111
ce10.chrV      	phRAIDER       	169            	70             	40             	0.571          	2              	0.694          	0.752          	10             	622346240      	744730624      	0.97           	0.795          		1111101100100111000111000101100111001110111001011001100100101110011101
