org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	59             	50             	40             	0.8            	2              	0.705          	0.758          	10             	620007424      	742326272      	0.965          	0.778          		10101111101111101111111111101101111011111010101111
ce10.chrV      	phRAIDER       	87             	50             	40             	0.8            	2              	0.696          	0.754          	10             	620109824      	742498304      	0.967          	0.776          		11011101111111010111000111111111111001111111011111
ce10.chrV      	phRAIDER       	62             	50             	40             	0.8            	2              	0.699          	0.769          	9              	0              	0              	0.965          	0.774          		11101011101111110110111011111111011110111111101011
ce10.chrV      	phRAIDER       	110            	52             	40             	0.769          	2              	0.702          	0.763          	10             	619986944      	742395904      	0.961          	0.778          		1110011011100111011111011010111101111011111111111011
ce10.chrV      	phRAIDER       	39             	52             	40             	0.769          	2              	0.704          	0.746          	9              	0              	0              	0.966          	0.78           		1101111010111111011111101101101111110010111011111101
ce10.chrV      	phRAIDER       	46             	52             	40             	0.769          	2              	0.703          	0.759          	10             	618446848      	742551552      	0.965          	0.775          		1111010011111110101111111101110101111111111101010101
ce10.chrV      	phRAIDER       	104            	52             	40             	0.769          	2              	0.707          	0.76           	9              	652460032      	776589312      	0.968          	0.777          		1110111011110111101111010110101110011110111101111111
ce10.chrV      	phRAIDER       	118            	52             	40             	0.769          	2              	0.708          	0.757          	12             	620511232      	743215104      	0.97           	0.778          		1111111111001111110111101100101010111101111111100111
ce10.chrV      	phRAIDER       	41             	52             	40             	0.769          	2              	0.707          	0.755          	10             	620232704      	742596608      	0.964          	0.777          		1101101101101111110111111101011110110111110111001111
ce10.chrV      	phRAIDER       	29             	52             	40             	0.769          	2              	0.701          	0.765          	10             	620032000      	742420480      	0.964          	0.772          		1101100111101111111111011111111111101100110011011011
ce10.chrV      	phRAIDER       	9              	52             	40             	0.769          	2              	0.7            	0.741          	9              	618520576      	742567936      	0.964          	0.778          		1110101100111111011110111010111111001111111110011111
ce10.chrV      	phRAIDER       	8              	52             	40             	0.769          	2              	0.705          	0.77           	9              	691195904      	813584384      	0.968          	0.782          		1111001111111010111010101111111110111001101111111101
ce10.chrV      	phRAIDER       	111            	52             	40             	0.769          	2              	0.701          	0.765          	11             	618643456      	742690816      	0.967          	0.779          		1110011111111011011101111111010111111111101110100101
ce10.chrV      	phRAIDER       	38             	54             	40             	0.741          	2              	0.7            	0.754          	10             	0              	0              	0.963          	0.781          		111110011101010011000111111110011110011111110111111111
ce10.chrV      	phRAIDER       	22             	54             	40             	0.741          	2              	0.704          	0.735          	10             	0              	0              	0.964          	0.781          		101010101101111111111101111011011001110111100101111111
ce10.chrV      	phRAIDER       	70             	54             	40             	0.741          	2              	0.705          	0.758          	10             	0              	0              	0.965          	0.783          		101010111111011111111111001110001101101111001111111101
ce10.chrV      	phRAIDER       	74             	54             	40             	0.741          	2              	0.704          	0.759          	9              	620597248      	742932480      	0.966          	0.779          		111111001101110101011111110111110101011100110111111101
ce10.chrV      	phRAIDER       	88             	54             	40             	0.741          	2              	0.704          	0.746          	10             	0              	0              	0.965          	0.779          		111101011100111110011001111100111110011111011110111111
ce10.chrV      	phRAIDER       	32             	54             	40             	0.741          	2              	0.704          	0.759          	10             	0              	0              	0.965          	0.781          		110101011111111101111110101111101111110010111110110001
ce10.chrV      	phRAIDER       	10             	54             	40             	0.741          	2              	0.706          	0.761          	9              	0              	0              	0.966          	0.781          		111000110111111111111111001011111100111011011101100111
ce10.chrV      	phRAIDER       	25             	54             	40             	0.741          	2              	0.703          	0.767          	11             	0              	0              	0.961          	0.779          		101110111001100111110011101111111111001011111110011111
ce10.chrV      	phRAIDER       	51             	54             	40             	0.741          	2              	0.703          	0.747          	10             	619208704      	743305216      	0.97           	0.787          		110101111111111101101110111010101100101101110101111111
ce10.chrV      	phRAIDER       	77             	54             	40             	0.741          	2              	0.7            	0.745          	9              	0              	0              	0.97           	0.784          		101111111101110111001111011100100111111111010110110111
ce10.chrV      	phRAIDER       	95             	56             	40             	0.714          	2              	0.702          	0.761          	10             	620576768      	742932480      	0.961          	0.782          		10111101001011010111100110101010111110011111101111111111
ce10.chrV      	phRAIDER       	48             	56             	40             	0.714          	2              	0.704          	0.737          	9              	359624704      	481914880      	0.965          	0.779          		11101110110110001111110101111111111101111010010100110111
ce10.chrV      	phRAIDER       	71             	56             	40             	0.714          	2              	0.701          	0.758          	10             	619266048      	743292928      	0.969          	0.784          		11111001101111101110111101011010101011010111011011111101
ce10.chrV      	phRAIDER       	6              	56             	40             	0.714          	2              	0.7            	0.766          	10             	691646464      	814051328      	0.968          	0.785          		11101011101111010111010001111100110101101111111111101011
ce10.chrV      	phRAIDER       	37             	56             	40             	0.714          	2              	0.7            	0.755          	10             	620797952      	743116800      	0.966          	0.781          		11011101010111110111010111111101010011001110111111110101
ce10.chrV      	phRAIDER       	21             	56             	40             	0.714          	2              	0.701          	0.743          	10             	621056000      	743370752      	0.968          	0.779          		11111111100011101100110110011101111111111011110010111001
ce10.chrV      	phRAIDER       	68             	56             	40             	0.714          	2              	0.703          	0.741          	10             	378056704      	502120448      	0.965          	0.779          		11110100101011111111100100110101111101111100011110111111
ce10.chrV      	phRAIDER       	73             	56             	40             	0.714          	2              	0.702          	0.756          	10             	620425216      	742858752      	0.962          	0.776          		11011100010011111010110111111111111111100100111010110111
ce10.chrV      	phRAIDER       	82             	56             	40             	0.714          	2              	0.704          	0.75           	10             	621219840      	743526400      	0.971          	0.784          		11110111011111111101000111010011010111110111001101011111
ce10.chrV      	phRAIDER       	86             	56             	40             	0.714          	2              	0.697          	0.747          	11             	618762240      	742760448      	0.963          	0.781          		11101100100110111101110001111110111111111110001011101111
ce10.chrV      	phRAIDER       	27             	58             	40             	0.69           	2              	0.703          	0.74           	10             	619429888      	743473152      	0.967          	0.787          		1110100111011101111111110000101110110111011100101110111011
ce10.chrV      	phRAIDER       	101            	58             	40             	0.69           	2              	0.704          	0.736          	10             	621375488      	743710720      	0.972          	0.786          		1011110111111111100011111000001100111111110100101110111011
ce10.chrV      	phRAIDER       	60             	58             	40             	0.69           	2              	0.701          	0.755          	9              	0              	0              	0.969          	0.784          		1111101111010011000101110111011111011110110001110011110111
ce10.chrV      	phRAIDER       	17             	58             	40             	0.69           	2              	0.702          	0.754          	10             	621342720      	743706624      	0.97           	0.788          		1111011101101111011001101111000000011101111011101111101111
ce10.chrV      	phRAIDER       	92             	58             	40             	0.69           	2              	0.702          	0.755          	10             	0              	0              	0.971          	0.786          		1110111111100110111111111110111000010011101000110011101111
ce10.chrV      	phRAIDER       	11             	58             	40             	0.69           	2              	0.705          	0.767          	10             	621506560      	743886848      	0.972          	0.783          		1011111111110010111111111011000100010111001101110011101111
ce10.chrV      	phRAIDER       	28             	58             	40             	0.69           	2              	0.701          	0.77           	9              	690049024      	812425216      	0.961          	0.786          		1110010010111101010101111101011111011110110011110111011101
ce10.chrV      	phRAIDER       	0              	58             	40             	0.69           	2              	0.701          	0.747          	10             	0              	0              	0.97           	0.79           		1111011110011111110111111111010110000100010111010111011011
ce10.chrV      	phRAIDER       	106            	58             	40             	0.69           	2              	0.7            	0.759          	10             	691425280      	813830144      	0.961          	0.779          		1110101111001001101110111111111111111001001101101111010001
ce10.chrV      	phRAIDER       	91             	58             	40             	0.69           	2              	0.7            	0.747          	10             	692080640      	814419968      	0.97           	0.785          		1111101110110101000100111111110001111000111011011111110111
ce10.chrV      	phRAIDER       	12             	60             	40             	0.667          	2              	0.704          	0.739          	10             	692146176      	814616576      	0.968          	0.787          		100111101011111001111101111010010101100111101110110101001111
ce10.chrV      	phRAIDER       	66             	60             	40             	0.667          	2              	0.705          	0.758          	10             	691646464      	814080000      	0.959          	0.783          		101000111111000110010101100101111101101011110101111110111111
ce10.chrV      	phRAIDER       	97             	60             	40             	0.667          	2              	0.704          	0.758          	10             	0              	0              	0.969          	0.789          		110011111110011110011101101101111111011011001111000101000111
ce10.chrV      	phRAIDER       	105            	60             	40             	0.667          	2              	0.702          	0.746          	10             	619794432      	743829504      	0.971          	0.786          		111011110110101111111111110100111010000111011000111000011111
ce10.chrV      	phRAIDER       	30             	60             	40             	0.667          	2              	0.704          	0.759          	10             	0              	0              	0.972          	0.787          		111101101111110010010111110001110001111111100100100110111111
ce10.chrV      	phRAIDER       	79             	60             	40             	0.667          	2              	0.701          	0.747          	10             	621355008      	743702528      	0.965          	0.786          		111111110001000111101110110111111000111011110110001011110101
ce10.chrV      	phRAIDER       	7              	60             	40             	0.667          	2              	0.703          	0.745          	11             	621473792      	743837696      	0.97           	0.787          		110110111111010111001110111111110010011111011100110100011001
ce10.chrV      	phRAIDER       	16             	60             	40             	0.667          	2              	0.698          	0.749          	11             	620007424      	743542784      	0.962          	0.788          		111001100110011011110101011101110001011001111110110111011111
ce10.chrV      	phRAIDER       	20             	60             	40             	0.667          	2              	0.702          	0.74           	10             	620949504      	743399424      	0.962          	0.784          		111010001101011101110111111000111110101111101110110110011001
ce10.chrV      	phRAIDER       	103            	60             	40             	0.667          	2              	0.7            	0.754          	10             	691605504      	813993984      	0.958          	0.787          		100101010000111111011100111101110101101001011111011111011111
ce10.chrV      	phRAIDER       	94             	62             	40             	0.645          	2              	0.695          	0.752          	10             	619331584      	743473152      	0.962          	0.785          		10010110110110111000000111011010001110111011111111111111010011
ce10.chrV      	phRAIDER       	96             	62             	40             	0.645          	2              	0.699          	0.733          	10             	621228032      	743636992      	0.963          	0.788          		10100011010101111111110110111111011011001000101111010110110011
ce10.chrV      	phRAIDER       	81             	62             	40             	0.645          	2              	0.699          	0.75           	10             	692256768      	814608384      	0.967          	0.79           		11011110001110111111101111001111000010111101101110001110101001
ce10.chrV      	phRAIDER       	2              	62             	40             	0.645          	2              	0.7            	0.742          	11             	621600768      	744022016      	0.969          	0.786          		11011010011111101111000010110111110111010111010001111011001011
ce10.chrV      	phRAIDER       	33             	62             	40             	0.645          	2              	0.697          	0.756          	10             	620851200      	743251968      	0.955          	0.785          		11110001000101100101011101100101111111111111000011001011111111
ce10.chrV      	phRAIDER       	108            	62             	40             	0.645          	2              	0.698          	0.75           	11             	692260864      	814665728      	0.966          	0.789          		11010010110111101100110100101111010111110111001000011110111111
ce10.chrV      	phRAIDER       	115            	62             	40             	0.645          	2              	0.701          	0.771          	10             	690524160      	814563328      	0.965          	0.786          		11101111000110011100111011001110010011111110111111000100110111
ce10.chrV      	phRAIDER       	72             	62             	40             	0.645          	2              	0.702          	0.766          	11             	692228096      	814624768      	0.963          	0.787          		10110101111100001101000111111110111001100011111110110001011111
ce10.chrV      	phRAIDER       	5              	62             	40             	0.645          	2              	0.699          	0.734          	11             	619757568      	743800832      	0.968          	0.784          		10001110011111111110001100110111110111111000010111000110111101
ce10.chrV      	phRAIDER       	90             	62             	40             	0.645          	2              	0.703          	0.755          	10             	621088768      	743460864      	0.959          	0.789          		10011110011010011001011011101101111110011111101011011001011101
ce10.chrV      	phRAIDER       	34             	64             	40             	0.625          	2              	0.698          	0.756          	11             	692555776      	814895104      	0.969          	0.79           		1111010110011110101011111001111110010110001001100111111000101101
ce10.chrV      	phRAIDER       	52             	64             	40             	0.625          	2              	0.702          	0.758          	11             	692813824      	815169536      	0.974          	0.795          		1111001111111111100011011011011001001100010100111011001111001101
ce10.chrV      	phRAIDER       	89             	64             	40             	0.625          	2              	0.699          	0.744          	11             	692137984      	814546944      	0.962          	0.788          		1010010010011111110001011010011010110111011111011101111011000111
ce10.chrV      	phRAIDER       	93             	64             	40             	0.625          	2              	0.701          	0.763          	11             	692297728      	814702592      	0.965          	0.792          		1111110110000110110110110100111110011110110110100111110001110001
ce10.chrV      	phRAIDER       	119            	64             	40             	0.625          	2              	0.701          	0.761          	11             	692740096      	815083520      	0.973          	0.795          		1110111011111011000100101110111101000000110101001111011111110101
ce10.chrV      	phRAIDER       	65             	64             	40             	0.625          	2              	0.699          	0.742          	11             	682389504      	804814848      	0.961          	0.792          		1101001010011011010111011110111001010100101111011010110101011111
ce10.chrV      	phRAIDER       	14             	64             	40             	0.625          	2              	0.698          	0.752          	10             	620273664      	744411136      	0.971          	0.791          		1010111101110110110110111100001101000110001111000110010111111111
ce10.chrV      	phRAIDER       	98             	64             	40             	0.625          	2              	0.696          	0.749          	11             	622153728      	744591360      	0.975          	0.789          		1011111111101111011011000000010110111001110011110100101111001101
ce10.chrV      	phRAIDER       	1              	64             	40             	0.625          	2              	0.701          	0.749          	11             	692789248      	815132672      	0.972          	0.793          		1101110111110011001101011111111101010101101000001100010011011111
ce10.chrV      	phRAIDER       	4              	64             	40             	0.625          	2              	0.698          	0.756          	10             	690716672      	814735360      	0.967          	0.79           		1101111100001110101101111111110101100100000101111000111101110101
