	SW	perc	perc	perc	query	position in query	matching	repeat	position in  repeat
	score	div.	del.	ins.	sequence	begin	end	(left)	repeat	class/family	begin	end (left)	ID
	0	0	0	0	ChrI	200746	201271	(1888404)	+	PALTTTAAA1	DNA	0	0	(0)	255
	0	0	0	0	ChrI	205774	205938	(1883737)	+	CELE6	DNA	0	0	(0)	265
	0	0	0	0	ChrI	206095	206355	(1883320)	+	CELE45	SINE2/tRNA	0	0	(0)	267
	0	0	0	0	ChrI	214613	214740	(1874935)	+	CELE2	DNA	0	0	(0)	278
	0	0	0	0	ChrI	217873	218009	(1871666)	+	PAL3A_CE	DNA	0	0	(0)	286
	0	0	0	0	ChrI	220733	220872	(1868803)	+	CELE2	DNA	0	0	(0)	297
	0	0	0	0	ChrI	222694	223045	(1866630)	+	HELITRONY1A_CE	Helitron	0	0	(0)	299
	0	0	0	0	ChrI	223281	223542	(1866133)	+	HELITRONY1_CE	Helitron	0	0	(0)	302
	0	0	0	0	ChrI	239830	240005	(1849670)	+	TIR9TA1C_CE	DNA	0	0	(0)	311
	0	0	0	0	ChrI	240033	240109	(1849566)	+	PAL8C_3	hAT	0	0	(0)	313
	0	0	0	0	ChrI	241474	241680	(1847995)	+	HELITRONY1_CE	Helitron	0	0	(0)	316
	0	0	0	0	ChrI	241946	242127	(1847548)	+	HELITRONY1_CE	Helitron	0	0	(0)	318
	0	0	0	0	ChrI	247548	247837	(1841838)	+	CELE2	DNA	0	0	(0)	323
	0	0	0	0	ChrI	250541	250696	(1838979)	+	CELE1	DNA	0	0	(0)	329
	0	0	0	0	ChrI	250803	250937	(1838738)	+	CELE2	DNA	0	0	(0)	330
	0	0	0	0	ChrI	256758	256943	(1832732)	+	TC4	Mariner/Tc1	0	0	(0)	343
	0	0	0	0	ChrI	259705	260043	(1829632)	+	CELE1	DNA	0	0	(0)	347
	0	0	0	0	ChrI	260547	260721	(1828954)	+	CELE14A	DNA	0	0	(0)	348
	0	0	0	0	ChrI	263706	264018	(1825657)	+	PAL5A_CE	DNA	0	0	(0)	350
	0	0	0	0	ChrI	265403	265439	(1824236)	+	NDNAX3_CE	Helitron	0	0	(0)	352
	0	0	0	0	ChrI	268332	268447	(1821228)	+	PALTTTAAA2	DNA	0	0	(0)	355
	0	0	0	0	ChrI	270635	270851	(1818824)	+	HELITRONY4_CE	Helitron	0	0	(0)	360
	0	0	0	0	ChrI	274735	274960	(1814715)	+	TIR9TA1B_CE	DNA	0	0	(0)	367
	0	0	0	0	ChrI	276015	276221	(1813454)	+	HELITRONY1A_CE	Helitron	0	0	(0)	368
	0	0	0	0	ChrI	278595	278722	(1810953)	+	HAT3_CE	hAT	0	0	(0)	373
	0	0	0	0	ChrI	278835	278936	(1810739)	+	HAT3_CE	hAT	0	0	(0)	374
	0	0	0	0	ChrI	280520	281446	(1808229)	+	HELITRON1_CE	Helitron	0	0	(0)	377
	0	0	0	0	ChrI	281452	281574	(1808101)	+	HELITRONY1_CE	Helitron	0	0	(0)	378
	0	0	0	0	ChrI	281585	281812	(1807863)	+	HELITRONY4_CE	Helitron	0	0	(0)	383
	0	0	0	0	ChrI	281840	282069	(1807606)	+	HELITRONY4_CE	Helitron	0	0	(0)	391
	0	0	0	0	ChrI	282085	282308	(1807367)	+	HELITRONY4_CE	Helitron	0	0	(0)	398
	0	0	0	0	ChrI	282341	282463	(1807212)	+	HELITRON2_CE	Helitron	0	0	(0)	400
	0	0	0	0	ChrI	282513	282626	(1807049)	+	HELITRONY1A_CE	Helitron	0	0	(0)	401
	0	0	0	0	ChrI	285295	285520	(1804155)	+	CELE42	DNA	0	0	(0)	407
	0	0	0	0	ChrI	285656	285834	(1803841)	+	HELITRONY1A_CE	Helitron	0	0	(0)	408
	0	0	0	0	ChrI	290098	290268	(1799407)	+	CELE1	DNA	0	0	(0)	418
	0	0	0	0	ChrI	290669	290735	(1798940)	+	CELE1	DNA	0	0	(0)	420
	0	0	0	0	ChrI	292897	293086	(1796589)	+	TIR9TA1C_CE	DNA	0	0	(0)	425
	0	0	0	0	ChrI	294569	294902	(1794773)	+	CELE1	DNA	0	0	(0)	426
	0	0	0	0	ChrI	294915	294965	(1794710)	+	CELE12A	DNA	0	0	(0)	427
	0	0	0	0	ChrI	298053	298141	(1791534)	+	CELE1	DNA	0	0	(0)	431
	0	0	0	0	ChrI	298143	298205	(1791470)	+	CELE1	DNA	0	0	(0)	433
	0	0	0	0	ChrI	298872	299021	(1790654)	+	TIR9TA1C_CE	DNA	0	0	(0)	434
	0	0	0	0	ChrI	300043	300096	(1789579)	+	TIR9TA1C_CE	DNA	0	0	(0)	437
	0	0	0	0	ChrI	300522	300600	(1789075)	+	HAT1_CE	hAT	0	0	(0)	438
	0	0	0	0	ChrI	301311	301487	(1788188)	+	TIR9TA1B_CE	DNA	0	0	(0)	441
	0	0	0	0	ChrI	303086	303181	(1786494)	+	IR3_CE	DNA	0	0	(0)	442
	0	0	0	0	ChrI	308010	308202	(1781473)	+	HELITRONY4_CE	Helitron	0	0	(0)	446
	0	0	0	0	ChrI	310484	310574	(1779101)	+	CELE2	DNA	0	0	(0)	452
	0	0	0	0	ChrI	333540	333694	(1755981)	+	CELE1	DNA	0	0	(0)	473
	0	0	0	0	ChrI	341225	341396	(1748279)	+	CELE45	SINE2/tRNA	0	0	(0)	482
	0	0	0	0	ChrI	341401	341658	(1748017)	+	Vingi-2_CE	Vingi	0	0	(0)	483
	0	0	0	0	ChrI	342382	342616	(1747059)	+	CELE2	DNA	0	0	(0)	486
	0	0	0	0	ChrI	349737	349795	(1739880)	+	CELE2	DNA	0	0	(0)	499
	0	0	0	0	ChrI	349877	349973	(1739702)	+	CELE2	DNA	0	0	(0)	500
	0	0	0	0	ChrI	350081	350149	(1739526)	+	CELE2	DNA	0	0	(0)	501
	0	0	0	0	ChrI	352171	352326	(1737349)	+	CELE1	DNA	0	0	(0)	506
	0	0	0	0	ChrI	352408	352550	(1737125)	+	CELE1	DNA	0	0	(0)	508
	0	0	0	0	ChrI	359234	359292	(1730383)	+	LINE2B_CE	CR1	0	0	(0)	518
	0	0	0	0	ChrI	359818	360006	(1729669)	+	CELE14B	DNA	0	0	(0)	519
	0	0	0	0	ChrI	361601	361811	(1727864)	+	PALTTTAAA1	DNA	0	0	(0)	521
	0	0	0	0	ChrI	365335	365416	(1724259)	+	CELE7	DNA	0	0	(0)	528
	0	0	0	0	ChrI	366205	366362	(1723313)	+	PALTTTAAA1	DNA	0	0	(0)	529
	0	0	0	0	ChrI	372776	372806	(1716869)	+	CELE2	DNA	0	0	(0)	543
	0	0	0	0	ChrI	372847	373233	(1716442)	+	HELITRONY1A_CE	Helitron	0	0	(0)	544
	0	0	0	0	ChrI	385460	385790	(1703885)	+	PALTTTAAA1	DNA	0	0	(0)	578
	0	0	0	0	ChrI	389128	389383	(1700292)	+	CELE2	DNA	0	0	(0)	591
	0	0	0	0	ChrI	389845	390168	(1699507)	+	CELE1	DNA	0	0	(0)	595
	0	0	0	0	ChrI	391963	392126	(1697549)	+	CELE14B	DNA	0	0	(0)	601
	0	0	0	0	ChrI	393686	393805	(1695870)	+	HELITRONY1A_CE	Helitron	0	0	(0)	603
	0	0	0	0	ChrI	394559	394793	(1694882)	+	CELE2	DNA	0	0	(0)	605
	0	0	0	0	ChrI	395843	395947	(1693728)	+	CELE4	DNA	0	0	(0)	607
	0	0	0	0	ChrI	397479	397555	(1692120)	+	CELE1	DNA	0	0	(0)	610
	0	0	0	0	ChrI	403854	404010	(1685665)	+	HAT4_CE	hAT	0	0	(0)	622
	0	0	0	0	ChrI	405274	405981	(1683694)	+	CELE46B	DNA	0	0	(0)	626
	0	0	0	0	ChrI	409226	409357	(1680318)	+	CELE1	DNA	0	0	(0)	640
	0	0	0	0	ChrI	411597	411920	(1677755)	+	CELE1	DNA	0	0	(0)	647
	0	0	0	0	ChrI	413188	413425	(1676250)	+	CELE42	DNA	0	0	(0)	649
	0	0	0	0	ChrI	413876	413993	(1675682)	+	CELE1	DNA	0	0	(0)	651
	0	0	0	0	ChrI	414080	414159	(1675516)	+	CELE1	DNA	0	0	(0)	652
	0	0	0	0	ChrI	422904	423107	(1666568)	+	HAT1_CE	hAT	0	0	(0)	658
	0	0	0	0	ChrI	427606	427664	(1662011)	+	CELE2	DNA	0	0	(0)	666
	0	0	0	0	ChrI	428473	428744	(1660931)	+	TC5B	Mariner/Tc1	0	0	(0)	668
	0	0	0	0	ChrI	429901	430134	(1659541)	+	TIR9TA1C_CE	DNA	0	0	(0)	671
	0	0	0	0	ChrI	430506	430750	(1658925)	+	TIR9TA1C_CE	DNA	0	0	(0)	672
	0	0	0	0	ChrI	431517	431611	(1658064)	+	TC5A	Mariner/Tc1	0	0	(0)	673
	0	0	0	0	ChrI	433031	433143	(1656532)	+	PALTTAA3_CE	DNA	0	0	(0)	676
	0	0	0	0	ChrI	433173	433514	(1656161)	+	DNA-3-1_CE	DNA	0	0	(0)	677
	0	0	0	0	ChrI	438368	438599	(1651076)	+	TIR9TA1C_CE	DNA	0	0	(0)	682
	0	0	0	0	ChrI	438875	439061	(1650614)	+	CELE14B	DNA	0	0	(0)	683
	0	0	0	0	ChrI	447353	447619	(1642056)	+	CELE1	DNA	0	0	(0)	690
	0	0	0	0	ChrI	451960	452095	(1637580)	+	PALTTAA3_CE	DNA	0	0	(0)	696
	0	0	0	0	ChrI	452335	452428	(1637247)	+	CEMUDR1	MuDR	0	0	(0)	699
	0	0	0	0	ChrI	454016	454301	(1635374)	+	PALTTAA3_CE	DNA	0	0	(0)	700
	0	0	0	0	ChrI	458801	458974	(1630701)	+	NPALTA1_CE	DNA	0	0	(0)	716
	0	0	0	0	ChrI	459234	459541	(1630134)	+	CELE1	DNA	0	0	(0)	717
	0	0	0	0	ChrI	460125	460204	(1629471)	+	CELE1	DNA	0	0	(0)	718
	0	0	0	0	ChrI	471731	471904	(1617771)	+	CELE1	DNA	0	0	(0)	736
	0	0	0	0	ChrI	473982	474071	(1615604)	+	TIR9TA1B_CE	DNA	0	0	(0)	747
	0	0	0	0	ChrI	474288	474623	(1615052)	+	CELE12A	DNA	0	0	(0)	748
	0	0	0	0	ChrI	476911	477018	(1612657)	+	CELE42	DNA	0	0	(0)	756
	0	0	0	0	ChrI	481158	481389	(1608286)	+	CELE42	DNA	0	0	(0)	761
	0	0	0	0	ChrI	483064	483218	(1606457)	+	CELE42	DNA	0	0	(0)	763
	0	0	0	0	ChrI	490453	490592	(1599083)	+	CELE2	DNA	0	0	(0)	769
	0	0	0	0	ChrI	490597	490705	(1598970)	+	CELE2	DNA	0	0	(0)	771
	0	0	0	0	ChrI	492617	492802	(1596873)	+	CELE14B	DNA	0	0	(0)	774
	0	0	0	0	ChrI	494754	494993	(1594682)	+	CELE42	DNA	0	0	(0)	775
	0	0	0	0	ChrI	495286	495329	(1594346)	+	NPAL5A_CE	DNA	0	0	(0)	776
	0	0	0	0	ChrI	495345	495530	(1594145)	+	CELE14B	DNA	0	0	(0)	777
	0	0	0	0	ChrI	495560	495704	(1593971)	+	CELE14A	DNA	0	0	(0)	778
	0	0	0	0	ChrI	496955	497122	(1592553)	+	CELE14B	DNA	0	0	(0)	782
	0	0	0	0	ChrI	497260	497410	(1592265)	+	CELE1	DNA	0	0	(0)	784
	0	0	0	0	ChrI	497443	497486	(1592189)	+	CELE4	DNA	0	0	(0)	785
	0	0	0	0	ChrI	500239	500452	(1589223)	+	CELE46B	DNA	0	0	(0)	792
	0	0	0	0	ChrI	500477	500969	(1588706)	+	CELE46B	DNA	0	0	(0)	792
	0	0	0	0	ChrI	505237	505485	(1584190)	+	CELE46B	DNA	0	0	(0)	808
	0	0	0	0	ChrI	509434	509733	(1579942)	+	CELE2	DNA	0	0	(0)	809
	0	0	0	0	ChrI	510507	510604	(1579071)	+	CELE42	DNA	0	0	(0)	813
	0	0	0	0	ChrI	510633	510693	(1578982)	+	CELE42	DNA	0	0	(0)	814
	0	0	0	0	ChrI	514276	514376	(1575299)	+	CELE42	DNA	0	0	(0)	819
	0	0	0	0	ChrI	514388	514976	(1574699)	+	PALTTAA3_CE	DNA	0	0	(0)	820
	0	0	0	0	ChrI	515571	516110	(1573565)	+	PALTTAA1_CE	DNA	0	0	(0)	821
	0	0	0	0	ChrI	520718	520934	(1568741)	+	CELE42	DNA	0	0	(0)	826
	0	0	0	0	ChrI	521119	521145	(1568530)	+	CELE42	DNA	0	0	(0)	828
	0	0	0	0	ChrI	522256	522432	(1567243)	+	CELE14A	DNA	0	0	(0)	829
	0	0	0	0	ChrI	526727	526962	(1562713)	+	HELITRONY2_CE	Helitron	0	0	(0)	836
	0	0	0	0	ChrI	533919	534019	(1555656)	+	CELE2	DNA	0	0	(0)	843
	0	0	0	0	ChrI	542956	543194	(1546481)	+	CELE42	DNA	0	0	(0)	850
	0	0	0	0	ChrI	551473	551642	(1538033)	+	CELE14B	DNA	0	0	(0)	866
	0	0	0	0	ChrI	551937	552380	(1537295)	+	NTC2A	DNA	0	0	(0)	867
	0	0	0	0	ChrI	552930	553085	(1536590)	+	HAT1_CE	hAT	0	0	(0)	868
	0	0	0	0	ChrI	557613	558346	(1531329)	+	CELE46B	DNA	0	0	(0)	872
	0	0	0	0	ChrI	563817	563903	(1525772)	+	HAT1_CE	hAT	0	0	(0)	883
	0	0	0	0	ChrI	563990	564043	(1525632)	+	HAT1_CE	hAT	0	0	(0)	886
	0	0	0	0	ChrI	564129	564255	(1525420)	+	TIR54TA1_CE	DNA	0	0	(0)	887
	0	0	0	0	ChrI	564259	564446	(1525229)	+	CELE14B	DNA	0	0	(0)	888
	0	0	0	0	ChrI	568101	568185	(1521490)	+	CELE14A	DNA	0	0	(0)	894
	0	0	0	0	ChrI	568219	568516	(1521159)	+	PALTTTAAA1	DNA	0	0	(0)	895
	0	0	0	0	ChrI	571239	571485	(1518190)	+	HELITRONY2_CE	Helitron	0	0	(0)	900
	0	0	0	0	ChrI	576109	576286	(1513389)	+	CELE14B	DNA	0	0	(0)	906
	0	0	0	0	ChrI	577914	578072	(1511603)	+	PALTTTAAA2	DNA	0	0	(0)	909
	0	0	0	0	ChrI	578222	578259	(1511416)	+	CELE14B	DNA	0	0	(0)	910
	0	0	0	0	ChrI	583108	583162	(1506513)	+	HAT1_CE	hAT	0	0	(0)	921
	0	0	0	0	ChrI	583352	583506	(1506169)	+	HAT1_CE	hAT	0	0	(0)	923
	0	0	0	0	ChrI	584677	584914	(1504761)	+	CELE42	DNA	0	0	(0)	926
	0	0	0	0	ChrI	588335	588555	(1501120)	+	TIR9TA1C_CE	DNA	0	0	(0)	929
	0	0	0	0	ChrI	589522	589789	(1499886)	+	HELITRON1_CE	Helitron	0	0	(0)	931
	0	0	0	0	ChrI	589817	589892	(1499783)	+	HAT1_CE	hAT	0	0	(0)	932
	0	0	0	0	ChrI	593042	593209	(1496466)	+	CELE14B	DNA	0	0	(0)	938
	0	0	0	0	ChrI	596725	596937	(1492738)	+	CELE45	SINE2/tRNA	0	0	(0)	945
	0	0	0	0	ChrI	596939	597299	(1492376)	+	PALTA3_CE	DNA	0	0	(0)	946
	0	0	0	0	ChrI	597335	597494	(1492181)	+	NPALTA1_CE	DNA	0	0	(0)	948
	0	0	0	0	ChrI	601951	602110	(1487565)	+	PALTTTAAA3	DNA	0	0	(0)	953
	0	0	0	0	ChrI	602324	602388	(1487287)	+	HELITRON1_CE	Helitron	0	0	(0)	956
	0	0	0	0	ChrI	605186	605409	(1484266)	+	PALTTTAAA1	DNA	0	0	(0)	962
	0	0	0	0	ChrI	605410	605647	(1484028)	+	CELE42	DNA	0	0	(0)	963
	0	0	0	0	ChrI	606280	606426	(1483249)	+	CELE14A	DNA	0	0	(0)	967
	0	0	0	0	ChrI	614029	614353	(1475322)	+	CELE1	DNA	0	0	(0)	979
	0	0	0	0	ChrI	614422	614573	(1475102)	+	CELE14B	DNA	0	0	(0)	980
	0	0	0	0	ChrI	615020	615198	(1474477)	+	CELE14A	DNA	0	0	(0)	981
	0	0	0	0	ChrI	615529	615659	(1474016)	+	CELE1	DNA	0	0	(0)	985
	0	0	0	0	ChrI	615725	615795	(1473880)	+	CELE2	DNA	0	0	(0)	986
	0	0	0	0	ChrI	616172	616348	(1473327)	+	CELE14B	DNA	0	0	(0)	987
	0	0	0	0	ChrI	622227	622467	(1467208)	+	PALTTTAAA1	DNA	0	0	(0)	996
	0	0	0	0	ChrI	633065	633856	(1455819)	+	PAL5A_CE	DNA	0	0	(0)	1020
	0	0	0	0	ChrI	634838	634895	(1454780)	+	PALTTAA1_CE	DNA	0	0	(0)	1021
	0	0	0	0	ChrI	638984	639166	(1450509)	+	CELE14B	DNA	0	0	(0)	1025
	0	0	0	0	ChrI	639511	639736	(1449939)	+	CELE42	DNA	0	0	(0)	1026
	0	0	0	0	ChrI	640495	640646	(1449029)	+	CELE14B	DNA	0	0	(0)	1028
	0	0	0	0	ChrI	641046	641232	(1448443)	+	CELE14B	DNA	0	0	(0)	1030
	0	0	0	0	ChrI	646585	646808	(1442867)	+	CELE42	DNA	0	0	(0)	1041
	0	0	0	0	ChrI	647334	647563	(1442112)	+	CELE42	DNA	0	0	(0)	1044
	0	0	0	0	ChrI	648445	648544	(1441131)	+	CELE42	DNA	0	0	(0)	1045
	0	0	0	0	ChrI	651726	651889	(1437786)	+	CELE14B	DNA	0	0	(0)	1050
	0	0	0	0	ChrI	652399	652622	(1437053)	+	NPAL5A_CE	DNA	0	0	(0)	1051
	0	0	0	0	ChrI	652818	652994	(1436681)	+	CELE14B	DNA	0	0	(0)	1053
	0	0	0	0	ChrI	653453	653641	(1436034)	+	CELE14B	DNA	0	0	(0)	1055
	0	0	0	0	ChrI	655147	655497	(1434178)	+	CELE1	DNA	0	0	(0)	1057
	0	0	0	0	ChrI	656080	656388	(1433287)	+	CELE2	DNA	0	0	(0)	1058
	0	0	0	0	ChrI	659684	659810	(1429865)	+	CELE1	DNA	0	0	(0)	1075
	0	0	0	0	ChrI	660380	660477	(1429198)	+	CELE2	DNA	0	0	(0)	1078
	0	0	0	0	ChrI	660486	660564	(1429111)	+	CELE2	DNA	0	0	(0)	1079
	0	0	0	0	ChrI	662284	662404	(1427271)	+	CELE1	DNA	0	0	(0)	1088
	0	0	0	0	ChrI	665774	665876	(1423799)	+	TIR9TA1_CE	DNA	0	0	(0)	1098
	0	0	0	0	ChrI	669636	669707	(1419968)	+	HELITRONY1A_CE	Helitron	0	0	(0)	1109
	0	0	0	0	ChrI	677923	678470	(1411205)	+	LONGPAL2	MuDR	0	0	(0)	1121
	0	0	0	0	ChrI	679486	679607	(1410068)	+	CELE1	DNA	0	0	(0)	1122
	0	0	0	0	ChrI	679644	679816	(1409859)	+	CELE1	DNA	0	0	(0)	1123
	0	0	0	0	ChrI	679817	679870	(1409805)	+	HAT3_CE	hAT	0	0	(0)	1124
	0	0	0	0	ChrI	680894	681124	(1408551)	+	CELE42	DNA	0	0	(0)	1126
	0	0	0	0	ChrI	689698	689807	(1399868)	+	HELITRON1_CE	Helitron	0	0	(0)	1137
	0	0	0	0	ChrI	689839	690108	(1399567)	+	HELITRONY1A_CE	Helitron	0	0	(0)	1139
	0	0	0	0	ChrI	690219	690257	(1399418)	+	HELITRONY1_CE	Helitron	0	0	(0)	1141
	0	0	0	0	ChrI	691363	691526	(1398149)	+	CELE14A	DNA	0	0	(0)	1142
	0	0	0	0	ChrI	694701	694852	(1394823)	+	CELE14B	DNA	0	0	(0)	1145
	0	0	0	0	ChrI	696198	696405	(1393270)	+	CELE42	DNA	0	0	(0)	1148
	0	0	0	0	ChrI	702074	702235	(1387440)	+	CELE14B	DNA	0	0	(0)	1167
	0	0	0	0	ChrI	704694	704966	(1384709)	+	CELE1	DNA	0	0	(0)	1171
	0	0	0	0	ChrI	705269	705346	(1384329)	+	HAT3_CE	hAT	0	0	(0)	1174
	0	0	0	0	ChrI	705353	705462	(1384213)	+	PALTTTAAA2	DNA	0	0	(0)	1177
	0	0	0	0	ChrI	706987	707287	(1382388)	+	CELE1	DNA	0	0	(0)	1179
	0	0	0	0	ChrI	707567	707628	(1382047)	+	CELE42	DNA	0	0	(0)	1182
	0	0	0	0	ChrI	711040	711190	(1378485)	+	CELE14B	DNA	0	0	(0)	1189
	0	0	0	0	ChrI	711192	711226	(1378449)	+	CELE2	DNA	0	0	(0)	1190
	0	0	0	0	ChrI	714532	714740	(1374935)	+	CELE42	DNA	0	0	(0)	1199
	0	0	0	0	ChrI	721691	721814	(1367861)	+	CELE4	DNA	0	0	(0)	1209
	0	0	0	0	ChrI	724775	724817	(1364858)	+	CELE14A	DNA	0	0	(0)	1219
	0	0	0	0	ChrI	724818	724859	(1364816)	+	CELE14A	DNA	0	0	(0)	1220
	0	0	0	0	ChrI	724860	724901	(1364774)	+	CELE14A	DNA	0	0	(0)	1221
	0	0	0	0	ChrI	724944	725071	(1364604)	+	CELE14A	DNA	0	0	(0)	1222
	0	0	0	0	ChrI	725408	725703	(1363972)	+	HELITRONY4_CE	Helitron	0	0	(0)	1223
	0	0	0	0	ChrI	725972	726214	(1363461)	+	CELE42	DNA	0	0	(0)	1226
	0	0	0	0	ChrI	727752	728074	(1361601)	+	DNA-3-1_CE	DNA	0	0	(0)	1233
	0	0	0	0	ChrI	728076	728184	(1361491)	+	DNA-3-1_CE	DNA	0	0	(0)	1234
	0	0	0	0	ChrI	731451	731591	(1358084)	+	CELE2	DNA	0	0	(0)	1243
	0	0	0	0	ChrI	731597	731809	(1357866)	+	CELE42	DNA	0	0	(0)	1245
	0	0	0	0	ChrI	731831	731962	(1357713)	+	CELE2	DNA	0	0	(0)	1246
	0	0	0	0	ChrI	732362	733058	(1356617)	+	HELITRON2_CE	Helitron	0	0	(0)	1247
	0	0	0	0	ChrI	739706	739826	(1349849)	+	PALTTTAAA1	DNA	0	0	(0)	1267
	0	0	0	0	ChrI	739835	740071	(1349604)	+	CELE42	DNA	0	0	(0)	1268
	0	0	0	0	ChrI	740624	740668	(1349007)	+	PALTTAA1_CE	DNA	0	0	(0)	1271
	0	0	0	0	ChrI	744632	744731	(1344944)	+	Tc3	Mariner/Tc1	0	0	(0)	1282
	0	0	0	0	ChrI	744769	744888	(1344787)	+	CELE1	DNA	0	0	(0)	1283
	0	0	0	0	ChrI	745074	745273	(1344402)	+	CELE1	DNA	0	0	(0)	1285
	0	0	0	0	ChrI	751468	751776	(1337899)	+	HAT1_CE	hAT	0	0	(0)	1293
	0	0	0	0	ChrI	753076	753211	(1336464)	+	CELE42	DNA	0	0	(0)	1295
	0	0	0	0	ChrI	754272	754436	(1335239)	+	CELE14B	DNA	0	0	(0)	1299
	0	0	0	0	ChrI	756179	756351	(1333324)	+	CELE14B	DNA	0	0	(0)	1304
	0	0	0	0	ChrI	756370	756531	(1333144)	+	CELE1	DNA	0	0	(0)	1305
	0	0	0	0	ChrI	773023	773143	(1316532)	+	TIR9TA1B_CE	DNA	0	0	(0)	1330
